Q,J_1s_one_electron,J_1s(2),J_total_helium
18.05,5.29816583772562e-07,1.059633167545124e-06,1.059633167545124e-06
18.1,5.212289709786242e-07,1.0424579419572484e-06,1.0424579419572484e-06
18.150000000000002,5.128029265642898e-07,1.0256058531285795e-06,1.0256058531285795e-06
18.2,5.045349941904601e-07,1.0090699883809202e-06,1.0090699883809202e-06
18.25,4.964218002748445e-07,9.92843600549689e-07,9.92843600549689e-07
18.3,4.884600518015947e-07,9.769201036031894e-07,9.769201036031894e-07
18.35,4.806465341943777e-07,9.612930683887554e-07,9.612930683887554e-07
18.400000000000002,4.72978109250901e-07,9.45956218501802e-07,9.45956218501802e-07
18.45,4.654517131369601e-07,9.309034262739202e-07,9.309034262739202e-07
18.5,4.58064354438144e-07,9.16128708876288e-07,9.16128708876288e-07
18.55,4.5081311226740884e-07,9.016262245348177e-07,9.016262245348177e-07
18.6,4.4369513442676756e-07,8.873902688535351e-07,8.873902688535351e-07
18.650000000000002,4.367076356214287e-07,8.734152712428574e-07,8.734152712428574e-07
18.7,4.2984789572475155e-07,8.596957914495031e-07,8.596957914495031e-07
18.75,4.2311325809244766e-07,8.462265161848953e-07,8.462265161848953e-07
18.8,4.165011279245231e-07,8.330022558490462e-07,8.330022558490462e-07
18.85,4.1000897067347857e-07,8.200179413469571e-07,8.200179413469571e-07
18.900000000000002,4.0363431049735825e-07,8.072686209947165e-07,8.072686209947165e-07
18.95,3.9737472875627444e-07,7.947494575125489e-07,7.947494575125489e-07
19.0,3.9122786255107775e-07,7.824557251021555e-07,7.824557251021555e-07
19.05,3.851914033028989e-07,7.703828066057978e-07,7.703828066057978e-07
19.1,3.7926309537231076e-07,7.585261907446215e-07,7.585261907446215e-07
19.150000000000002,3.7344073471691715e-07,7.468814694338343e-07,7.468814694338343e-07
19.200000000000003,3.677221675862066e-07,7.354443351724132e-07,7.354443351724132e-07
19.25,3.6210528925254734e-07,7.242105785050947e-07,7.242105785050947e-07
19.3,3.5658804277723525e-07,7.131760855544705e-07,7.131760855544705e-07
19.35,3.5116841781054914e-07,7.023368356210983e-07,7.023368356210983e-07
19.400000000000002,3.45844449424788e-07,6.91688898849576e-07,6.91688898849576e-07
19.450000000000003,3.4061421697931204e-07,6.812284339586241e-07,6.812284339586241e-07
19.5,3.354758430166322e-07,6.709516860332645e-07,6.709516860332645e-07
19.55,3.3042749218862464e-07,6.608549843772493e-07,6.608549843772493e-07
19.6,3.254673702119817e-07,6.509347404239634e-07,6.509347404239634e-07
19.650000000000002,3.205937228520303e-07,6.411874457040607e-07,6.411874457040607e-07
19.700000000000003,3.158048349340839e-07,6.316096698681678e-07,6.316096698681678e-07
19.75,3.1109902938151724e-07,6.221980587630345e-07,6.221980587630345e-07
19.8,3.064746662797789e-07,6.129493325595578e-07,6.129493325595578e-07
19.85,3.0193014196558546e-07,6.038602839311709e-07,6.038602839311709e-07
19.900000000000002,2.9746388814055563e-07,5.949277762811113e-07,5.949277762811113e-07
19.950000000000003,2.9307437100857773e-07,5.861487420171555e-07,5.861487420171555e-07
20.0,2.887600904362179e-07,5.775201808724358e-07,5.775201808724358e-07
20.05,2.8451957913549967e-07,5.690391582709993e-07,5.690391582709993e-07
20.1,2.803514018684126e-07,5.607028037368252e-07,5.607028037368252e-07
20.150000000000002,2.762541546725147e-07,5.525083093450294e-07,5.525083093450294e-07
20.200000000000003,2.7222646410702783e-07,5.444529282140557e-07,5.444529282140557e-07
20.25,2.682669865188342e-07,5.365339730376684e-07,5.365339730376684e-07
20.3,2.643744073278025e-07,5.28748814655605e-07,5.28748814655605e-07
20.35,2.605474403308954e-07,5.210948806617908e-07,5.210948806617908e-07
20.400000000000002,2.56784827024516e-07,5.13569654049032e-07,5.13569654049032e-07
20.450000000000003,2.5308533594457865e-07,5.061706718891573e-07,5.061706718891573e-07
20.5,2.494477620237991e-07,4.988955240475982e-07,4.988955240475982e-07
20.55,2.4587092596571527e-07,4.917418519314305e-07,4.917418519314305e-07
20.6,2.4235367363496806e-07,4.847073472699361e-07,4.847073472699361e-07
20.650000000000002,2.388948754633797e-07,4.777897509267594e-07,4.777897509267594e-07
20.700000000000003,2.3549342587138846e-07,4.709868517427769e-07,4.709868517427769e-07
20.75,2.3214824270440705e-07,4.642964854088141e-07,4.642964854088141e-07
20.8,2.288582666836855e-07,4.57716533367371e-07,4.57716533367371e-07
20.85,2.256224608712762e-07,4.512449217425524e-07,4.512449217425524e-07
20.900000000000002,2.2243981014870304e-07,4.448796202974061e-07,4.448796202974061e-07
20.950000000000003,2.1930932070895828e-07,4.3861864141791657e-07,4.3861864141791657e-07
21.0,2.162300195614542e-07,4.324600391229084e-07,4.324600391229084e-07
21.05,2.1320095404956995e-07,4.264019080991399e-07,4.264019080991399e-07
21.1,2.1022119138044908e-07,4.2044238276089815e-07,4.2044238276089815e-07
21.150000000000002,2.0728981816670485e-07,4.145796363334097e-07,4.145796363334097e-07
21.200000000000003,2.0440593997971055e-07,4.088118799594211e-07,4.088118799594211e-07
21.25,2.0156868091415388e-07,4.0313736182830775e-07,4.0313736182830775e-07
21.3,1.987771831635459e-07,3.975543663270918e-07,3.975543663270918e-07
21.35,1.9603060660638897e-07,3.9206121321277794e-07,3.9206121321277794e-07
21.400000000000002,1.9332812840270944e-07,3.866562568054189e-07,3.866562568054189e-07
21.450000000000003,1.9066894260067463e-07,3.8133788520134926e-07,3.8133788520134926e-07
21.5,1.8805225975301955e-07,3.761045195060391e-07,3.761045195060391e-07
21.55,1.8547730654301722e-07,3.7095461308603443e-07,3.7095461308603443e-07
21.6,1.829433254197372e-07,3.658866508394744e-07,3.658866508394744e-07
21.650000000000002,1.8044957424233874e-07,3.608991484846775e-07,3.608991484846775e-07
21.700000000000003,1.7799532593315612e-07,3.5599065186631224e-07,3.5599065186631224e-07
21.75,1.7557986813934058e-07,3.5115973627868117e-07,3.5115973627868117e-07
21.8,1.7320250290282948e-07,3.4640500580565896e-07,3.4640500580565896e-07
21.85,1.7086254633842082e-07,3.4172509267684165e-07,3.4172509267684165e-07
21.900000000000002,1.6855932831973473e-07,3.3711865663946947e-07,3.3711865663946947e-07
21.950000000000003,1.662921921728534e-07,3.325843843457068e-07,3.325843843457068e-07
22.0,1.6406049437743555e-07,3.281209887548711e-07,3.281209887548711e-07
22.05,1.618636042751063e-07,3.237272085502126e-07,3.237272085502126e-07
22.1,1.5970090378493188e-07,3.1940180756986376e-07,3.1940180756986376e-07
22.150000000000002,1.5757178712578958e-07,3.1514357425157916e-07,3.1514357425157916e-07
22.200000000000003,1.5547566054545337e-07,3.1095132109090674e-07,3.1095132109090674e-07
22.25,1.5341194205621784e-07,3.068238841124357e-07,3.068238841124357e-07
22.3,1.513800611768889e-07,3.027601223537778e-07,3.027601223537778e-07
22.35,1.4937945868097574e-07,2.9875891736195147e-07,2.9875891736195147e-07
22.400000000000002,1.4740958635091974e-07,2.948191727018395e-07,2.948191727018395e-07
22.450000000000003,1.454699067382054e-07,2.909398134764108e-07,2.909398134764108e-07
22.5,1.4355989292919988e-07,2.8711978585839977e-07,2.8711978585839977e-07
22.55,1.4167902831657057e-07,2.8335805663314115e-07,2.8335805663314115e-07
22.6,1.398268063761389e-07,2.796536127522778e-07,2.796536127522778e-07
22.650000000000002,1.380027304490286e-07,2.760054608980572e-07,2.760054608980572e-07
22.700000000000003,1.3620631352897112e-07,2.7241262705794223e-07,2.7241262705794223e-07
22.75,1.344370780546374e-07,2.688741561092748e-07,2.688741561092748e-07
22.8,1.3269455570686529e-07,2.6538911141373057e-07,2.6538911141373057e-07
22.85,1.3097828721065842e-07,2.6195657442131685e-07,2.6195657442131685e-07
22.900000000000002,1.29287822141833e-07,2.58575644283666e-07,2.58575644283666e-07
22.950000000000003,1.276227187381953e-07,2.552454374763906e-07,2.552454374763906e-07
23.0,1.2598254371513425e-07,2.519650874302685e-07,2.519650874302685e-07
23.05,1.243668720855159e-07,2.487337441710318e-07,2.487337441710318e-07
23.1,1.227752869837722e-07,2.455505739675444e-07,2.455505739675444e-07
23.150000000000002,1.2120737949407692e-07,2.4241475898815384e-07,2.4241475898815384e-07
23.200000000000003,1.196627484825055e-07,2.39325496965011e-07,2.39325496965011e-07
23.25,1.1814100043307888e-07,2.3628200086615776e-07,2.3628200086615776e-07
23.3,1.1664174928759308e-07,2.3328349857518616e-07,2.3328349857518616e-07
23.35,1.1516461628914063e-07,2.3032923257828127e-07,2.3032923257828127e-07
23.400000000000002,1.1370922982922978e-07,2.2741845965845957e-07,2.2741845965845957e-07
23.450000000000003,1.1227522529841258e-07,2.2455045059682516e-07,2.2455045059682516e-07
23.5,1.1086224494033428e-07,2.2172448988066855e-07,2.2172448988066855e-07
23.55,1.0946993770911827e-07,2.1893987541823654e-07,2.1893987541823654e-07
23.6,1.080979591300046e-07,2.161959182600092e-07,2.161959182600092e-07
23.650000000000002,1.0674597116316033e-07,2.1349194232632065e-07,2.1349194232632065e-07
23.700000000000003,1.0541364207058436e-07,2.1082728414116872e-07,2.1082728414116872e-07
23.75,1.0410064628602934e-07,2.0820129257205868e-07,2.0820129257205868e-07
23.8,1.028066642878664e-07,2.056133285757328e-07,2.056133285757328e-07
23.85,1.0153138247482161e-07,2.0306276494964322e-07,2.0306276494964322e-07
23.900000000000002,1.0027449304451173e-07,2.0054898608902346e-07,2.0054898608902346e-07
23.950000000000003,9.903569387471221e-08,1.9807138774942442e-07,1.9807138774942442e-07
24.0,9.781468840728985e-08,1.956293768145797e-07,1.956293768145797e-07
24.05,9.661118553473489e-08,1.9322237106946978e-07,1.9322237106946978e-07
24.1,9.542489948923068e-08,1.9084979897846136e-07,1.9084979897846136e-07
24.150000000000002,9.425554973419756e-08,1.885110994683951e-07,1.885110994683951e-07
24.200000000000003,9.310286085825153e-08,1.8620572171650307e-07,1.8620572171650307e-07
24.25,9.196656247151962e-08,1.8393312494303924e-07,1.8393312494303924e-07
24.3,9.084638910425454e-08,1.8169277820850907e-07,1.8169277820850907e-07
24.35,8.974208010769383e-08,1.7948416021538766e-07,1.7948416021538766e-07
24.400000000000002,8.865337955710848e-08,1.7730675911421695e-07,1.7730675911421695e-07
24.450000000000003,8.758003615698929e-08,1.7516007231397858e-07,1.7516007231397858e-07
24.5,8.652180314831937e-08,1.7304360629663874e-07,1.7304360629663874e-07
24.55,8.547843821788293e-08,1.7095687643576585e-07,1.7095687643576585e-07
24.6,8.444970340956223e-08,1.6889940681912446e-07,1.6889940681912446e-07
24.650000000000002,8.343536503757395e-08,1.668707300751479e-07,1.668707300751479e-07
24.700000000000003,8.243519360160037e-08,1.6487038720320074e-07,1.6487038720320074e-07
24.75,8.144896370376975e-08,1.628979274075395e-07,1.628979274075395e-07
24.8,8.047645396744174e-08,1.6095290793488348e-07,1.6095290793488348e-07
24.85,7.951744695775598e-08,1.5903489391551196e-07,1.5903489391551196e-07
24.900000000000002,7.857172910390154e-08,1.5714345820780308e-07,1.5714345820780308e-07
24.950000000000003,7.763909062306699e-08,1.5527818124613397e-07,1.5527818124613397e-07
25.0,7.67193254460314e-08,1.534386508920628e-07,1.534386508920628e-07
25.05,7.58122311443581e-08,1.516244622887162e-07,1.516244622887162e-07
25.1,7.491760885915366e-08,1.4983521771830732e-07,1.4983521771830732e-07
25.150000000000002,7.403526323135489e-08,1.4807052646270978e-07,1.4807052646270978e-07
25.200000000000003,7.316500233350861e-08,1.4633000466701722e-07,1.4633000466701722e-07
25.25,7.230663760301001e-08,1.4461327520602003e-07,1.4461327520602003e-07
25.3,7.145998377676486e-08,1.4291996755352973e-07,1.4291996755352973e-07
25.35,7.062485882724262e-08,1.4124971765448524e-07,1.4124971765448524e-07
25.400000000000002,6.980108389988876e-08,1.3960216779977751e-07,1.3960216779977751e-07
25.450000000000003,6.898848325186443e-08,1.3797696650372885e-07,1.3797696650372885e-07
25.5,6.818688419208321e-08,1.3637376838416643e-07,1.3637376838416643e-07
25.55,6.739611702251463e-08,1.3479223404502926e-07,1.3479223404502926e-07
25.6,6.661601498072561e-08,1.3323202996145123e-07,1.3323202996145123e-07
25.650000000000002,6.584641418363174e-08,1.3169282836726348e-07,1.3169282836726348e-07
25.700000000000003,6.508715357243034e-08,1.3017430714486067e-07,1.3017430714486067e-07
25.75,6.433807485868814e-08,1.2867614971737628e-07,1.2867614971737628e-07
25.8,6.359902247155732e-08,1.2719804494311465e-07,1.2719804494311465e-07
25.85,6.286984350609503e-08,1.2573968701219006e-07,1.2573968701219006e-07
25.900000000000002,6.215038767265999e-08,1.2430077534531998e-07,1.2430077534531998e-07
25.950000000000003,6.144050724736268e-08,1.2288101449472537e-07,1.2288101449472537e-07
26.0,6.074005702354489e-08,1.2148011404708978e-07,1.2148011404708978e-07
26.05,6.004889426426557e-08,1.2009778852853114e-07,1.2009778852853114e-07
26.1,5.936687865577049e-08,1.1873375731154098e-07,1.1873375731154098e-07
26.150000000000002,5.869387226192253e-08,1.1738774452384505e-07,1.1738774452384505e-07
26.200000000000003,5.8029739479572436e-08,1.1605947895914487e-07,1.1605947895914487e-07
26.25,5.73743469948479e-08,1.147486939896958e-07,1.147486939896958e-07
26.3,5.672756374034091e-08,1.1345512748068182e-07,1.1345512748068182e-07
26.35,5.6089260853173344e-08,1.1217852170634669e-07,1.1217852170634669e-07
26.400000000000002,5.545931163392029e-08,1.1091862326784058e-07,1.1091862326784058e-07
26.450000000000003,5.483759150637369e-08,1.0967518301274738e-07,1.0967518301274738e-07
26.5,5.422397797812619e-08,1.0844795595625238e-07,1.0844795595625238e-07
26.55,5.361835060195727e-08,1.0723670120391454e-07,1.0723670120391454e-07
26.6,5.302059093800489e-08,1.0604118187600978e-07,1.0604118187600978e-07
26.650000000000002,5.24305825167032e-08,1.048611650334064e-07,1.048611650334064e-07
26.700000000000003,5.184821080247189e-08,1.0369642160494378e-07,1.0369642160494378e-07
26.75,5.127336315813965e-08,1.025467263162793e-07,1.025467263162793e-07
26.8,5.070592881008399e-08,1.0141185762016798e-07,1.0141185762016798e-07
26.85,5.0145798814074286e-08,1.0029159762814857e-07,1.0029159762814857e-07
26.900000000000002,4.959286602180106e-08,9.918573204360213e-08,9.918573204360213e-08
26.950000000000003,4.904702504807713e-08,9.809405009615425e-08,9.809405009615425e-08
27.0,4.8508172238695236e-08,9.701634447739047e-08,9.701634447739047e-08
27.05,4.7976205638929196e-08,9.595241127785839e-08,9.595241127785839e-08
27.1,4.745102496266315e-08,9.49020499253263e-08,9.49020499253263e-08
27.150000000000002,4.693253156213534e-08,9.386506312427068e-08,9.386506312427068e-08
27.200000000000003,4.6420628398284934e-08,9.284125679656987e-08,9.284125679656987e-08
27.25,4.591522001168653e-08,9.183044002337306e-08,9.183044002337306e-08
27.3,4.541621249406078e-08,9.083242498812156e-08,9.083242498812156e-08
27.35,4.492351346034917e-08,8.984702692069834e-08,8.984702692069834e-08
27.400000000000002,4.4437032021339546e-08,8.887406404267909e-08,8.887406404267909e-08
27.450000000000003,4.395667875683154e-08,8.791335751366308e-08,8.791335751366308e-08
27.5,4.34823656893301e-08,8.69647313786602e-08,8.69647313786602e-08
27.55,4.301400625825542e-08,8.602801251651084e-08,8.602801251651084e-08
27.6,4.255151529465901e-08,8.510303058931802e-08,8.510303058931802e-08
27.650000000000002,4.209480899643438e-08,8.418961799286876e-08,8.418961799286876e-08
27.700000000000003,4.164380490401204e-08,8.328760980802408e-08,8.328760980802408e-08
27.75,4.119842187652874e-08,8.239684375305748e-08,8.239684375305748e-08
27.8,4.075858006846063e-08,8.151716013692126e-08,8.151716013692126e-08
27.85,4.0324200906710636e-08,8.064840181342127e-08,8.064840181342127e-08
27.900000000000002,3.989520706814033e-08,7.979041413628066e-08,7.979041413628066e-08
27.950000000000003,3.9471522457537126e-08,7.894304491507425e-08,7.894304491507425e-08
28.0,3.905307218600731e-08,7.810614437201462e-08,7.810614437201462e-08
28.05,3.863978254978628e-08,7.727956509957256e-08,7.727956509957256e-08
28.1,3.823158100945713e-08,7.646316201891427e-08,7.646316201891427e-08
28.150000000000002,3.782839616956881e-08,7.565679233913762e-08,7.565679233913762e-08
28.200000000000003,3.743015775864573e-08,7.486031551729147e-08,7.486031551729147e-08
28.25,3.70367966095807e-08,7.40735932191614e-08,7.40735932191614e-08
28.3,3.664824464040282e-08,7.329648928080565e-08,7.329648928080565e-08
28.35,3.626443483541307e-08,7.252886967082614e-08,7.252886967082614e-08
28.400000000000002,3.5885301226679404e-08,7.177060245335881e-08,7.177060245335881e-08
28.450000000000003,3.5510778875884274e-08,7.102155775176855e-08,7.102155775176855e-08
28.5,3.514080385651719e-08,7.028160771303438e-08,7.028160771303438e-08
28.55,3.4775313236405045e-08,6.955062647281009e-08,6.955062647281009e-08
28.6,3.441424506057341e-08,6.882849012114682e-08,6.882849012114682e-08
28.650000000000002,3.405753833443182e-08,6.811507666886364e-08,6.811507666886364e-08
28.700000000000003,3.37051330072766e-08,6.74102660145532e-08,6.74102660145532e-08
28.75,3.33569699561045e-08,6.6713939912209e-08,6.6713939912209e-08
28.8,3.3012990969730774e-08,6.602598193946155e-08,6.602598193946155e-08
28.85,3.2673138733205723e-08,6.534627746641145e-08,6.534627746641145e-08
28.900000000000002,3.2337356812523284e-08,6.467471362504657e-08,6.467471362504657e-08
28.950000000000003,3.200558963961594e-08,6.401117927923188e-08,6.401117927923188e-08
29.0,3.1677782497629895e-08,6.335556499525979e-08,6.335556499525979e-08
29.05,3.1353881506475e-08,6.270776301295e-08,6.270776301295e-08
29.1,3.103383360864398e-08,6.206766721728797e-08,6.206766721728797e-08
29.150000000000002,3.071758655529501e-08,6.143517311059002e-08,6.143517311059002e-08
29.200000000000003,3.04050888925929e-08,6.08101777851858e-08,6.08101777851858e-08
29.25,3.009628994830332e-08,6.019257989660665e-08,6.019257989660665e-08
29.3,2.9791139818634937e-08,5.9582279637269873e-08,5.9582279637269873e-08
29.35,2.9489589355324524e-08,5.897917871064905e-08,5.897917871064905e-08
29.400000000000002,2.9191590152960485e-08,5.838318030592097e-08,5.838318030592097e-08
29.450000000000003,2.889709453653964e-08,5.779418907307928e-08,5.779418907307928e-08
29.5,2.860605554925264e-08,5.721211109850528e-08,5.721211109850528e-08
29.55,2.831842694049312e-08,5.663685388098624e-08,5.663685388098624e-08
29.6,2.8034163154087092e-08,5.6068326308174185e-08,5.6068326308174185e-08
29.650000000000002,2.7753219316737668e-08,5.5506438633475336e-08,5.5506438633475336e-08
29.700000000000003,2.7475551226680085e-08,5.495110245336017e-08,5.495110245336017e-08
29.75,2.7201115342543955e-08,5.440223068508791e-08,5.440223068508791e-08
29.8,2.692986877241815e-08,5.38597375448363e-08,5.38597375448363e-08
29.85,2.6661769263114453e-08,5.3323538526228906e-08,5.3323538526228906e-08
29.900000000000002,2.639677518962556e-08,5.279355037925112e-08,5.279355037925112e-08
29.950000000000003,2.613484554477444e-08,5.226969108954888e-08,5.226969108954888e-08
30.0,2.5875939929050774e-08,5.175187985810155e-08,5.175187985810155e-08
30.05,2.5620018540630484e-08,5.124003708126097e-08,5.124003708126097e-08
30.1,2.536704216557549e-08,5.073408433115098e-08,5.073408433115098e-08
30.150000000000002,2.511697216820963e-08,5.023394433641926e-08,5.023394433641926e-08
30.200000000000003,2.4869770481667505e-08,4.973954096333501e-08,4.973954096333501e-08
30.25,2.462539959861278e-08,4.925079919722556e-08,4.925079919722556e-08
30.3,2.4383822562122617e-08,4.8767645124245234e-08,4.8767645124245234e-08
30.35,2.4145002956735254e-08,4.829000591347051e-08,4.829000591347051e-08
30.400000000000002,2.3908904899657184e-08,4.781780979931437e-08,4.781780979931437e-08
30.450000000000003,2.3675493032127047e-08,4.7350986064254093e-08,4.7350986064254093e-08
30.5,2.3444732510933195e-08,4.688946502186639e-08,4.688946502186639e-08
30.55,2.3216589000081858e-08,4.6433178000163716e-08,4.6433178000163716e-08
30.6,2.2991028662613198e-08,4.5982057325226396e-08,4.5982057325226396e-08
30.650000000000002,2.2768018152562117e-08,4.553603630512423e-08,4.553603630512423e-08
30.700000000000003,2.2547524607061232e-08,4.5095049214122465e-08,4.5095049214122465e-08
30.75,2.2329515638583168e-08,4.4659031277166336e-08,4.4659031277166336e-08
30.8,2.2113959327319748e-08,4.4227918654639496e-08,4.4227918654639496e-08
30.85,2.190082421369505e-08,4.38016484273901e-08,4.38016484273901e-08
30.900000000000002,2.1690079291009872e-08,4.3380158582019743e-08,4.3380158582019743e-08
30.950000000000003,2.148169399821557e-08,4.296338799643114e-08,4.296338799643114e-08
31.0,2.1275638212814145e-08,4.255127642562829e-08,4.255127642562829e-08
31.05,2.1071882243882445e-08,4.214376448776489e-08,4.214376448776489e-08
31.1,2.0870396825218353e-08,4.1740793650436706e-08,4.1740793650436706e-08
31.150000000000002,2.0671153108606193e-08,4.1342306217212387e-08,4.1342306217212387e-08
31.200000000000003,2.0474122657199395e-08,4.094824531439879e-08,4.094824531439879e-08
31.25,2.0279277439018184e-08,4.055855487803637e-08,4.055855487803637e-08
31.3,2.0086589820559926e-08,4.017317964111985e-08,4.017317964111985e-08
31.35,1.9896032560520306e-08,3.979206512104061e-08,3.979206512104061e-08
31.400000000000002,1.970757880362292e-08,3.941515760724584e-08,3.941515760724584e-08
31.450000000000003,1.9521202074555484e-08,3.904240414911097e-08,3.904240414911097e-08
31.5,1.9336876272010566e-08,3.867375254402113e-08,3.867375254402113e-08
31.55,1.915457566282886e-08,3.830915132565772e-08,3.830915132565772e-08
31.6,1.897427487624318e-08,3.794854975248636e-08,3.794854975248636e-08
31.650000000000002,1.8795948898221082e-08,3.7591897796442164e-08,3.7591897796442164e-08
31.700000000000003,1.8619573065904557e-08,3.7239146131809113e-08,3.7239146131809113e-08
31.75,1.8445123062144733e-08,3.6890246124289466e-08,3.6890246124289466e-08
31.8,1.8272574910129915e-08,3.654514982025983e-08,3.654514982025983e-08
31.85,1.810190496810537e-08,3.620380993621074e-08,3.620380993621074e-08
31.900000000000002,1.7933089924182847e-08,3.586617984836569e-08,3.586617984836569e-08
31.950000000000003,1.776610679123845e-08,3.55322135824769e-08,3.55322135824769e-08
32.0,1.7600932901897086e-08,3.520186580379417e-08,3.520186580379417e-08
32.050000000000004,1.743754590360184e-08,3.487509180720368e-08,3.487509180720368e-08
32.1,1.7275923753767024e-08,3.455184750753405e-08,3.455184750753405e-08
32.15,1.7116044715012797e-08,3.4232089430025595e-08,3.4232089430025595e-08
32.2,1.6957887350480445e-08,3.391577470096089e-08,3.391577470096089e-08
32.25,1.680143051922657e-08,3.360286103845314e-08,3.360286103845314e-08
32.300000000000004,1.6646653371694523e-08,3.329330674338905e-08,3.329330674338905e-08
32.35,1.64935353452622e-08,3.29870706905244e-08,3.29870706905244e-08
32.4,1.6342056159864187e-08,3.2684112319728375e-08,3.2684112319728375e-08
32.45,1.6192195813687477e-08,3.238439162737495e-08,3.238439162737495e-08
32.5,1.6043934578939102e-08,3.2087869157878203e-08,3.2087869157878203e-08
32.550000000000004,1.5897252997684213e-08,3.1794505995368426e-08,3.1794505995368426e-08
32.6,1.575213187775384e-08,3.150426375550768e-08,3.150426375550768e-08
32.65,1.560855228872046e-08,3.121710457744092e-08,3.121710457744092e-08
32.7,1.5466495557940705e-08,3.093299111588141e-08,3.093299111588141e-08
32.75,1.532594326666366e-08,3.065188653332732e-08,3.065188653332732e-08
32.800000000000004,1.518687724620345e-08,3.03737544924069e-08,3.03737544924069e-08
32.85,1.5049279574175525e-08,3.009855914835105e-08,3.009855914835105e-08
32.9,1.4913132570794752e-08,2.9826265141589505e-08,2.9826265141589505e-08
32.95,1.4778418795234806e-08,2.955683759046961e-08,2.955683759046961e-08
33.0,1.46451210420475e-08,2.9290242084095e-08,2.9290242084095e-08
33.050000000000004,1.4513222337640808e-08,2.9026444675281616e-08,2.9026444675281616e-08
33.1,1.4382705936815069e-08,2.8765411873630138e-08,2.8765411873630138e-08
33.15,1.4253555319355671e-08,2.8507110638711342e-08,2.8507110638711342e-08
33.2,1.4125754186681687e-08,2.8251508373363374e-08,2.8251508373363374e-08
33.25,1.3999286458549279e-08,2.7998572917098557e-08,2.7998572917098557e-08
33.300000000000004,1.3874136269808956e-08,2.7748272539617912e-08,2.7748272539617912e-08
33.35,1.3750287967215735e-08,2.750057593443147e-08,2.750057593443147e-08
33.4,1.3627726106290793e-08,2.7255452212581586e-08,2.7255452212581586e-08
33.45,1.3506435448234826e-08,2.701287089646965e-08,2.701287089646965e-08
33.5,1.3386400956891099e-08,2.6772801913782198e-08,2.6772801913782198e-08
33.550000000000004,1.3267607795757625e-08,2.653521559151525e-08,2.653521559151525e-08
33.6,1.3150041325048116e-08,2.6300082650096232e-08,2.6300082650096232e-08
33.65,1.3033687098799907e-08,2.6067374197599814e-08,2.6067374197599814e-08
33.7,1.2918530862028922e-08,2.5837061724057843e-08,2.5837061724057843e-08
33.75,1.2804558547930355e-08,2.560911709586071e-08,2.560911709586071e-08
33.800000000000004,1.2691756275124287e-08,2.5383512550248575e-08,2.5383512550248575e-08
33.85,1.2580110344945826e-08,2.5160220689891652e-08,2.5160220689891652e-08
33.9,1.2469607238778415e-08,2.493921447755683e-08,2.493921447755683e-08
33.95,1.2360233615430063e-08,2.4720467230860126e-08,2.4720467230860126e-08
34.0,1.2251976308551463e-08,2.4503952617102926e-08,2.4503952617102926e-08
34.050000000000004,1.2144822324095318e-08,2.4289644648190636e-08,2.4289644648190636e-08
34.1,1.2038758837816347e-08,2.4077517675632694e-08,2.4077517675632694e-08
34.15,1.1933773192810882e-08,2.3867546385621765e-08,2.3867546385621765e-08
34.2,1.182985289709581e-08,2.365970579419162e-08,2.365970579419162e-08
34.25,1.1726985621225857e-08,2.3453971242451713e-08,2.3453971242451713e-08
34.300000000000004,1.162515919594858e-08,2.325031839189716e-08,2.325031839189716e-08
34.35,1.1524361609896739e-08,2.3048723219793477e-08,2.3048723219793477e-08
34.4,1.1424581007316892e-08,2.2849162014633785e-08,2.2849162014633785e-08
34.45,1.1325805685834027e-08,2.2651611371668053e-08,2.2651611371668053e-08
34.5,1.122802409425143e-08,2.245604818850286e-08,2.245604818850286e-08
34.550000000000004,1.1131224830385065e-08,2.226244966077013e-08,2.226244966077013e-08
34.6,1.1035396638932193e-08,2.2070793277864387e-08,2.2070793277864387e-08
34.65,1.0940528409373335e-08,2.188105681874667e-08,2.188105681874667e-08
34.7,1.0846609173907094e-08,2.169321834781419e-08,2.169321834781419e-08
34.75,1.075362810541759e-08,2.150725621083518e-08,2.150725621083518e-08
34.800000000000004,1.0661574515473252e-08,2.1323149030946504e-08,2.1323149030946504e-08
34.85,1.0570437852357113e-08,2.1140875704714227e-08,2.1140875704714227e-08
34.9,1.048020769912788e-08,2.096041539825576e-08,2.096041539825576e-08
34.95,1.0390873771710906e-08,2.078174754342181e-08,2.078174754342181e-08
35.0,1.0302425917019193e-08,2.0604851834038387e-08,2.0604851834038387e-08
35.050000000000004,1.0214854111103322e-08,2.0429708222206644e-08,2.0429708222206644e-08
35.1,1.0128148457330149e-08,2.0256296914660297e-08,2.0256296914660297e-08
35.15,1.0042299184589714e-08,2.0084598369179428e-08,2.0084598369179428e-08
35.2,9.957296645529792e-09,1.9914593291059585e-08,1.9914593291059585e-08
35.25,9.873131314817831e-09,1.9746262629635662e-08,1.9746262629635662e-08
35.300000000000004,9.789793787429544e-09,1.9579587574859088e-08,1.9579587574859088e-08
35.35,9.707274776964018e-09,1.9414549553928036e-08,1.9414549553928036e-08
35.4,9.625565113984565e-09,1.925113022796913e-08,1.925113022796913e-08
35.45,9.544655744385095e-09,1.908931148877019e-08,1.908931148877019e-08
35.5,9.464537727781647e-09,1.8929075455563295e-08,1.8929075455563295e-08
35.550000000000004,9.385202235928344e-09,1.877040447185669e-08,1.877040447185669e-08
35.6,9.30664055115783e-09,1.861328110231566e-08,1.861328110231566e-08
