Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_total_potassium
0.6000000000000001,0.04622101326083985,0.17642761041811386,0.34938648968444963,0.09643215511003059,0.3421448402213758,0.023739520733360497,0.0924420265216797,0.3528552208362277,0.5785929306601836,0.6987729793688993,2.052869041328255,0.023739520733360497,3.7992717194486056
0.65,0.04619443730903522,0.1749148547363369,0.3218358943526437,0.09640827054851447,0.33269035487397264,0.023460815239032,0.09238887461807044,0.3498297094726738,0.5784496232910868,0.6436717887052874,1.996142129243836,0.023460815239032,3.6839429405699864
0.7000000000000001,0.04616575728337771,0.17329830766550472,0.29476919901497095,0.09637852059357388,0.3220835317067332,0.023201947177243002,0.09233151456675542,0.34659661533100944,0.5782711235614433,0.5895383980299419,1.9325011902403992,0.023201947177243002,3.5624407889067924
0.75,0.046134978442568704,0.1715816201654588,0.26849327263684675,0.09634209304303257,0.3104411174815637,0.02235608605635927,0.09226995688513741,0.3431632403309176,0.5780525582581955,0.5369865452736935,1.8626467048893822,0.02235608605635927,3.4354750916936854
0.8,0.04610210638752584,0.16976863449776447,0.2432657141668261,0.09629814973847378,0.29790544534579727,0.020890951341174302,0.09220421277505168,0.33953726899552894,0.5777888984308427,0.4865314283336522,1.7874326720747837,0.020890951341174302,3.3043854319510335
0.8500000000000001,0.04606714705738345,0.16786336792191853,0.21929413305382908,0.09624583267531923,0.2846361510366878,0.018984884166667087,0.0921342941147669,0.33572673584383705,0.5774749960519154,0.43858826610765816,1.707816906220127,0.018984884166667087,3.1707260825049715
0.9,0.046030106737862446,0.16586999295226568,0.19673729316384325,0.09618427018456156,0.270802223400344,0.0168530558210802,0.09206021347572489,0.33173998590453135,0.5771056211073694,0.3934745863276865,1.624813340402064,0.0168530558210802,3.0360468030384564
0.9500000000000001,0.04599099207654001,0.16379281581695884,0.1757077202575739,0.09611258312463872,0.25657482390080855,0.01467721637136568,0.09198198415308002,0.3275856316339177,0.5766754987478323,0.3514154405151478,1.5394489434048513,0.01467721637136568,2.9017847148261944
1.0,0.04594981010032771,0.16163625448605953,0.15627539096184198,0.09602989102160836,0.24212115057943337,0.012586568605780323,0.09189962020065542,0.32327250897211907,0.5761793461296502,0.31255078192368396,1.4527269034766002,0.012586568605780323,2.769215729308489
1.05,0.04590656823178621,0.15940481723598124,0.13847215807748223,0.09593531809775434,0.22759948393676419,0.010660835617214393,0.09181313646357242,0.3188096344719625,0.575611908586526,0.27694431615496445,1.365596903620585,0.010660835617214393,2.639436734914825
