Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(2),J_total_Kr
18.55,0.011521737747967855,0.002029610569894859,0.0003338936660424292,0.00432448994780669,0.0008924069598037549,0.00011368014731685866,3.395115435025178e-05,6.787680955343812e-05,0.02304347549593571,0.004059221139789718,0.02594693968684014,0.0006677873320848584,0.00535444175882253,6.790230870050356e-05,0.0011368014731685866,0.0004072608573206287,0.060683830052662674
18.6,0.01148145221150168,0.002028292334256014,0.00033389341712972826,0.004279301255035543,0.0008830483316346464,0.00011162547919328213,3.3950234470355456e-05,6.716826367163725e-05,0.02296290442300336,0.004056584668512028,0.025675807530213257,0.0006677868342594565,0.005298289989807878,6.790046894071091e-05,0.0011162547919328213,0.0004030095820298235,0.06024853828869933
18.650000000000002,0.011441249080188447,0.0020269178163700146,0.00033389238015227497,0.004234584158522324,0.000873781458181158,0.0001096108368195359,3.394965765571163e-05,6.646652586151132e-05,0.022882498160376893,0.004053835632740029,0.025407504951133947,0.0006677847603045499,0.0052426887490869475,6.789931531142326e-05,0.001096108368195359,0.0003987991551690679,0.05981711909231823
18.7,0.011401128741628505,0.0020254866705676686,0.00033388993013528783,0.004190334131101804,0.0008646057069577684,0.00010763538619552269,3.394934001539208e-05,6.577155378112422e-05,0.02280225748325701,0.004050973341135337,0.025142004786610828,0.0006677798602705757,0.005187634241746611,6.789868003078416e-05,0.0010763538619552268,0.00039462932268674534,0.059389531577693125
18.75,0.01136109157755744,0.002023998592657853,0.00033388546943806,0.004146546676623215,0.0008555204412641357,0.00010569831177322054,3.394920112337172e-05,6.508330460383535e-05,0.02272218315511488,0.004047997185315706,0.02487928005973929,0.00066777093887612,0.005133122647584814,6.789840224674343e-05,0.0010569831177322053,0.0003904998276230121,0.05896573533423278
18.8,0.011321137963874711,0.0020224533186237953,0.0003338784269500243,0.004103217330078379,0.0008465250205213719,0.00010379881602643331,3.3949163917281444e-05,6.440173504809201e-05,0.022642275927749422,0.004044906637247591,0.024619303980470273,0.0006677568539000486,0.005079150123128232,6.789832783456289e-05,0.0010379881602643332,0.00038641041028855206,0.058545690420883006
18.85,0.011281268270672419,0.002020850623348209,0.00033386825730591466,0.004060341657718294,0.0008376188005980768,0.0001019361190310277,3.394915459958828e-05,6.372680140634648e-05,0.022562536541344838,0.004041701246696418,0.024362049946309763,0.0006677365146118293,0.005025712803588461,6.789830919917656e-05,0.001019361190310277,0.0003823608084380789,0.058129357360498846
18.900000000000002,0.011241482862264224,0.002019190319366815,0.00033385444011966935,0.004017915257158527,0.0008288011341263679,0.00010010945805539393,3.394910254115679e-05,6.305845957311718e-05,0.022482965724528448,0.00403838063873363,0.024107491542951158,0.0006677088802393387,0.004972806804758208,6.789820508231358e-05,0.0010010945805539392,0.0003783507574387031,0.05771669713428574
18.95,0.01120178209721441,0.0020174722556497967,0.00033383647923672556,0.0039759337574736976,0.0008200713708081276,9.831808716087132e-05,3.394894018714623e-05,6.23966650722127e-05,0.02240356419442882,0.004034944511299593,0.023855602544842185,0.0006676729584734511,0.004920428224848766,6.789788037429246e-05,0.0009831808716087133,0.00037437999043327623,0.0573076711763091
19.0,0.011162166328367074,0.0020156963164107227,0.0003338139020043573,0.003934392819281337,0.0008114288577116868,9.656127681188696e-05,3.394860296519824e-05,6.174137308313697e-05,0.02232433265673415,0.004031392632821445,0.023606356915688024,0.0006676278040087146,0.004868573146270121,6.789720593039648e-05,0.0009656127681188695,0.0003704482384988218,0.056902241368070546
19.05,0.011122635902875466,0.002013862419942488,0.0003337862585597121,0.0038932881348154426,0.0008028729395591719,9.483831349556446e-05,3.394802919587039e-05,6.109253846669448e-05,0.022245271805750932,0.004027724839884976,0.023359728808892657,0.0006675725171194242,0.004817237637355032,6.789605839174079e-05,0.0009483831349556445,0.0003665552308001669,0.056500370033150574
19.1,0.011083191162231441,0.0020119705174798186,0.00033375312113520587,0.0038526154279899653,0.0007944029590047183,9.314849935056175e-05,3.394716000527144e-05,6.045011578981292e-05,0.022166382324462882,0.004023941034959637,0.023115692567939793,0.0006675062422704117,0.0047664177540283105,6.789432001054288e-05,0.0009314849935056175,0.0003627006947388775,0.056102019931916075
19.150000000000002,0.01104383244229505,0.0020100205920878956,0.0003337140833809378,0.003812370454452545,0.000786018256903771,9.149115180490759e-05,3.3945939239854465e-05,5.9814059349601365e-05,0.0220876648845901,0.004020041184175791,0.02287422272671527,0.0006674281667618757,0.004716109541422626,6.789187847970893e-05,0.0009149115180490759,0.0003588843560976082,0.055707154256292045
19.200000000000003,0.011004560073324239,0.0020080126575766494,0.0003336687597037923,0.0037725490016287506,0.0007777181725736776,8.986560322260958e-05,3.39443133833248e-05,5.9184323196661634e-05,0.022009120146648478,0.004016025315153299,0.022635294009772502,0.0006673375194075846,0.0046663090354420655,6.78886267666496e-05,0.0008986560322260958,0.0003551059391799698,0.05531573662459664
19.25,0.010965374380004679,0.002005946757440291,0.00033361678462289683,0.0037331468887571023,0.0007695020440457799,8.827120055881364e-05,3.394223147561999e-05,5.856086115766989e-05,0.021930748760009357,0.004011893514880582,0.022398881332542614,0.0006672335692457937,0.004617012264274679,6.788446295123998e-05,0.0008827120055881364,0.0003513651669460193,0.05492773107643842
19.3,0.010926275681479688,0.0020038229638216346,0.00033355781214111066,0.003694159966915115,0.0007613692083092013,8.670730502329922e-05,3.393964503391961e-05,5.794362685724532e-05,0.021852551362959376,0.004007645927643269,0.02216495980149069,0.0006671156242822213,0.004568215249855208,6.787929006783922e-05,0.0008670730502329921,0.0003476617611434719,0.05454310206767506
19.35,0.010887264291380292,0.00200164137650079,0.0003334915151322213,0.003655584119036671,0.0007533190015465396,8.517329175210302e-05,3.39365079756434e-05,5.733257373912335e-05,0.021774528582760584,0.00400328275300158,0.021933504714220026,0.0006669830302644427,0.004519914009279238,6.78730159512868e-05,0.0008517329175210302,0.0003439954424347401,0.054161814465432924
19.400000000000002,0.010848340517855368,0.001999402121907784,0.00033341758474353096,0.0036174152599209135,0.0007453507593616457,8.366854948706487e-05,3.393277654339652e-05,5.672765508664881e-05,0.021696681035710735,0.003998804243815568,0.02170449155952548,0.0006668351694870619,0.004472104556169874,6.786555308679304e-05,0.0008366854948706487,0.0003403659305198928,0.05378383354318605
19.450000000000003,0.010809504663601898,0.0019971053521586992,0.0003333357298135183,0.003579649336232955,0.0007374638169996909,8.219248026309903e-05,3.3928409231821476e-05,5.612882404260602e-05,0.021619009327203797,0.0039942107043173984,0.02147789601739773,0.0006666714596270366,0.004424782901998146,6.785681846364295e-05,0.0008219248026309902,0.0003367729442556361,0.05340912497589438
19.5,0.010770757025895326,0.001994751244114897,0.000333245676304266,0.003542282326496628,0.0007296575095597077,8.074449910299679e-05,3.392336671631674e-05,5.553603362840143e-05,0.021541514051790653,0.003989502488229794,0.021253693958979768,0.000666491352608532,0.004377945057358246,6.784673343263347e-05,0.0008074449910299679,0.0003332162017704086,0.0530376548352
19.55,0.010732097896619988,0.0019923399984649224,0.000333147166748348,0.003505310241079505,0.0007219311721997857,7.93240337195715e-05,3.391761178358264e-05,5.494923676261428e-05,0.021464195793239976,0.003984679996929845,0.02103186144647703,0.000666294333496696,0.004331587033198714,6.783522356716529e-05,0.000793240337195715,0.0003296954205756857,0.05266938958468082
19.6,0.010693527562299666,0.0019898718388286674,0.00033303995970987454,0.003468729122170462,0.0007142841403351139,7.793052422496382e-05,3.391110926395575e-05,5.4368386278931196e-05,0.021387055124599333,0.003979743677657335,0.020812374733022772,0.0006660799194197491,0.004285704842010683,6.78222185279115e-05,0.0007793052422496382,0.00032621031767358715,0.05230429607516101
19.650000000000002,0.010655046304128205,0.0019873470108833944,0.00033292382925939807,0.003432535043749958,0.0007067157498290359,7.656342284692636e-05,3.390382596549338e-05,5.379343494347912e-05,0.02131009260825641,0.003974694021766789,0.020595210262499747,0.0006658476585187961,0.004240294498974216,6.780765193098676e-05,0.0007656342284692635,0.0003227606096608747,0.05194234154007708
19.700000000000003,0.01061665439800022,0.001984765781511212,0.0003327985644623863,0.0033967241115533033,0.0006992253371773016,7.52221936519149e-05,3.389573060977069e-05,5.322433547157186e-05,0.02123330879600044,0.003969531563022424,0.02038034466931982,0.0006655971289247726,0.00419535202306381,6.779146121954137e-05,0.0007522219365191491,0.0003193460128294312,0.051583493590899386
19.75,0.010578352114541884,0.001982128437967607,0.00033266396888097455,0.003361292463027116,0.0006918122396856855,7.390631227481593e-05,3.388679376935313e-05,5.266104054388477e-05,0.021156704229083768,0.003964256875935214,0.020167754778162697,0.0006653279377619491,0.004150873438114113,6.777358753870626e-05,0.0007390631227481593,0.0003159662432633086,0.051227720212607915
19.8,0.010540139719141788,0.001979435287070641,0.0003325198600887116,0.003326236267279172,0.0006844757956411356,7.261526565514446e-05,3.3876987806907843e-05,5.21035028220715e-05,0.021080279438283576,0.003958870574141282,0.01995741760367503,0.0006650397201774232,0.004106854773846813,6.775397561381569e-05,0.0007261526565514446,0.000312621016932429,0.05087498975922182
19.85,0.01050201747198189,0.00197668665441042,0.0003323660691980203,0.0032915517250219047,0.0006772153444766289,7.134855177955253e-05,3.3866286815917944e-05,5.155167496383756e-05,0.02100403494396378,0.00395337330882084,0.01974931035013143,0.0006647321383960406,0.004063292066859773,6.773257363183589e-05,0.0007134855177955253,0.0003093100497830254,0.05052527094938225
19.900000000000002,0.010463985628068507,0.001973882883578453,0.00033220244040009614,0.0032572350685096973,0.0006700302269298829,7.010567943048936e-05,3.3854666562964436e-05,5.100550963748356e-05,0.020927971256137014,0.003947765767156906,0.019543410411058185,0.0006644048808001923,0.004020181361579297,6.770933312592887e-05,0.0007010567943048936,0.0003060330578249014,0.05017853286198731
19.950000000000003,0.010426044437263398,0.0019710243354165245,0.00033202883051697274,0.003223282561470223,0.0006629197851960917,6.888616794086151e-05,3.384210443154091e-05,5.046495953593227e-05,0.020852088874526796,0.003942048670833049,0.01933969536882134,0.0006640576610339455,0.00397751871117655,6.768420886308182e-05,0.0006888616794086151,0.0003027897572155936,0.04983474493187897
20.0,0.010388194144314897,0.0019681113872846985,0.00033184510856548754,0.003189690499030008,0.0006558833630748385,6.768954695454364e-05,3.382857936736683e-05,4.992997739025252e-05,0.020776388288629793,0.003936222774569397,0.019138142994180048,0.0006636902171309751,0.003935300178449031,6.765715873473366e-05,0.0006768954695454363,0.00029957986434151515,0.049493876945580925
20.05,0.0103504349888891,0.0019651444323480934,0.00033165115533288406,0.0031564552076344078,0.0006489203061113366,6.651535619259392e-05,3.381407182516583e-05,4.940051598269275e-05,0.0207008699777782,0.003930288864696187,0.018938731245806445,0.0006633023106657681,0.003893521836668019,6.762814365033166e-05,0.0006651535619259392,0.0002964030958961565,0.049155899037087045
20.1,0.010312767205601129,0.001962123878882055,0.0003314468629637936,0.003123573044962215,0.0006420299617321542,6.536314522503419e-05,3.379856371687593e-05,4.887652815923738e-05,0.020625534411202257,0.00392424775776411,0.01874143826977329,0.0006628937259275871,0.0038521797703929255,6.759712743375186e-05,0.0006536314522503419,0.0002932591689554243,0.048820781683699695
20.150000000000002,0.010275191024046426,0.0019590501495953703,0.0003312321345583409,0.0030910403998350446,0.000635211679375562,6.423247324805484e-05,3.378203836125918e-05,4.835796684169785e-05,0.02055038204809285,0.003918100299190741,0.018546242399010267,0.0006624642691166818,0.003811270076253372,6.756407672251836e-05,0.0006423247324805484,0.0002901478010501871,0.04848849570191716
20.200000000000003,0.010237706668832109,0.001955923680971168,0.0003310068837811257,0.0030588536921217083,0.000628464810616652,6.312290886651164e-05,3.3764480434878875e-05,4.7844785039351056e-05,0.020475413337664217,0.003911847361942336,0.01835312215273025,0.0006620137675622514,0.0037707888636999117,6.752896086975775e-05,0.0006312290886651165,0.00028706871023610633,0.04815901224336995
20.25,0.010200314359608371,0.0019527449226251522,0.00033077103448083284,0.0030270093726377486,0.0006217887092873681,6.203402988158288e-05,3.3745875924412995e-05,4.733693586013684e-05,0.020400628719216742,0.0039054898452503045,0.018162056235826493,0.0006615420689616657,0.0037307322557242084,6.749175184882599e-05,0.0006203402988158288,0.000284021615160821,0.04783230279080489
20.3,0.010163014311099916,0.001949514336680824,0.00033052452032023146,0.002995503923040292,0.0006151827315915827,6.096542308345908e-05,3.372621208027304e-05,4.683437252142627e-05,0.020326028622199833,0.003899028673361648,0.01797302353824175,0.0006610490406404629,0.0036910963895494964,6.745242416054609e-05,0.0006096542308345908,0.0002810062351285576,0.04750833915411688
20.35,0.01012580673313745,0.001946232397161352,0.00033026728441632553,0.0029643338557184275,0.0006086462362153616,5.991668404894183e-05,3.370547737149815e-05,4.633704836037252e-05,0.0202516134662749,0.003892464794322704,0.017786003134310564,0.0006605345688326511,0.00365187741729217,6.74109547429963e-05,0.0005991668404894183,0.0002780222901622351,0.047187093466427646
20.400000000000002,0.01008869183068919,0.0019428995893977527,0.00032999927899042287,0.002933495713679233,0.0006021785844325393,5.888741694382929e-05,3.368366144189471e-05,4.5844916843855e-05,0.02017738366137838,0.0038857991787955054,0.017600974282075396,0.0006599985579808457,0.003613071506595236,6.736732288378941e-05,0.0005888741694382929,0.00027506950106312997,0.04686853818021057
20.450000000000003,0.010051669803892422,0.0019395164094530503,0.0003297204650278947,0.0029029860704296393,0.0005957791402057415,5.787723432997122e-05,3.366075506739249e-05,4.5357931578028185e-05,0.020103339607784845,0.0038790328189061006,0.017417916422577836,0.0006594409300557894,0.003574674841234449,6.732151013478497e-05,0.0005787723432997122,0.0002721475894681691,0.04655264606346168
20.5,0.010014740848085082,0.0019360833635620896,0.00032943081194740105,0.00287280152985429,0.0005894472702829783,5.6885756976878276e-05,3.363675011458864e-05,4.487604631748576e-05,0.020029481696170165,0.0038721667271241792,0.01723680917912574,0.0006588616238948021,0.00353668362169787,6.727350022917729e-05,0.0005688575697687828,0.0002692562779049145,0.046239390195915636
20.55,0.009977905153837355,0.0019326009675866783,0.00032913029727936173,0.0028429387260895324,0.0005831823442899301,5.5912613677772955e-05,3.361163950045156e-05,4.439921497405037e-05,0.01995581030767471,0.0038652019351733567,0.017057632356537195,0.0006582605945587235,0.0034990940657395808,6.722327900090313e-05,0.0005591261367777295,0.0002663952898443022,0.0459287439653065
20.6,0.00994116290698332,0.0019290697464857452,0.000328818906353457,0.0028133943233937283,0.0005769837348180529,5.495744106997405e-05,3.358541715315717e-05,4.392739162519988e-05,0.01988232581396664,0.0038581394929714905,0.01688036594036237,0.000657637812706914,0.003461902408908317,6.717083430631434e-05,0.0005495744106997405,0.0002635643497511993,0.04562068106367299
20.650000000000002,0.0099045142886526,0.0019254902338001973,0.00032849663199494564,0.0027841650160139886,0.0005708508175086127,5.4019883459506674e-05,3.3558077974030586e-05,4.346053052213946e-05,0.0198090285773052,0.0038509804676003945,0.016704990096083932,0.0006569932639898913,0.003425104905051676,6.711615594806117e-05,0.0005401988345950668,0.00026076318313283676,0.04531517548370706
20.700000000000003,0.009867959475302031,0.0019218629711521705,0.00032816347422959236,0.00275524752804951,0.000564782971132772,5.3099592649835146e-05,3.3529617800566846e-05,4.2998586097529854e-05,0.019735918950604062,0.003843725942304341,0.016531485168297062,0.0006563269484591847,0.0033886978267966316,6.705923560113369e-05,0.0005309959264983515,0.0002579915165851791,0.04501220151514595
20.75,0.009831498638747356,0.0019181885077583722,0.00032781943999700067,0.0027266386133116415,0.0005587795776678375,5.219622777461725e-05,3.350003337050469e-05,4.254151297288134e-05,0.019662997277494713,0.0038363770155167443,0.01635983167986985,0.0006556388799940013,0.003352677466007025,6.700006674100938e-05,0.0005219622777461725,0.00025524907783728803,0.04471173374120681
20.8,0.009795131946194916,0.001914467399957213,0.00032746454287215063,0.0026983350551808105,0.000552840022369779,5.1309455134380955e-05,3.3469322286928035e-05,4.208926596562258e-05,0.019590263892389832,0.003828934799914426,0.016190010331084862,0.0006549290857443013,0.0033170401342186738,6.693864457385607e-05,0.0005130945513438095,0.0002525355957937355,0.04441374703506349
20.85,0.00975885956027337,0.00191070021074944,0.00032709880279494576,0.002670333666460474,0.0005469636938421323,5.043894803702848e-05,3.343748298437026e-05,4.1641800095854075e-05,0.01951771912054674,0.00382140042149888,0.016022001998762844,0.0006541976055898915,0.003281782163052794,6.687496596874053e-05,0.0005043894803702848,0.00024985080057512445,0.0441182165563653
20.900000000000002,0.0097226816390654,0.001906887509351977,0.0003267222458075761,0.0026426312892281847,0.0005411499841013848,4.958438664207283e-05,3.340451469589689e-05,4.119907059279455e-05,0.0194453632781308,0.003813775018703954,0.01585578773536911,0.0006534444916151522,0.0032468999046083085,6.680902939179378e-05,0.0004958438664207283,0.0002471944235567673,0.04382511774779661
20.950000000000003,0.009686598336139442,0.0019030298707646905,0.0003263349037995093,0.002615224794683931,0.0005353982886389508,4.874545780851644e-05,3.33704174211428e-05,4.076103290092962e-05,0.019373196672278884,0.003806059741529381,0.015691348768103585,0.0006526698075990186,0.003212389731833705,6.67408348422856e-05,0.0004874545780851644,0.0002445661974055777,0.0435344263316776
21.0,0.009650609800581402,0.0018991278753498011,0.00032593681425992433,0.0025881110829958647,0.0005297080064798377,4.7921854946282746e-05,3.333519189528046e-05,4.032764268587098e-05,0.019301219601162805,0.0037982557506996023,0.015528666497975189,0.0006518736285198487,0.0031782480388790257,6.667038379056092e-05,0.00047921854946282746,0.00024196585611522588,0.04324611830660508
21.05,0.009614716177026365,0.0018951821084236633,0.0003255280200374069,0.002561287083143532,0.0005240785402380964,4.7113277871113584e-05,3.3298839558896435e-05,3.98988558399346e-05,0.01922943235405273,0.0037903642168473266,0.015367722498861192,0.0006510560400748138,0.0031444712414285788,6.659767911779287e-05,0.00047113277871113586,0.0002393931350396076,0.04296016994413318
21.1,0.009578917605690325,0.001891193159860647,0.0003251085691067294,0.002534749752758751,0.0005185092961691617,4.631943266284888e-05,3.326136252875352e-05,3.947462848744636e-05,0.01915783521138065,0.003782386319721294,0.015208498516552506,0.0006502171382134588,0.0031110557770149703,6.652272505750705e-05,0.0004631943266284888,0.00023684777092467814,0.04267655778549354
21.150000000000002,0.009543214222401888,0.0018871616237088492,0.00032467851434254063,0.002508496077964216,0.0005129996842191635,4.5540031527005095e-05,3.322276356941662e-05,3.905491698978262e-05,0.019086428444803776,0.0037743232474176983,0.015050976467785297,0.0006493570286850813,0.003077998105314981,6.644552713883324e-05,0.00045540031527005096,0.0002343295019386957,0.0423952586383544
21.200000000000003,0.009507606158633962,0.0018830880978173772,0.00032423791329979577,0.0024825230732099723,0.0005075491180713112,4.477479265957294e-05,3.3183046065720795e-05,3.8639677950154004e-05,0.019015212317267924,0.0037661761956347545,0.014895138439259834,0.0006484758265995915,0.003045294708427867,6.636609213144159e-05,0.0004477479265957294,0.00023183806770092402,0.042116249573618064
21.25,0.00947209354153545,0.0018789731834749474,0.0003237868280007591,0.0024568277811078563,0.000502157015189435,4.4023440114955915e-05,3.314221399606048e-05,3.8228868218139805e-05,0.0189441870830709,0.003757946366949895,0.014740966686647138,0.0006475736560015182,0.00301294209113661,6.628442799212096e-05,0.00044023440114955917,0.00022937320930883882,0.04183950792225658
21.3,0.00943667649396291,0.0018748174850595405,0.0003233253247284165,0.0024314072722640056,0.0004968227968587708,4.3285703676973e-05,3.310027190647912e-05,3.782244489398037e-05,0.01887335298792582,0.003749634970119081,0.014588443633584034,0.000646650649456833,0.0029809367811526244,6.620054381295824e-05,0.00043285703676973,0.00022693466936388223,0.04156501127218496
21.35,0.009401355134512223,0.0018706216096988737,0.00032285347382613757,0.002406258645109566,0.0004915458882240795,4.256131873285208e-05,3.305722488553917e-05,3.742036533263517e-05,0.018802710269024445,0.0037412432193977474,0.014437551870657397,0.0006457069476522751,0.002949275329344477,6.611444977107834e-05,0.0004256131873285208,0.00022452219199581102,0.04129273746517175
21.400000000000002,0.009366129577550208,0.0018663861669414358,0.00032237134950343087,0.0023813790257296644,0.0004863257183251759,4.1850026150140403e-05,3.3013078539952595e-05,3.702258714761296e-05,0.018732259155100416,0.0037327723338828715,0.014288274154377986,0.0006447426990068617,0.0029179543099510552,6.602615707990519e-05,0.000418500261501404,0.00022213552288567775,0.04102266459378619
21.450000000000003,0.009330999933246242,0.0018621117684378518,0.00032187902964763874,0.00235676556769077,0.00048116172012995314,4.1151572156462365e-05,3.296783897095259e-05,3.662906821458159e-05,0.018661999866492484,0.0037242235368757036,0.014140593406144621,0.0006437580592952775,0.0028869703207797187,6.593567794190518e-05,0.00041151572156462364,0.00021977440928748953,0.040754770998381824
21.5,0.009295966307603841,0.0018577990276323383,0.00032137659564142177,0.002332415451866538,0.00047605333056498103,4.046570822205528e-05,3.292151275138768e-05,3.623976667476385e-05,0.018591932615207682,0.0037155980552646766,0.013994492711199229,0.0006427531912828435,0.0028563199833898864,6.584302550277536e-05,0.0004046570822205528,0.00021743860004858312,0.04048903526411623
21.55,0.009261028802492204,0.0018534485594640172,0.000320864132185886,0.002308325886262212,0.000470999990543752,3.9792190945015924e-05,3.287410690351953e-05,3.5854640938125943e-05,0.018522057604984408,0.0037068971189280343,0.013849955317573272,0.000641728264371772,0.002825999943262512,6.574821380703906e-05,0.00039792190945015925,0.00021512784562875567,0.04022543621800595
21.6,0.009226187515677761,0.001849060980077864,0.0003203417271292097,0.0022844941058377116,0.0004660011449926563,3.9130781939193e-05,3.282562887750658e-05,3.5473649686365365e-05,0.018452375031355522,0.003698121960155728,0.01370696463502627,0.0006406834542584194,0.0027960068699559378,6.565125775501316e-05,0.00039130781939193,0.0002128418981181922,0.03996395292601701
21.650000000000002,0.00919144254085565,0.001844636906545061,0.00031980947130062787,0.002260917372329453,0.000461056242874752,3.8481247724660744e-05,3.277608653055567e-05,3.509675187570392e-05,0.0183828850817113,0.003689273813090122,0.013565504233976719,0.0006396189426012557,0.002766337457248512,6.555217306111134e-05,0.00038481247724660747,0.0002105805112542235,0.03970456469018985
21.700000000000003,0.009156793967681176,0.001840176956592542,0.0003192674583496385,0.0022375929740710188,0.0004561647372114062,3.784335962071221e-05,3.272548810672441e-05,3.4723906739492416e-05,0.018313587935362353,0.003680353913185084,0.013425557844426114,0.000638534916699277,0.002736988423268437,6.545097621344881e-05,0.00037843359620712204,0.00020834344043695448,0.03944725104579879
21.75,0.009122241881801243,0.0018356817483415075,0.0003187157845902949,0.00221451822581275,0.000451326085101876,3.721689364131129e-05,3.2673842217357396e-05,3.435507379063278e-05,0.018244483763602486,0.003671363496683015,0.0132871093548765,0.0006374315691805897,0.002707956510611256,6.534768443471479e-05,0.00037216893641311294,0.0002061304427437967,0.03919199175854548
21.8,0.009087786364885718,0.0018311519000547031,0.0003181545488504527,0.0021916904685403376,0.0004465397477408945,3.660163039294415e-05,3.262115782213971e-05,3.399021282382339e-05,0.018175572729771435,0.0036623038001094062,0.013150142811242025,0.0006363090977009054,0.002679238486445367,6.524231564427941e-05,0.0003660163039294415,0.00020394127694294033,0.0389387668217858
21.85,0.009053427494658785,0.001826588029892252,0.0003175838523258438,0.0021691070692925135,0.0004418051904343335,3.5997354974812946e-05,3.2567444210751565e-05,3.362928391763356e-05,0.01810685498931757,0.003653176059784504,0.013014642415755081,0.0006351677046516877,0.002650831142606001,6.513488842150313e-05,0.0003599735497481295,0.00020177570350580134,0.03868755645379029
21.900000000000002,0.009019165344930238,0.0018219907556758358,0.00031700379843885014,0.0021467654209778885,0.0004371218826130002,3.540385688131491e-05,3.2512710985108295e-05,3.327224743641223e-05,0.018038330689860476,0.0036439815113516716,0.012880592525867332,0.0006340075968777003,0.0026227312956780013,6.502542197021659e-05,0.00035403856881314913,0.0001996334846184734,0.03843834109503702
21.950000000000003,0.008984999985626723,0.0018173606946610267,0.0003164144927018548,0.002124662942191036,0.00043248929784463636,3.482092990675249e-05,3.245696804217023e-05,3.2919064032036666e-05,0.017969999971253446,0.0036347213893220534,0.012747977653146215,0.0006328289854037096,0.002594935787067818,6.491393608434046e-05,0.00034820929906752485,0.00019751438419222,0.03819110140553734
22.0,0.008950931482822947,0.0018126984633175722,0.0003158160425850508,0.002102797077027886,0.0004279069138441778,3.424837205222088e-05,3.240022555730742e-05,3.256969464550615e-05,0.017901862965645894,0.0036253969266351444,0.012616782462167315,0.0006316320851701016,0.002567441483065067,6.480045111461484e-05,0.0003424837205222088,0.0001954181678730369,0.03794581826219338
22.05,0.008916959898772815,0.0018080046771174407,0.000315208557388589,0.002081165294900494,0.00042337421248233404,3.368598543462074e-05,3.2342493968204404e-05,3.2224100508385796e-05,0.01783391979754563,0.0036160093542348813,0.012486991769402964,0.000630417114777178,0.0025402452748940043,6.468498793640881e-05,0.0003368598543462074,0.0001933446030503148,0.037702472756187586
22.1,0.008883085291940544,0.0018032799503304407,0.000314592148118951,0.0020597650903512745,0.00041889067979254934,3.3133576197745695e-05,3.228378395929072e-05,3.1882243144105724e-05,0.017766170583881087,0.0036065599006608814,0.012358590542107646,0.000629184296237902,0.002513344078755296,6.456756791858145e-05,0.0003313357619774569,0.00019129345886463435,0.03746104619040348
22.150000000000002,0.008849307717031692,0.0017985248958272255,0.0003139669273694346,0.0020385939828667372,0.000414455805976396,3.259095442539445e-05,3.2224106446682986e-05,3.1544084369119975e-05,0.017698615434063383,0.003597049791654451,0.012231563897200422,0.0006279338547388692,0.002486734835858376,6.444821289336597e-05,0.00032590954425394447,0.00018926450621471985,0.037221520076877526
22.200000000000003,0.00881562722502415,0.0017937401248895024,0.00031333300920464145,0.0020176495166908137,0.00041006908540745915,3.2057934056459614e-05,3.2163472563624866e-05,3.1209586293930253e-05,0.0176312544500483,0.003587480249779005,0.012105897100144883,0.0006266660184092829,0.0024604145124447548,6.432694512724973e-05,0.00032057934056459614,0.00018725751776358152,0.036983876134281654
22.25,0.008782043863199064,0.001788926247027271,0.00031269050904886097,0.0019969292606378274,0.00040573001663376525,3.153433280194605e-05,3.2101893646411526e-05,3.087871132397899e-05,0.017564087726398128,0.003577852494054542,0.011981575563826966,0.0006253810180977219,0.0024343800998025914,6.420378729282305e-05,0.0003153433280194605,0.00018527226794387395,0.0367480962854361
22.3,0.008748557675171695,0.0017840838698029097,0.00031203954357824455,0.001976430807905165,0.00040143810237880465,3.101997206387251e-05,3.20393812207854e-05,3.0551422160416026e-05,0.01749711535034339,0.0035681677396058194,0.01185858484743099,0.0006240790871564891,0.002408628614272828,6.40787624415708e-05,0.0003101997206387251,0.00018330853296249616,0.03651416265485231
22.35,0.008715168700922236,0.001779213598661948,0.0003113802306166685,0.001956151775885726,0.0003971928495412035,3.0514676856012376e-05,3.197594698879056e-05,3.022768180074366e-05,0.01743033740184447,0.003558427197323896,0.011736910655314356,0.000622760461233337,0.002383157097247221,6.395189397758112e-05,0.00030514676856012375,0.00018136609080446196,0.036282057566305446
22.400000000000002,0.008681876976826533,0.0017743160367703471,0.00031071268903518556,0.001936089805980183,0.000392993769193088,3.0018275726428963e-05,3.191160281607314e-05,2.9907453539343814e-05,0.017363753953653065,0.0035486320735406943,0.011616538835881098,0.0006214253780703711,0.0023579626151585278,6.382320563214628e-05,0.00030018275726428965,0.00017944472123606288,0.03605176354043625
22.450000000000003,0.008648682535686764,0.001769391784858132,0.00031003703865496734,0.0019162425634091235,0.000388840376577194,2.9530600681763438e-05,3.184636071961561e-05,2.95907009678918e-05,0.017297365071373527,0.003538783569716264,0.01149745538045474,0.0006200740773099347,0.002333042259463164,6.369272143923122e-05,0.00029530600681763436,0.0001775442058073508,0.03582326329238185
