p,I_1s,I_2s,I_2p
30.55,7.28710343574014e-05,3.475274916762403e-06,1.629176805264227e-08
30.6,7.219930973092558e-05,3.4427106117012905e-06,1.6087296796305013e-08
30.650000000000002,7.153473604098525e-05,3.410499432635464e-06,1.588569827100755e-08
30.700000000000003,7.087722716414888e-05,3.3786370378459214e-06,1.5686927847295984e-08
30.75,7.022669813215014e-05,3.3471191452090007e-06,1.5490941654833152e-08
30.8,6.958306511483319e-05,3.3159415312929835e-06,1.5297696568335055e-08
30.85,6.894624540339407e-05,3.2851000304678803e-06,1.510715019405356e-08
30.900000000000002,6.831615739387299e-05,3.2545905340372084e-06,1.491926085599988e-08
30.950000000000003,6.769272057092235e-05,3.2244089893771553e-06,1.4733987582852684e-08
31.0,6.707585549183136e-05,3.194551399093438e-06,1.4551290095138738e-08
31.05,6.646548377080209e-05,3.1650138201902994e-06,1.4371128792300662e-08
31.1,6.586152806348446e-05,3.135792363255717e-06,1.4193464740527522e-08
31.150000000000002,6.526391205175098e-05,3.1068831916560583e-06,1.4018259660385685e-08
31.200000000000003,6.467256042871488e-05,3.078282520747609e-06,1.3845475914946089e-08
31.25,6.408739888399093e-05,3.0499866170987578e-06,1.3675076498032463e-08
31.3,6.350835408918442e-05,3.0219917977259977e-06,1.350702502280653e-08
31.35,6.293535368361486e-05,2.994294429341504e-06,1.3341285710467149e-08
31.400000000000002,6.236832626026246e-05,2.9668909276139716e-06,1.3177823379206678e-08
31.450000000000003,6.180720135193985e-05,2.9397777564405363e-06,1.3016603433402203e-08
31.5,6.125190941767948e-05,2.9129514272310524e-06,1.2857591853002055e-08
31.55,6.070238182933797e-05,2.886408498204484e-06,1.270075518312558e-08
31.6,6.0158550858409576e-05,2.8601455736945378e-06,1.2546060523911098e-08
31.650000000000002,5.9620349663049866e-05,2.8341593034694657e-06,1.2393475520446072e-08
31.700000000000003,5.9087712275300886e-05,2.8084463820609046e-06,1.2242968352987091e-08
31.75,5.856057358851702e-05,2.7830035481035714e-06,1.2094507727389011e-08
31.8,5.803886934498994e-05,2.7578275836872638e-06,1.194806286556011e-08
31.85,5.752253612376457e-05,2.7329153137168225e-06,1.1803603496399348e-08
31.900000000000002,5.7011511328648314e-05,2.7082636052845395e-06,1.1661099846529419e-08
31.950000000000003,5.6505733176405454e-05,2.68386936705134e-06,1.1520522631560268e-08
32.0,5.600514068513615e-05,2.6597295486380807e-06,1.1381843047263592e-08
32.050000000000004,5.550967366283764e-05,2.6358411400273956e-06,1.1245032761093712e-08
32.1,5.501927269614172e-05,2.612201170973914e-06,1.1110063903746796e-08
32.15,5.4533879139227665e-05,2.588806710424544e-06,1.0976909060970934e-08
32.2,5.405343510290873e-05,2.5656548659483304e-06,1.084554126546103e-08
32.25,5.357788344388464e-05,2.5427427831741514e-06,1.071593398895838e-08
32.300000000000004,5.310716775416298e-05,2.5200676452390014e-06,1.0588061134518113e-08
32.35,5.2641232350645986e-05,2.4976266722431287e-06,1.0461897028819336e-08
32.4,5.218002226487067e-05,2.475417120716267e-06,1.0337416414785942e-08
32.45,5.172348323291541e-05,2.4534362830893964e-06,1.0214594444148584e-08
32.5,5.127156168545761e-05,2.4316814871776705e-06,1.0093406670367694e-08
32.550000000000004,5.0824204737984995e-05,2.4101500956686577e-06,9.97382904151567e-09
32.6,5.0381360181158124e-05,2.38883950562192e-06,9.855837893330881e-09
32.65,4.994297647131886e-05,2.367747147972647e-06,9.739409942507866e-09
32.7,4.9509002721146384e-05,2.346870487048031e-06,9.624522279998516e-09
32.75,4.907938869045504e-05,2.326207020084759e-06,9.511152364441734e-09
32.800000000000004,4.865408477713309e-05,2.3057542767606137e-06,9.399278015793662e-09
32.85,4.8233042008220365e-05,2.2855098187291067e-06,9.288877409038595e-09
32.9,4.78162120311191e-05,2.2654712391627948e-06,9.1799290679953e-09
32.95,4.740354710494354e-05,2.245636162304127e-06,9.072411859248518e-09
33.0,4.6995000091996214e-05,2.226002243022268e-06,8.966304986270521e-09
33.050000000000004,4.659052444937781e-05,2.206567166377375e-06,8.861587983501897e-09
33.1,4.6190074220719404e-05,2.1873286471931185e-06,8.758240710668718e-09
33.15,4.5793604028045836e-05,2.1682844296316026e-06,8.656243347202975e-09
33.2,4.540106906375717e-05,2.1494322867801408e-06,8.555576386629659e-09
33.25,4.501242508273467e-05,2.1307700202402487e-06,8.456220631310757e-09
33.300000000000004,4.462762839456029e-05,2.11229545972722e-06,8.358157186954836e-09
33.35,4.424663585586765e-05,2.094006462669716e-06,8.261367457529679e-09
33.4,4.386940486278646e-05,2.0759009138203e-06,8.165833140152101e-09
33.45,4.349589334351929e-05,2.0579767248747774e-06,8.071536219900188e-09
33.5,4.3126059751021615e-05,2.0402318340868302e-06,7.978458965342387e-09
33.550000000000004,4.2759863055791684e-05,2.0226642059007918e-06,7.886583922930369e-09
33.6,4.239726273877077e-05,2.0052718305814887e-06,7.795893913033624e-09
33.65,4.203821878434762e-05,1.9880527238529755e-06,7.706372024785391e-09
33.7,4.168269167346954e-05,1.9710049265444255e-06,7.618001611742234e-09
33.75,4.133064237685324e-05,1.9541265042359877e-06,7.530766287315324e-09
33.800000000000004,4.0982032348299686e-05,1.9374155469181678e-06,7.4446499203002504e-09
33.85,4.0636823518108275e-05,1.9208701686475333e-06,7.3596366307817904e-09
33.9,4.0294978286586096e-05,1.9044885072156212e-06,7.275710785484366e-09
33.95,3.9956459517657115e-05,1.8882687238162502e-06,7.192856994074799e-09
34.0,3.962123053256474e-05,1.872209002722219e-06,7.111060104665186e-09
34.050000000000004,3.92892551036669e-05,1.8563075509661802e-06,7.030305200079155e-09
34.1,3.896049744832358e-05,1.8405625980243908e-06,6.950577593713019e-09
34.15,3.8634922222875285e-05,1.824972395507445e-06,6.871862825757047e-09
34.2,3.831249451670951e-05,1.8095352168548556e-06,6.7941466594021335e-09
34.25,3.79931798464158e-05,1.7942493570330306e-06,6.717415077035811e-09
34.300000000000004,3.7676944150023865e-05,1.7791131322405292e-06,6.641654276594613e-09
34.35,3.7363753781331645e-05,1.7641248796155455e-06,6.566850668060285e-09
34.4,3.7053575504311164e-05,1.749282956948234e-06,6.492990869747748e-09
34.45,3.67463764876007e-05,1.734585742397369e-06,6.4200617049661165e-09
34.5,3.644212429907433e-05,1.7200316342118152e-06,6.34805019857962e-09
34.550000000000004,3.614078690049512e-05,1.7056190504566906e-06,6.27694357359156e-09
34.6,3.5842332642241057e-05,1.6913464287401997e-06,6.206729247966332e-09
34.65,3.554673025811027e-05,1.6772122259499288e-06,6.137394831336196e-09
34.7,3.5253948860208215e-05,1.6632149179872739e-06,6.068928121746197e-09
34.75,3.496395793389607e-05,1.649352999514005e-06,6.0013171027797235e-09
34.800000000000004,3.467672733282661e-05,1.6356249836881126e-06,5.93454994020337e-09
34.85,3.4392227274041125e-05,1.6220294019238833e-06,5.868614979122716e-09
34.9,3.411042833314433e-05,1.608564803635744e-06,5.803500741038157e-09
34.95,3.383130143954785e-05,1.595229755998109e-06,5.739195921017666e-09
35.0,3.355481787177913e-05,1.5820228437070515e-06,5.675689384501373e-09
35.050000000000004,3.3280949252862593e-05,1.5689426687395645e-06,5.612970164929104e-09
35.1,3.300966754576604e-05,1.5559878501240969e-06,5.55102746075583e-09
35.15,3.274094504891064e-05,1.5431570237097905e-06,5.489850632797899e-09
35.2,3.24747543917493e-05,1.5304488419382775e-06,5.42942920164247e-09
35.25,3.221106853040509e-05,1.5178619736249783e-06,5.36975284488289e-09
35.300000000000004,3.1949860743374655e-05,1.5053951037350956e-06,5.310811394735314e-09
35.35,3.16911046272927e-05,1.493046933171013e-06,5.252594835492507e-09
35.4,3.143477409275635e-05,1.4808161785554657e-06,5.195093300864625e-09
35.45,3.118084336021155e-05,1.4687015720243694e-06,5.138297071854606e-09
35.5,3.092928695589531e-05,1.4567018610183362e-06,5.082196574157408e-09
35.550000000000004,3.068007970783817e-05,1.4448158080783536e-06,5.026782375962975e-09
35.6,3.0433196741922312e-05,1.4330421906478413e-06,4.97204518518051e-09
35.65,3.018861347799742e-05,1.4213798008678736e-06,4.917975848179938e-09
35.7,2.9946305626050568e-05,1.4098274453890257e-06,4.864565346547809e-09
35.75,2.9706249182430146e-05,1.3983839451756957e-06,4.811804795372076e-09
35.800000000000004,2.9468420426124924e-05,1.387048135316305e-06,4.759685441122594e-09
35.85,2.9232795915095082e-05,1.3758188648370433e-06,4.708198659359527e-09
35.9,2.899935248265588e-05,1.3646949965178614e-06,4.65733595282645e-09
35.95,2.876806723391041e-05,1.3536754067100467e-06,4.607088949280637e-09
36.0,2.8538917542233537e-05,1.3427589851593943e-06,4.557449399674876e-09
36.050000000000004,2.8311881045810856e-05,1.3319446348271773e-06,4.50840917591243e-09
36.1,2.808693564421653e-05,1.3212312717183227e-06,4.4599602691834744e-09
36.15,2.7864059495047065e-05,1.3106178247092944e-06,4.412094787876978e-09
36.2,2.7643231010599182e-05,1.3001032353802469e-06,4.364804955914674e-09
36.25,2.742442885459663e-05,1.2896864578468737e-06,4.3180831106749645e-09
36.300000000000004,2.7207631938958643e-05,1.279366458598348e-06,4.271921701362477e-09
36.35,2.6992819420619565e-05,1.2691422163345453e-06,4.226313287214097e-09
36.4,2.6779970698388408e-05,1.2590127218068622e-06,4.181250535636145e-09
36.45,2.6569065409853165e-05,1.2489769776605672e-06,4.136726220669501e-09
36.5,2.636008342833032e-05,1.2390339982820734e-06,4.092733221199712e-09
36.550000000000004,2.615300485985553e-05,1.2291828096434528e-06,4.04926451929111e-09
36.6,2.5947810040216152e-05,1.2194224491545278e-06,4.0063131986544495e-09
36.65,2.5744479532024098e-05,1.209751965511675e-06,3.963872442879598e-09
36.7,2.5542994121833617e-05,1.2001704185552883e-06,3.9219355341158794e-09
36.75,2.5343334817292304e-05,1.1906768791222603e-06,3.880495851270133e-09
36.800000000000004,2.514548284433853e-05,1.1812704289070506e-06,3.839546868654554e-09
36.85,2.494941964443258e-05,1.1719501603175463e-06,3.799082154455372e-09
36.9,2.475512687182963e-05,1.1627151763401431e-06,3.7590953691949905e-09
36.95,2.456258639088653e-05,1.153564590403031e-06,3.7195802643830617e-09
37.0,2.4371780273411717e-05,1.1444975262408809e-06,3.6805306810491695e-09
37.050000000000004,2.418269079604441e-05,1.1355131177639215e-06,3.641940548424443e-09
37.1,2.399530043767599e-05,1.1266105089258044e-06,3.603803882388796e-09
37.15,2.3809591876903204e-05,1.1177888535964728e-06,3.566114784320152e-09
37.2,2.362554798951861e-05,1.1090473154339065e-06,3.5288674396964328e-09
37.25,2.3443151846032837e-05,1.1003850677599127e-06,3.492056116709548e-09
37.300000000000004,2.326238670923532e-05,1.091801293437038e-06,3.4556751652036155e-09
37.35,2.3083236031783083e-05,1.083295184745411e-06,3.4197190150745767e-09
37.4,2.2905683453824607e-05,1.0748659432641513e-06,3.3841821754085847e-09
37.45,2.2729712800658066e-05,1.0665127797554098e-06,3.3490592329903908e-09
37.5,2.2555308080420712e-05,1.0582349140400923e-06,3.3143448512079697e-09
37.550000000000004,2.2382453481807007e-05,1.0500315748918123e-06,3.2800337689006637e-09
37.6,2.2211133371821225e-05,1.0419019999181277e-06,3.2461207990905395e-09
37.65,2.2041332293557875e-05,1.0338454354508387e-06,3.2126008280049914e-09
37.7,2.1873034964016547e-05,1.0258611364341e-06,3.179468813823439e-09
37.75,2.1706226271939437e-05,1.0179483663174774e-06,3.146719785633235e-09
37.800000000000004,2.154089127568672e-05,1.0101063969476005e-06,3.1143488423201327e-09
37.85,2.1377015201131832e-05,1.002334508461966e-06,3.0823511514902616e-09
37.9,2.1214583439593324e-05,9.946319891862323e-07,3.050721948520426e-09
37.95,2.105358154578941e-05,9.869981355297903e-07,3.0194565354038687e-09
38.0,2.0893995235820918e-05,9.794322518851866e-07,2.9885502797865663e-09
38.050000000000004,2.073581038518378e-05,9.71933650527148e-07,2.9579986139945463e-09
38.1,2.0579013026805546e-05,9.645016515152376e-07,2.927797033988449e-09
38.15,2.0423589349110174e-05,9.571355825954602e-07,2.8979410984674485e-09
38.2,2.0269525694106337e-05,9.498347791034668e-07,2.8684264278980714e-09
38.25,2.0116808555505812e-05,9.425985838738176e-07,2.8392487035511138e-09
38.300000000000004,1.9965424576863233e-05,9.354263471399782e-07,2.8104036665999044e-09
38.35,1.9815360549740585e-05,9.283174264483277e-07,2.781887117266761e-09
38.400000000000006,1.9666603411899136e-05,9.212711865634492e-07,2.753694913825781e-09
38.45,1.951914024551333e-05,9.142869993815683e-07,2.7258229718486227e-09
38.5,1.937295827540958e-05,9.073642438387056e-07,2.6982672632649917e-09
38.550000000000004,1.922804486732668e-05,9.005023058256032e-07,2.671023815526346e-09
38.6,1.9084387526203773e-05,8.937005781017329e-07,2.6440887108096084e-09
38.650000000000006,1.894197389448307e-05,8.869584602096116e-07,2.61745808515913e-09
38.7,1.8800791750446366e-05,8.802753583901517e-07,2.5911281277373588e-09
38.75,1.866082900656151e-05,8.73650685503395e-07,2.5650950798982425e-09
38.800000000000004,1.852207370786011e-05,8.670838609439009e-07,2.5393552346103803e-09
38.85,1.8384514030332854e-05,8.605743105607795e-07,2.5139049354598875e-09
38.900000000000006,1.8248138279344415e-05,8.541214665794067e-07,2.4887405762665546e-09
38.95,1.8112934888074228e-05,8.477247675231032e-07,2.4638585997342734e-09
39.0,1.797889241597275e-05,8.413836581350666e-07,2.4392554973252035e-09
39.050000000000004,1.78459995472418e-05,8.350975893029118e-07,2.4149278081875046e-09
39.1,1.7714245089330216e-05,8.288660179823228e-07,2.3908721185985215e-09
39.150000000000006,1.7583617971457102e-05,8.226884071266177e-07,2.3670850612620095e-09
39.2,1.745410724314599e-05,8.165642256077415e-07,2.3435633144537263e-09
39.25,1.7325702072783737e-05,8.104929481484733e-07,2.3203036016000273e-09
39.300000000000004,1.7198391746195454e-05,8.044740552509525e-07,2.2973026903896435e-09
39.35,1.707216566524079e-05,7.985070331241673e-07,2.2745573923121495e-09
39.400000000000006,1.694701334642558e-05,7.925913736168262e-07,2.2520645618831087e-09
39.45,1.6822924419533674e-05,7.867265741475885e-07,2.229821096030266e-09
39.5,1.669988862627515e-05,7.809121376391171e-07,2.2078239335225853e-09
39.550000000000004,1.6577895818954986e-05,7.751475724470181e-07,2.1860700543463495e-09
39.6,1.645693595915473e-05,7.69432392302742e-07,2.1645564790276954e-09
39.650000000000006,1.6336999116434586e-05,7.637661162402336e-07,2.1432802681346095e-09
39.7,1.6218075467051837e-05,7.581482685352155e-07,2.1222385216532465e-09
39.75,1.610015529269457e-05,7.525783786435542e-07,2.1014283784069023e-09
39.800000000000004,1.59832289792335e-05,7.470559811364092e-07,2.0808470154943235e-09
39.85,1.5867287015488977e-05,7.415806156402841e-07,2.0604916477529766e-09
39.900000000000006,1.575231999201368e-05,7.361518267759504e-07,2.0403595271587776e-09
39.95,1.5638318599890744e-05,7.30769164097602e-07,2.0204479423817135e-09
40.0,1.5525273629550978e-05,7.254321820360082e-07,2.0007542181082643e-09
40.050000000000004,1.5413175969599172e-05,7.201404398380552e-07,1.9812757146936024e-09
40.1,1.5302016605660525e-05,7.148935015095863e-07,1.9620098275003402e-09
40.150000000000006,1.5191786619239998e-05,7.096909357599449e-07,1.9429539864759525e-09
40.2,1.5082477186596299e-05,7.045323159443394e-07,1.924105655639107e-09
40.25,1.497407957763071e-05,6.994172200089102e-07,1.9054623325298227e-09
40.300000000000004,1.4866585154789574e-05,6.943452304366994e-07,1.8870215478043575e-09
40.35,1.4759985371981512e-05,6.893159341935584e-07,1.868780864781961e-09
40.400000000000006,1.4654271773508855e-05,6.843289226738737e-07,1.8507378788387307e-09
40.45,1.4549435993010882e-05,6.793837916500407e-07,1.8328902170686423e-09
40.5,1.4445469752422795e-05,6.744801412186075e-07,1.815235537777369e-09
40.550000000000004,1.4342364860945848e-05,6.696175757505932e-07,1.7977715301192384e-09
40.6,1.4240113214032832e-05,6.647957038396913e-07,1.780495913484033e-09
40.650000000000006,1.4138706792384672e-05,6.600141382544694e-07,1.7634064372503533e-09
40.7,1.403813766096056e-05,6.552724958871377e-07,1.746500880208469e-09
40.75,1.3938397968000188e-05,6.50570397704459e-07,1.7297770503481995e-09
40.800000000000004,1.3839479944059136e-05,6.459074687036084e-07,1.7132327841302438e-09
40.85,1.3741375901055494e-05,6.41283337860648e-07,1.6968659463358282e-09
40.900000000000006,1.3644078231330424e-05,6.366976380858348e-07,1.6806744296190596e-09
40.95,1.354757940671715e-05,6.32150006177232e-07,1.664656154001513e-09
41.0,1.3451871977625412e-05,6.276400827749987e-07,1.6488090666712106e-09
41.050000000000004,1.3356948572135152e-05,6.231675123165851e-07,1.6331311413807105e-09
41.1,1.3262801895103157e-05,6.18731942993251e-07,1.6176203781887312e-09
41.150000000000006,1.3169424727278654e-05,6.143330267024453e-07,1.6022748032085858e-09
41.2,1.3076809924433855e-05,6.099704190116779e-07,1.5870924679419415e-09
41.25,1.2984950416499109e-05,6.056437791089972e-07,1.572071449185047e-09
41.300000000000004,1.2893839206717678e-05,6.013527697639223e-07,1.5572098485669497e-09
41.35,1.2803469370802742e-05,5.970970572855586e-07,1.5425057921853973e-09
41.400000000000006,1.2713834056109155e-05,5.928763114819537e-07,1.527957430357175e-09
41.45,1.2624926480816804e-05,5.88690205618175e-07,1.5135629371383999e-09
41.5,1.2536739933119624e-05,5.845384163775326e-07,1.4993205100902549e-09
41.550000000000004,1.2449267770429162e-05,5.804206238212529e-07,1.4852283699593424e-09
41.6,1.2362503418585848e-05,5.7633651135046e-07,1.471284760273394e-09
41.650000000000006,1.2276440371079513e-05,5.722857656663155e-07,1.457487947105185e-09
41.7,1.219107218828199e-05,5.682680767327705e-07,1.443836218704126e-09
41.75,1.2106392496687645e-05,5.642831377392261e-07,1.4303278851934074e-09
41.800000000000004,1.2022394988162001e-05,5.603306450631663e-07,1.4169612783560006e-09
41.85,1.193907341920351e-05,5.564102982326261e-07,1.4037347511462746e-09
41.900000000000006,1.1856421610211219e-05,5.52521799891458e-07,1.3906466775895573e-09
41.95,1.1774433444761312e-05,5.486648557631286e-07,1.3776954523900657e-09
42.0,1.169310286889559e-05,5.44839174615064e-07,1.364879490649418e-09
42.050000000000004,1.161242389041605e-05,5.410444682234761e-07,1.3521972275792146e-09
42.1,1.1532390578188333e-05,5.372804513409781e-07,1.339647118287204e-09
42.150000000000006,1.1452997061455852e-05,5.335468416600266e-07,1.327227637440046e-09
42.2,1.1374237529159861e-05,5.298433597813372e-07,1.3149372789989842e-09
42.25,1.1296106229268966e-05,5.261697291799998e-07,1.302774555953948e-09
42.300000000000004,1.1218597468117715e-05,5.225256761719484e-07,1.29073800013823e-09
42.35,1.1141705609751457e-05,5.189109298834879e-07,1.2788261618258627e-09
42.400000000000006,1.1065425075281035e-05,5.153252222181172e-07,1.2670376095980073e-09
42.45,1.0989750342244478e-05,5.117682878252066e-07,1.2553709300987244e-09
42.5,1.0914675943975572e-05,5.082398640693553e-07,1.2438247276393857e-09
42.550000000000004,1.0840196468981613e-05,5.0473969099909e-07,1.2323976241055428e-09
42.6,1.0766306560329783e-05,5.012675113172826e-07,1.221088258716856e-09
42.650000000000006,1.0693000915037158e-05,4.978230703500347e-07,1.2098952876880515e-09
42.7,1.06202742834728e-05,4.944061160182019e-07,1.1988173840575295e-09
42.75,1.0548121468762113e-05,4.910163988076091e-07,1.1878532374878522e-09
42.800000000000004,1.0476537326204379e-05,4.876536717404442e-07,1.1770015539644505e-09
42.85,1.0405516762691645e-05,4.84317690346095e-07,1.1662610556463725e-09
42.900000000000006,1.0335054736137974e-05,4.810082126342263e-07,1.1556304806118448e-09
42.95,1.0265146254914908e-05,4.777249990658952e-07,1.1451085826307051e-09
43.0,1.0195786377293845e-05,4.744678125263332e-07,1.1346941309841112e-09
43.050000000000004,1.012697021089476e-05,4.7123641829789006e-07,1.1243859102301428e-09
43.1,1.005869291214114e-05,4.6803058403380756e-07,1.11418272001039e-09
43.150000000000006,9.990949685723456e-06,4.6485007973007697e-07,1.1040833748227733e-09
43.2,9.923735784066482e-06,4.616946777016391e-07,1.0940867039091527e-09
43.25,9.857046506804847e-06,4.5856415255443973e-07,1.0841915508694326e-09
43.300000000000004,9.790877200265457e-06,4.554582811608883e-07,1.0743967736971003e-09
43.35,9.725223256952844e-06,4.523768426346109e-07,1.0647012444220834e-09
43.400000000000006,9.660080115044663e-06,4.4931961830648267e-07,1.0551038489849675e-09
43.45,9.595443257890869e-06,4.462863916973717e-07,1.0456034870642318e-09
43.5,9.531308213519911e-06,4.4327694849633365e-07,1.0361990717972043e-09
43.550000000000004,9.467670554149744e-06,4.4029107653607304e-07,1.0268895297668543e-09
43.6,9.404525895705605e-06,4.3732856576831685e-07,1.017673800679705e-09
43.650000000000006,9.341869897343868e-06,4.3438920824157094e-07,1.0085508372444234e-09
43.7,9.279698260980651e-06,4.3147279807697965e-07,9.995196049863272e-10
43.75,9.218006730826055e-06,4.285791314464296e-07,9.905790820955264e-10
43.800000000000004,9.15679109292478e-06,4.257080065489734e-07,9.817282592362821e-10
43.85,9.096047174701537e-06,4.228592235897764e-07,9.729661394447825e-10
43.900000000000006,9.035770844512228e-06,4.200325847549779e-07,9.642917377145489e-10
43.95,8.975958011200649e-06,4.1722789419566643e-07,9.557040813303931e-10
44.0,8.916604623658903e-06,4.1444495800084723e-07,9.472022092147226e-10
44.050000000000004,8.857706670395247e-06,4.1168358417862567e-07,9.387851719994298e-10
44.1,8.79926017910525e-06,4.089435826346173e-07,9.304520318700381e-10
44.150000000000006,8.741261216250614e-06,4.062247651523656e-07,9.222018623706133e-10
44.2,8.683705886638056e-06,4.035269453703759e-07,9.140337482447649e-10
44.25,8.626590333008834e-06,4.008499387642392e-07,9.059467853583176e-10
44.300000000000004,8.569910735630074e-06,3.9819356262766486e-07,8.979400804372309e-10
44.35,8.513663311889578e-06,3.9555763604703323e-07,8.900127510760491e-10
44.400000000000006,8.45784431589962e-06,3.9294197988799287e-07,8.821639254289637e-10
44.45,8.40245003810096e-06,3.9034641677368616e-07,8.743927422046654e-10
44.5,8.347476804874935e-06,3.877707710650493e-07,8.66698350474695e-10
44.550000000000004,8.292920978158184e-06,3.852148688432935e-07,8.590799095316116e-10
44.6,8.238778955061193e-06,3.82678537890661e-07,8.51536588691859e-10
44.650000000000006,8.18504716749435e-06,3.801616076714045e-07,8.440675674074543e-10
44.7,8.13172208179591e-06,3.7766390931533756e-07,8.366720347619508e-10
44.75,8.078800198363564e-06,3.7518527559793763e-07,8.293491897236646e-10
44.800000000000004,8.026278051293408e-06,3.7272554092316776e-07,8.220982407095371e-10
44.85,7.974152208020261e-06,3.702845413069308e-07,8.149184056767192e-10
44.900000000000006,7.922419268963882e-06,3.6786211435873413e-07,8.078089118303355e-10
44.95,7.87107586717798e-06,3.6545809926418585e-07,8.007689957109967e-10
45.0,7.820118668004603e-06,3.6307233676934344e-07,7.937979028029658e-10
45.050000000000004,7.769544368731443e-06,3.6070466916355655e-07,7.868948876610738e-10
45.1,7.71934969825404e-06,3.5835494026128113e-07,7.80059213681417e-10
45.150000000000006,7.669531416741182e-06,3.5602299538883645e-07,7.732901529778274e-10
45.2,7.620086315304218e-06,3.5370868136546607e-07,7.665869863233799e-10
45.25,7.5710112156714715e-06,3.514118464882792e-07,7.599490029857281e-10
45.300000000000004,7.522302969863828e-06,3.491323405172438e-07,7.533755006775177e-10
45.35,7.473958459876662e-06,3.4687001465915737e-07,7.46865785312788e-10
45.400000000000006,7.4259745973641655e-06,3.44624721550886e-07,7.404191711580956e-10
45.45,7.378348323327086e-06,3.423963152469536e-07,7.34034980449405e-10
45.5,7.3310766078053e-06,3.401846512008911e-07,7.277125434236933e-10
45.550000000000004,7.284156449573894e-06,3.3798958625391475e-07,7.214511982570859e-10
45.6,7.237584875837406e-06,3.358109786178686e-07,7.152502908381865e-10
45.650000000000006,7.19135894193905e-06,3.3364868786178644e-07,7.091091747848657e-10
45.7,7.145475731060356e-06,3.3150257489670867e-07,7.030272112772103e-10
45.75,7.099932353933367e-06,3.2937250196206427e-07,6.970037689853248e-10
45.800000000000004,7.054725948552848e-06,3.2725833261196994e-07,6.910382239744508e-10
45.85,7.0098536798907845e-06,3.2515993170053087e-07,6.851299596003866e-10
45.900000000000006,6.9653127396155615e-06,3.2307716536806937e-07,6.792783664469307e-10
45.95,6.921100345814985e-06,3.2100990102902766e-07,6.734828421758585e-10
46.0,6.877213742720396e-06,3.189580073565103e-07,6.677427914999218e-10
46.050000000000004,6.833650200436001e-06,3.1692135427088987e-07,6.620576260473274e-10
46.1,6.79040701466964e-06,3.1489981292541293e-07,6.56426764283026e-10
46.150000000000006,6.747481506468081e-06,3.128932556934042e-07,6.508496314882926e-10
46.2,6.7048710219534124e-06,3.109015561568141e-07,6.453256595503031e-10
46.25,6.6625729320646735e-06,3.0892458909209875e-07,6.398542869746696e-10
46.300000000000004,6.620584632300934e-06,3.069622304576402e-07,6.34434958769029e-10
46.35,6.578903542467609e-06,3.0501435738307783e-07,6.290671263789083e-10
46.400000000000006,6.537527106425309e-06,3.0308084815465884e-07,6.237502475720817e-10
46.45,6.496452791842713e-06,3.0116158220577474e-07,6.184837863835006e-10
46.5,6.455678089951174e-06,2.992564401025089e-07,6.132672130463345e-10
46.550000000000004,6.415200515301355e-06,2.973653035339953e-07,6.081000038759034e-10
46.6,6.375017605525976e-06,2.954880552994809e-07,6.02981641293127e-10
46.650000000000006,6.3351269210988575e-06,2.936245792968965e-07,5.97911613537685e-10
46.7,6.295526045105262e-06,2.917747605118841e-07,5.928894148598253e-10
46.75,6.25621258300614e-06,2.8993848500642503e-07,5.879145452384713e-10
46.800000000000004,6.217184162413638e-06,2.8811563990718285e-07,5.829865104131168e-10
46.85,6.178438432858554e-06,2.8630611339518254e-07,5.781048217945693e-10
46.900000000000006,6.139973065571901e-06,2.84509794694778e-07,5.732689963825603e-10
46.95,6.101785753260738e-06,2.8272657406243464e-07,5.684785566794671e-10
47.0,6.063874209889562e-06,2.8095634277664e-07,5.637330306635198e-10
47.050000000000004,6.0262361704639485e-06,2.791989931267059e-07,5.590319516930775e-10
47.1,5.988869390816344e-06,2.7745441840285567e-07,5.543748584365231e-10
47.150000000000006,5.951771647394516e-06,2.757225128864846e-07,5.497612948278877e-10
47.2,5.914940737052203e-06,2.7400317183833615e-07,5.451908099817817e-10
47.25,5.878374476841099e-06,2.722962914901626e-07,5.406629581388565e-10
47.300000000000004,5.842070703807866e-06,2.706017690338576e-07,5.361772985929176e-10
47.35,5.806027274789665e-06,2.6891950261187706e-07,5.317333956625556e-10
47.400000000000006,5.770242066215447e-06,2.6724939130727785e-07,5.273308185662363e-10
47.45,5.734712973907458e-06,2.6559133513441826e-07,5.229691414118504e-10
47.5,5.699437912885219e-06,2.6394523502924075e-07,5.186479431467787e-10
47.550000000000004,5.6644148171717785e-06,2.6231099284019847e-07,5.143668074351182e-10
47.6,5.629641639602591e-06,2.606885113180908e-07,5.101253226631117e-10
47.650000000000006,5.595116351635614e-06,2.590776941081847e-07,5.059230818499605e-10
47.7,5.560836943164615e-06,2.574784457401885e-07,5.017596825982107e-10
47.75,5.526801422332874e-06,2.5589067161913793e-07,4.976347270407258e-10
47.800000000000004,5.493007815351551e-06,2.5431427801724137e-07,4.935478217802445e-10
47.85,5.459454166317237e-06,2.5274917206480204e-07,4.894985778376693e-10
47.900000000000006,5.426138537032482e-06,2.511952617408874e-07,4.854866105901386e-10
47.95,5.393059006829393e-06,2.4965245586592334e-07,4.815115397317679e-10
48.0,5.360213672394137e-06,2.481206640920589e-07,4.775729892086997e-10
48.050000000000004,5.327600647593668e-06,2.4659979689552627e-07,4.73670587180174e-10
48.1,5.29521806330326e-06,2.4508976556809587e-07,4.698039659440961e-10
