Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_total_C
25.150000000000002,1.918956944270003e-05,9.188953208752695e-07,4.713016891758666e-09,4.0226355560934114e-05
25.200000000000003,1.8975984473234166e-05,9.084883505765812e-07,4.64164814481161e-09,3.9778228943911115e-05
25.25,1.876514334610981e-05,8.982177095169729e-07,4.5714884429882516e-09,3.9335865088139546e-05
25.3,1.8557006200015235e-05,8.88081373590688e-07,4.502515150363986e-09,3.889918017751257e-05
25.35,1.8351533818388277e-05,8.780773522329651e-07,4.4347060947885225e-09,3.846809175343206e-05
25.400000000000002,1.814868761794636e-05,8.68203687807127e-07,4.3680395575709095e-09,3.8042518690622116e-05
25.450000000000003,1.7948429637438814e-05,8.584584550039035e-07,4.302494263412101e-09,3.762238117341226e-05
25.5,1.7750722526616734e-05,8.488397602527239e-07,4.238049370578383e-09,3.7207600672480076e-05
25.55,1.7555529535415795e-05,8.393457411447146e-07,4.174684461309656e-09,3.679809992204364e-05
25.6,1.7362814503347747e-05,8.299745658671616e-07,4.112379532456691e-09,3.6393802897494734e-05
25.650000000000002,1.7172541849096036e-05,8.207244326491749e-07,4.051114986341123e-09,3.59946347934631e-05
25.700000000000003,1.698467656031142e-05,8.115935692183256e-07,3.990871621832663e-09,3.5600522002303156e-05
25.75,1.6799184183603454e-05,8.025802322680187e-07,3.931630625638353e-09,3.521139209299422e-05
25.8,1.661603081472365e-05,7.936827069353672e-07,3.873373563797864e-09,3.4827173790445634e-05
25.85,1.6435183088936574e-05,7.848993062893521e-07,3.816082373380079e-09,3.444779695519861e-05
25.900000000000002,1.625660817157471e-05,7.762283708290363e-07,3.759739354375581e-09,3.407319256351624e-05
25.950000000000003,1.608027374877354e-05,7.676682679916296e-07,3.7043271617802237e-09,3.370329268785389e-05
26.0,1.590614801838299e-05,7.592173916701898e-07,3.6498287978648636e-09,3.333803047770209e-05
26.05,1.5734199681051644e-05,7.508741617407522e-07,3.596227604626578e-09,3.297734014079405e-05
26.1,1.5564397931480253e-05,7.426370235986989e-07,3.543507256417049e-09,3.262115692467074e-05
26.150000000000002,1.5396712449840944e-05,7.345044477041609e-07,3.4916517527432264e-09,3.22694170985957e-05
26.200000000000003,1.5231113393358798e-05,7.264749291362656e-07,3.440645411236184e-09,3.19220579358126e-05
26.25,1.5067571388052517e-05,7.185469871560479e-07,3.390472860784102e-09,3.15790176961387e-05
26.3,1.49060575206308e-05,7.107191647778318e-07,3.341119034824955e-09,3.124023560888691e-05
26.35,1.4746543330541478e-05,7.029900283489203e-07,3.292569164794995e-09,3.0905651856110386e-05
26.400000000000002,1.458900080217004e-05,6.953581671374052e-07,3.24480877372938e-09,3.057520755616235e-05
26.450000000000003,1.4433402357184704e-05,6.878221929279302e-07,3.1978236700110714e-09,3.024884474756529e-05
26.5,1.4279720847024975e-05,6.803807396252465e-07,3.1515999412640634e-09,2.992650637318297e-05
26.55,1.4127929545530772e-05,6.730324628653897e-07,3.1061239483875334e-09,2.96081362646891e-05
26.6,1.3978002141709396e-05,6.657760396343288e-07,3.061382319727617e-09,2.9293679127326904e-05
26.650000000000002,1.3829912732637372e-05,6.586101678939239e-07,3.0173619453832947e-09,2.898308052495336e-05
26.700000000000003,1.3683635816494594e-05,6.515335662150424e-07,2.974049971642814e-09,2.8676286865362558e-05
26.75,1.3539146285728048e-05,6.445449734176854e-07,2.931433795547615e-09,2.8373245385882564e-05
26.8,1.339641942034248e-05,6.376431482179824e-07,2.889501059580849e-09,2.8073904139240087e-05
26.85,1.3255430881315576e-05,6.30826868881911e-07,2.8482396464772234e-09,2.777821197968793e-05
26.900000000000002,1.3116156704134995e-05,6.24094932885597e-07,2.807637674151105e-09,2.7486118549389486e-05
26.950000000000003,1.2978573292454941e-05,6.174461565820667e-07,2.7676834907401113e-09,2.7197574265055495e-05
27.0,1.2842657411869837e-05,6.108793748743172e-07,2.7283656697614536e-09,2.6912530304827834e-05
27.05,1.2708386183802733e-05,6.043934408945642e-07,2.689673005378103e-09,2.663093859540535e-05
27.1,1.2575737079506277e-05,5.979872256895626e-07,2.6515945077722305e-09,2.6352751799407224e-05
27.150000000000002,1.2444687914173857e-05,5.91659617911859e-07,2.6141193986232736e-09,2.607792330296868e-05
27.200000000000003,1.231521684115882e-05,5.854095235168504e-07,2.5772371066880936e-09,2.5806407203564718e-05
27.25,1.2187302346299624e-05,5.792358654655476e-07,2.540937263480737e-09,2.5538158298057305e-05
27.3,1.2060923242348743e-05,5.731375834329139e-07,2.5052096990494282e-09,2.5273132070961413e-05
27.35,1.1936058663503433e-05,5.671136335216719e-07,2.4700444378484617e-09,2.5011284682925906e-05
27.400000000000002,1.1812688060036145e-05,5.611629879814633e-07,2.435431694702619e-09,2.4752572959424625e-05
27.450000000000003,1.1690791193022783e-05,5.552846349332569e-07,2.4013618708619718e-09,2.4496954379653804e-05
27.5,1.1570348129166803e-05,5.494775780988952e-07,2.3678255501448752e-09,2.4244387065631686e-05
27.55,1.1451339235717253e-05,5.437408365356775e-07,2.334813495167012e-09,2.3994829771496194e-05
27.6,1.1333745175479019e-05,5.380734443758796e-07,2.3023166436544818e-09,2.3748241872997105e-05
27.650000000000002,1.1217546901913318e-05,5.324744505711044e-07,2.2703261048388523e-09,2.3504583357178522e-05
27.700000000000003,1.1102725654326773e-05,5.269429186413745e-07,2.238833155932283e-09,2.326381481224816e-05
27.75,1.0989262953147325e-05,5.21477926428865e-07,2.2078292386807496e-09,2.302589741762974e-05
27.8,1.0877140595285224e-05,5.160785658561844e-07,2.1773059559936723e-09,2.2790792934194803e-05
27.85,1.0766340649577572e-05,5.107439426891184e-07,2.1472550686479336e-09,2.2558463694670673e-05
27.900000000000002,1.0656845452314634e-05,5.054731763037385e-07,2.117668492064557e-09,2.2328872594220872e-05
27.950000000000003,1.0548637602846446e-05,5.002653994577944e-07,2.088538293156471e-09,2.2101983081194792e-05
28.0,1.0441699959268107e-05,4.951197580663033e-07,2.0598566872455215e-09,2.187775914804331e-05
28.05,1.0336015634182226e-05,4.900354109812498e-07,2.031616035047151e-09,2.1656165322397045e-05
28.1,1.0231567990537108e-05,4.850115297753209e-07,2.0038088397212858e-09,2.1437166658304302e-05
28.150000000000002,1.0128340637539098e-05,4.8004729852959e-07,1.9764277439876e-09,2.1220728727625352e-05
28.200000000000003,1.002631742663773e-05,4.7514191362507374e-07,1.9494655273038284e-09,2.1006817611580214e-05
28.25,9.925482447582283e-06,4.702945835380866e-07,1.9229151031057066e-09,2.0795399892446952e-05
28.3,9.825820024548295e-06,4.6550452863931436e-07,1.8967695161069317e-09,2.0586442645407432e-05
28.35,9.727314712332829e-06,4.6077098099654064e-07,1.8710219396578346e-09,2.0379913430538055e-05
28.400000000000002,9.629951292617003e-06,4.560931841809445e-07,1.845665673161405e-09,2.017578028494222e-05
28.450000000000003,9.533714770294637e-06,4.514703930769068e-07,1.820694139545307e-09,1.9974011715022177e-05
28.5,9.438590369865673e-06,4.4690187369525314e-07,1.7961008827885094e-09,1.977457668888743e-05
28.55,9.344563531893149e-06,4.4238690298986543e-07,1.771879565501447e-09,1.9577444628897034e-05
28.6,9.251619909522562e-06,4.3792476867760066e-07,1.7480239665583457e-09,1.9382585404333443e-05
28.650000000000002,9.159745365062347e-06,4.335147690614455e-07,1.7245279787804946e-09,1.9189969324205143e-05
28.700000000000003,9.068925966624374e-06,4.2915621285684824e-07,1.7013856066692943e-09,1.899956713017578e-05
28.75,8.979147984823314e-06,4.2484841902116617e-07,1.6785909641880026e-09,1.8811349989617335e-05
28.8,8.890397889533712e-06,4.2059071658616404e-07,1.656138272591012e-09,1.8625289488784932e-05
28.85,8.802662346703774e-06,4.163824444935108e-07,1.634021858299572e-09,1.844135762611117e-05
28.900000000000002,8.71592821522468e-06,4.12222951433209e-07,1.6122361508228764e-09,1.8259526805617425e-05
28.950000000000003,8.63018254385445e-06,4.0811159568490585e-07,1.5907756807234366e-09,1.807976983044016e-05
29.0,8.54541256819531e-06,4.04047744962028e-07,1.5696350776258655e-09,1.790205989646993e-05
29.05,8.461605707723547e-06,4.0003077625868405e-07,1.548809068267934e-09,1.7726370586100997e-05
29.1,8.378749562870899e-06,3.960600756992864e-07,1.5282924745930092e-09,1.7552675862089558e-05
29.150000000000002,8.296831912156467e-06,3.9213503839083415e-07,1.5080802118829281e-09,1.7380950061518368e-05
29.200000000000003,8.215840709368223e-06,3.8825506827780914e-07,1.4881672869303627e-09,1.7211167889865925e-05
29.25,8.135764080793195e-06,3.844195779996346e-07,1.468548796249779e-09,1.704330441517816e-05
29.3,8.056590322495397e-06,3.806279887506471e-07,1.4492199243261585e-09,1.687733506234074e-05
29.35,7.978307897640657e-06,3.768797301425361e-07,1.4301759419005865e-09,1.671323560745019e-05
29.400000000000002,7.900905433867406e-06,3.731742400691981e-07,1.4114122042918988e-09,1.655098217228179e-05
29.450000000000003,7.824371720702616e-06,3.6951096457396475e-07,1.392924149753568e-09,1.6390551218852668e-05
29.5,7.748695707022054e-06,3.658893577191583e-07,1.3747072978649828e-09,1.6231919544078154e-05
29.55,7.673866498553975e-06,3.6230888145793e-07,1.3567572479564901e-09,1.6075064274519725e-05
29.6,7.599873355425547e-06,3.5876900550833827e-07,1.3390696775672306e-09,1.5919962861222903e-05
29.650000000000002,7.526705689751096e-06,3.5526920722961995e-07,1.3216403409351844e-09,1.57665930746433e-05
29.700000000000003,7.454353063261506e-06,3.5180897150062283e-07,1.3044650675187585e-09,1.5614932999659295e-05
29.75,7.382805184973946e-06,3.4838779060034984e-07,1.2875397605490087e-09,1.546496103066969e-05
29.8,7.312051908901196e-06,3.450051640905771e-07,1.2708603956119785e-09,1.531665586677477e-05
29.85,7.242083231799898e-06,3.416605987005107e-07,1.254423019260436e-09,1.5169996507039338e-05
29.900000000000002,7.172889290956913e-06,3.3835360821343893e-07,1.2382237476543245e-09,1.5024962245836012e-05
29.950000000000003,7.104460362013179e-06,3.350837133553445e-07,1.2222587652293603e-09,1.4881532668267507e-05
30.0,7.036786856824341e-06,3.318504416854396e-07,1.2065243233930383e-09,1.4739687645666348e-05
30.05,6.969859321357456e-06,3.2865332748858895e-07,1.1910167392475697e-09,1.4599407331170584e-05
30.1,6.903668433623205e-06,3.254919116695854e-07,1.1757323943391117e-09,1.446067215537426e-05
30.150000000000002,6.838205001642845e-06,3.223657416492411e-07,1.1606677334325933e-09,1.4323462822051039e-05
30.200000000000003,6.773459961449352e-06,3.1927437126226284e-07,1.1458192633117759e-09,1.4187760303949852e-05
30.25,6.7094243751221105e-06,3.16217360656878e-07,1.1311835516038723e-09,1.4053545838661185e-05
30.3,6.646089428854509e-06,3.1319427619617687e-07,1.1167572256281458e-09,1.3920800924552627e-05
30.35,6.583446431053922e-06,3.10204690361143e-07,1.1025369712680645e-09,1.3789507316772667e-05
30.400000000000002,6.521486810473396e-06,3.072481816553356e-07,1.088519531866452e-09,1.3659647023321196e-05
30.450000000000003,6.46020211437453e-06,3.043243345111975e-07,1.0747017071431287e-09,1.3531202301185742e-05
30.5,6.399584006720975e-06,3.0143273919795663e-07,1.0610803521345401e-09,1.3404155652542132e-05
30.55,6.339624266401969e-06,2.985729917310905e-07,1.0476523761548582e-09,1.3278489821018427e-05
30.6,6.280314785485434e-06,2.957446937833298e-07,1.034414741778314e-09,1.3154187788021085e-05
30.650000000000002,6.2216475675000215e-06,2.92947452597166e-07,1.021364463841941e-09,1.3031232769122058e-05
30.700000000000003,6.16361472574564e-06,2.9018088089883974e-07,1.0084986084684166e-09,1.2909608210505896e-05
30.75,6.106208481631947e-06,2.8744459681378286e-07,9.958142921088436e-10,1.2789297785475678e-05
30.8,6.049421163044267e-06,2.847382237834838e-07,9.833086806047103e-10,1.267028539101671e-05
30.85,5.99324520273652e-06,2.8206139048375633e-07,9.70978988268653e-10,1.2552555144417089e-05
30.900000000000002,5.937673136750593e-06,2.7941373074438025e-07,9.588224769837025e-10,1.2436091379943913e-05
30.950000000000003,5.88269760286174e-06,2.767948834700913e-07,9.46836455320678e-10,1.2320878645574303e-05
31.0,5.828311339049523e-06,2.7420449256289675e-07,9.350182776731595e-10,1.2206901699780187e-05
31.05,5.774507181993834e-06,2.716422068456905e-07,9.233653434098044e-10,1.2094145508365868e-05
31.1,5.721278065595596e-06,2.691076799871461e-07,9.118750960435874e-10,1.1982595241357572e-05
31.150000000000002,5.668617019521638e-06,2.666005704278629e-07,9.005450224175605e-10,1.1872236269943837e-05
31.200000000000003,5.616517167773362e-06,2.641205413077431e-07,8.89372651906867e-10,1.1763054163466022e-05
31.25,5.564971727278777e-06,2.616672603945786e-07,8.783555556366025e-10,1.1655034686457983e-05
31.3,5.513974006507454e-06,2.5924040001382295e-07,8.674913457151823e-10,1.1548163795733984e-05
31.35,5.463517404108063e-06,2.5683963697953137e-07,8.567776744829004e-10,1.1442427637524153e-05
31.400000000000002,5.413595407568013e-06,2.5446465252644337e-07,8.462122337753708e-10,1.1337812544656464e-05
31.450000000000003,5.3642015918948655e-06,2.5211513224319e-07,8.357927542015238e-10,1.1234305033784514e-05
31.5,5.315329618319123e-06,2.497907660066053e-07,8.255170044358459e-10,1.113189180266033e-05
31.55,5.266973233017989e-06,2.4749124791712045e-07,8.153827905245603e-10,1.1030559727451267e-05
31.6,5.2191262658597965e-06,2.4521627623522456e-07,8.053879552054443e-10,1.0930295860100452e-05
31.650000000000002,5.171782629168669e-06,2.4296555331896945e-07,7.955303772410107e-10,1.083108742572976e-05
31.700000000000003,5.124936316509109e-06,2.4073878556250194e-07,7.858079707647872e-10,1.0732921820084751e-05
31.75,5.07858140149015e-06,2.3853568333560475e-07,7.762186846403737e-10,1.063578660702079e-05
31.8,5.032712036588719e-06,2.3635596092422744e-07,7.667605018330579e-10,1.053966951602956e-05
31.85,4.9873224519919255e-06,2.3419933647199166e-07,7.574314387936831e-10,1.0444558439805422e-05
31.900000000000002,4.942406954457864e-06,2.3206553192265084e-07,7.482295448545297e-10,1.0350441431850736e-05
31.950000000000003,4.897959926194686e-06,2.2995427296348926e-07,7.391529016369803e-10,1.0257306704119626e-05
32.0,4.853975823757591e-06,2.2786528896964366e-07,7.301996224706809e-10,1.0165142624699411e-05
32.050000000000004,4.810449176963401e-06,2.2579831294932945e-07,7.21367851823988e-10,1.0073937715529108e-05
32.1,4.767374587822502e-06,2.237530814899593e-07,7.126557647454582e-10,9.983680650154412e-06
32.15,4.724746729487715e-06,2.2172933470513265e-07,7.040615663161405e-10,9.894360251518328e-06
32.2,4.682560345219944e-06,2.1972681618248643e-07,6.955834911124672e-10,9.805965489787086e-06
32.25,4.640810247370244e-06,2.1774527293238976e-07,6.872198026795197e-10,9.718485480210628e-06
32.300000000000004,4.5994913163779775e-06,2.1578445533746455e-07,6.789687930144176e-10,9.631909481016912e-06
32.35,4.558598499784928e-06,2.1384411710292498e-07,6.708287820596837e-10,9.546226891339826e-06
32.4,4.5181268112649154e-06,2.119240152077125e-07,6.627981172063241e-10,9.461427249179669e-06
32.45,4.478071329668801e-06,2.1002390985642e-07,6.548751728064607e-10,9.377500229396054e-06
32.5,4.438427198084557e-06,2.0814356443198817e-07,6.470583496953047e-10,9.294435641732482e-06
32.550000000000004,4.399189622912083e-06,2.0628274544915846e-07,6.393460747222481e-10,9.212223428871928e-06
32.6,4.3603538729526674e-06,2.044412225086754e-07,6.317368002909662e-10,9.130853664523267e-06
32.65,4.321915278512664e-06,2.02618768252218e-07,6.242290039082614e-10,9.050316551537581e-06
32.7,4.283869230521297e-06,2.0081515831805347e-07,6.168211877414986e-10,8.970602420054185e-06
32.75,4.2462111796622825e-06,1.9903017129739858e-07,6.095118781844899e-10,8.89170172567573e-06
32.800000000000004,4.208936635518986e-06,1.9726358869147437e-07,6.022996254316159e-10,8.813605047671785e-06
32.85,4.172041165733024e-06,1.955151948692469e-07,5.95183003060026e-10,8.736303087210663e-06
32.9,4.135520395175913e-06,1.9378477702583646e-07,5.881606076197478e-10,8.659786665618737e-06
32.95,4.099370005133683e-06,1.9207212514158897e-07,5.812310582315736e-10,8.584046722667008e-06
33.0,4.063585732504192e-06,1.9037703194179576e-07,5.743929961925248e-10,8.509074314884361e-06
33.050000000000004,4.0281633690068485e-06,1.8869929285704868e-07,5.676450845887581e-10,8.434860613896973e-06
33.1,3.993098760404701e-06,1.8703870598422468e-07,5.609860079157976e-10,8.361396904793682e-06
33.15,3.958387805738497e-06,1.8539507204808288e-07,5.544144717058682e-10,8.28867458451657e-06
33.2,3.924026456572661e-06,1.837681943634695e-07,5.479292021622644e-10,8.216685160276585e-06
33.25,3.890010716252924e-06,1.8215787879811702e-07,5.415289458005591e-10,8.145420247993684e-06
33.300000000000004,3.8563366391753835e-06,1.8056393373602552e-07,5.352124690965362e-10,8.074871570761012e-06
33.35,3.823000330066888e-06,1.7898617004142242e-07,5.289785581407455e-10,8.005030957332903e-06
33.4,3.789997943276454e-06,1.7742440102328476e-07,5.228260182994513e-10,7.935890340636076e-06
33.45,3.7573256820776185e-06,1.7587844240041706e-07,5.167536738819768e-10,7.867441756303835e-06
33.5,3.7249797979815136e-06,1.743481122670759e-07,5.107603678141397e-10,7.799677341232808e-06
33.550000000000004,3.692956590060433e-06,1.728332310591294e-07,5.048449613178716e-10,7.73258933216176e-06
33.6,3.6612524042818313e-06,1.7133362152074643e-07,4.990063335968006e-10,7.66617006427235e-06
33.65,3.6298636328524467e-06,1.6984910867160215e-07,4.932433815275484e-10,7.6004119698111524e-06
33.7,3.598786713572494e-06,1.6837951977459467e-07,4.875550193568521e-10,7.535307576732891e-06
33.75,3.5680181291997126e-06,1.6692468430406364e-07,4.819401784042332e-10,7.47084950736436e-06
33.800000000000004,3.5375544068230634e-06,1.6548443391449892e-07,4.763978067702047e-10,7.407030477088665e-06
33.85,3.5073921172460285e-06,1.64058602409737e-07,4.709268690498128e-10,7.343843293049631e-06
33.9,3.4775278743792178e-06,1.6264702571263073e-07,4.655263460515065e-10,7.2812808528757995e-06
33.95,3.4479583346422455e-06,1.6124954183518914e-07,4.601952345211633e-10,7.219336143423912e-06
34.0,3.4186801963746725e-06,1.5986599084917854e-07,4.5493254687116006e-10,7.158002239541444e-06
34.050000000000004,3.38969019925583e-06,1.5849621485717334e-07,4.497373109144508e-10,7.097272302847835e-06
34.1,3.3609851237334793e-06,1.5714005796405567e-07,4.4460856960349487e-10,7.037139580534277e-06
34.15,3.3325617904610423e-06,1.557973662489497e-07,4.395453807739866e-10,6.977597404181532e-06
34.2,3.30441705974336e-06,1.5446798773758817e-07,4.3454681689323697e-10,6.918639188595683e-06
34.25,3.2765478309908036e-06,1.5315177237510257e-07,4.296119648131678e-10,6.860258430661439e-06
34.300000000000004,3.248951042181557e-06,1.518485719992276e-07,4.2473992552781816e-10,6.802448708212625e-06
34.35,3.221623669332044e-06,1.5055824031391744e-07,4.199298139352317e-10,6.745203678919794e-06
34.4,3.1945627259752395e-06,1.4928063286336206e-07,4.151807586036895e-10,6.68851707919441e-06
34.45,3.167765262646844e-06,1.480156070064015e-07,4.104919015422075e-10,6.632382723109575e-06
34.5,3.1412283663791466e-06,1.4676302189132925e-07,4.058623979751562e-10,6.576794501336902e-06
34.550000000000004,3.1149491602024198e-06,1.4552273843107648e-07,4.012914161209869e-10,6.521746380099235e-06
34.6,3.0889248026538135e-06,1.4429461927877596e-07,3.967781369749528e-10,6.467232400139129e-06
34.65,3.0631524872935205e-06,1.430785288036937e-07,3.923217540957245e-10,6.41324667570262e-06
34.7,3.0376294422281816e-06,1.4187433306752664e-07,3.8792147339591134e-10,6.359783393538208e-06
34.75,3.012352929641381e-06,1.4068189980105777e-07,3.8357651293629746e-10,6.3068368119107494e-06
34.800000000000004,2.9873202453310826e-06,1.395010983811634e-07,3.7928610272378984e-10,6.2544012596299395e-06
34.85,2.9625287182539797e-06,1.3833179980816918e-07,3.7504948451305154e-10,6.202471135093324e-06
34.9,2.9379757100765475e-06,1.3717387668354334e-07,3.7086591161162237e-10,6.151040905343405e-06
34.95,2.9136586147327713e-06,1.3602720318792935e-07,3.667346486885063e-10,6.100105105138778e-06
35.0,2.889574857988415e-06,1.348916550595062e-07,3.6265497158627945e-10,6.0496583360390155e-06
35.050000000000004,2.8657218970116853e-06,1.3376710957267282e-07,3.586261671365207e-10,5.99969526550299e-06
35.1,2.8420972199502787e-06,1.3265344551705423e-07,3.5464753297847537e-10,5.950210626000623e-06
35.15,2.818698345514605e-06,1.3155054317681855e-07,3.5071837738100796e-10,5.901199214137609e-06
35.2,2.795522822567174e-06,1.3045828431030566e-07,3.468380190676891e-10,5.852655889793094e-06
35.25,2.772568229718011e-06,1.2937655212995915e-07,3.4300578704502475e-10,5.80457557527003e-06
35.300000000000004,2.7498321749259806e-06,1.283052312825556e-07,3.3922102043372123e-10,5.75695325445794e-06
35.35,2.7273122951059934e-06,1.272442078297309e-07,3.3548306830289715e-10,5.709783972008054e-06
35.4,2.7050062557419164e-06,1.261933692287933e-07,3.317912895072981e-10,5.663062832520435e-06
35.45,2.682911750505171e-06,1.251526043138233e-07,3.2814505252735366e-10,5.616784999743043e-06
35.5,2.6610265008788983e-06,1.2412180327705302e-07,3.245437353120266e-10,5.570945695782526e-06
35.550000000000004,2.6393482557875718e-06,1.2310085765052035e-07,3.209867251244509e-10,5.525540200326433e-06
35.6,2.6178747912320494e-06,1.2208966028799572e-07,3.174734183904097e-10,5.480563849876871e-06
35.65,2.596603909929887e-06,1.210881053471747e-07,3.140032205492843e-10,5.436012036995222e-06
35.7,2.575533440960906e-06,1.2009608827213463e-07,3.105755459076305e-10,5.391880209557896e-06
35.75,2.5546612394179e-06,1.1911350577604814e-07,3.071898174955147e-10,5.348163870022888e-06
35.800000000000004,2.5339851860623785e-06,1.1814025582415088e-07,3.038454669251892e-10,5.30485857470691e-06
35.85,2.5135031869853264e-06,1.1717623761696145e-07,3.005419342523e-10,5.26195993307308e-06
35.9,2.493213173272831e-06,1.1622135157374508e-07,2.9727866783951715e-10,5.219463607028832e-06
35.95,2.473113100676558e-06,1.1527549931622132e-07,2.9405512422253797e-10,5.177365310234003e-06
36.0,2.453200949288983e-06,1.1433858365250979e-07,2.908707679784065e-10,5.135660807418943e-06
36.050000000000004,2.4334747232232673e-06,1.1341050856130946e-07,2.8772507159615233e-10,5.094345913712345e-06
36.1,2.4139324502977783e-06,1.1249117917631112e-07,2.8461751534968713e-10,5.053416493978878e-06
36.15,2.394572181725104e-06,1.1158050177083478e-07,2.8154758717287186e-10,5.0128684621662235e-06
36.2,2.3753919918055504e-06,1.1067838374269198e-07,2.7851478253674963e-10,4.972697780661559e-06
36.25,2.356389977625035e-06,1.0978473359926861e-07,2.7551860432891647e-10,4.932900459657265e-06
36.300000000000004,2.3375642587572733e-06,1.088994609428229e-07,2.7255856273499684e-10,4.893472556525662e-06
36.35,2.318912976970263e-06,1.080224764559984e-07,2.696341751221195e-10,4.854410175202767e-06
36.4,2.3004342959369176e-06,1.0715369188754522e-07,2.667449659244444e-10,4.815709465580774e-06
36.45,2.2821264009498523e-06,1.0629302003824925e-07,2.638904665306457e-10,4.777366622909265e-06
36.5,2.2639874986402316e-06,1.0544037474706422e-07,2.610702151733055e-10,4.739377887204939e-06
36.550000000000004,2.2460158167005885e-06,1.0459567087744291e-07,2.582837568202425e-10,4.701739542669704e-06
36.6,2.2282096036116195e-06,1.037588243038673e-07,2.555306430676835e-10,4.664447917117109e-06
36.65,2.2105671283728197e-06,1.0292975189857098e-07,2.528104320352837e-10,4.627499381406852e-06
36.7,2.193086680236957e-06,1.0210837151845328e-07,2.501226882629189e-10,4.590890348887346e-06
36.75,2.1757665684483056e-06,1.0129460199218135e-07,2.4746698260924267e-10,4.554617274846192e-06
36.800000000000004,2.158605121984556e-06,1.00488363107476e-07,2.4484289215200167e-10,4.518676655968369e-06
36.85,2.1416006893024054e-06,9.968957559858174e-08,2.4225000009001174e-10,4.483065029802154e-06
36.9,2.1247516380866956e-06,9.889816113391462e-08,2.3968789564683384e-10,4.447778974232514e-06
36.95,2.108056355003114e-06,9.811404230388679e-08,2.3715617397608276e-10,4.412815106961954e-06
37.0,2.09151324545437e-06,9.733714260890536e-08,2.346544360683283e-10,4.378170084998688e-06
37.050000000000004,2.0751207333397724e-06,9.656738644754109e-08,2.3218228865956184e-10,4.343840604151946e-06
37.1,2.0588772608182194e-06,9.580469910486711e-08,2.2973934414125376e-10,4.309823398534456e-06
37.15,2.0427812880744737e-06,9.504900674096196e-08,2.2732522047192126e-10,4.2761152400718155e-06
37.2,2.0268312930887328e-06,9.43002363795768e-08,2.2493954109015148e-10,4.242712938018799e-06
37.25,2.01102577140942e-06,9.355831589696353e-08,2.2258193482914376e-10,4.209613338482425e-06
37.300000000000004,1.9953632359291296e-06,9.282317401085974e-08,2.202520358326423e-10,4.176813323951644e-06
37.35,1.9798422166637273e-06,9.209474026963143e-08,2.1794948347232866e-10,4.1443098128336616e-06
37.4,1.964461260534496e-06,9.137294504156775e-08,2.1567392226658513e-10,4.112099758996661e-06
37.45,1.949218931153338e-06,9.065771950432646e-08,2.1342500180059025e-10,4.080180151318931e-06
37.5,1.9341138086109585e-06,8.994899563453006e-08,2.1120237664780997e-10,4.048548013244272e-06
37.550000000000004,1.9191444892679694e-06,8.924670619750694e-08,2.0900570629275755e-10,4.017200402343539e-06
37.6,1.9043095855489232e-06,8.855078473717698e-08,2.068346550550771e-10,3.986134409882311e-06
37.65,1.889607725739166e-06,8.786116556607888e-08,2.0468889201487328e-10,3.955347160394519e-06
37.7,1.8750375537845223e-06,8.717778375553814e-08,2.0256809093927943e-10,3.924835811262e-06
37.75,1.860597729093746e-06,8.650057512597263e-08,2.004719302102739e-10,3.894597552299858e-06
37.800000000000004,1.8462869263436792e-06,8.58294762373327e-08,1.9840009275368345e-10,3.864629605347531e-06
37.85,1.8321038352871256e-06,8.516442437967678e-08,1.9635226596938333e-10,3.834929223865544e-06
37.9,1.8180471605633391e-06,8.450535756387665e-08,1.9432814166262316e-10,3.805493692537757e-06
37.95,1.8041156215111378e-06,8.385221451245325e-08,1.923274159765015e-10,3.776320326879135e-06
38.0,1.7903079519845854e-06,8.320493465054032e-08,1.9034978932558242e-10,3.7474064728489024e-06
38.050000000000004,1.776622900171181e-06,8.256345809697273e-08,1.8839496633058197e-10,3.7187495064689686e-06
38.1,1.76305922841257e-06,8.192772565549986e-08,1.8646265575415055e-10,3.690346833447648e-06
38.15,1.7496157130276786e-06,8.129767880611931e-08,1.8455257043770854e-10,3.662195888808471e-06
38.2,1.7362911441382858e-06,8.067325969653234e-08,1.8266442723930986e-10,3.6342941365241148e-06
38.25,1.7230843254969776e-06,8.005441113371639e-08,1.8079794697254445e-10,3.606639069155333e-06
38.300000000000004,1.7099940743174265e-06,7.944107657561405e-08,1.789528543464461e-10,3.5792282074947743e-06
38.35,1.6970192211070133e-06,7.883320012293836e-08,1.7712887790636887e-10,3.5520591002157157e-06
38.400000000000006,1.6841586095016949e-06,7.823072651108881e-08,1.7532574997584715e-10,3.5251293235255192e-06
38.45,1.671411096103146e-06,7.763360110218035e-08,1.735432065994081e-10,3.4984364808238514e-06
38.5,1.6587755503180845e-06,7.70417698771809e-08,1.7178098748630205e-10,3.4719782023655035e-06
38.550000000000004,1.6462508541997929e-06,7.64551794281581e-08,1.7003883595517662e-10,3.4457521449278125e-06
38.6,1.6338359022917846e-06,7.587377695063172e-08,1.683164988796387e-10,3.419755991482592e-06
38.650000000000006,1.6215296014735695e-06,7.529751023603038e-08,1.6661372663470147e-10,3.3939874508724694e-06
38.7,1.6093308708085278e-06,7.472632766425319e-08,1.6493027304410094e-10,3.3684442574916503e-06
38.75,1.5972386413938104e-06,7.416017819633125e-08,1.6326589532848977e-10,3.3431241709709403e-06
