event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,Et_E0_minus_Eprime_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
1652,3,3,22,2013,662.0,385.65894185805394,276.34105814194606,63.45506302724581,598.986092837365,-63.744199493658115,-17.101610110495336,17.101610110495336
1667,3,3,22,2013,662.0,575.8113232234239,86.18867677657613,27.81484622104904,309.0519823247259,-12.017881356568752,-3.224216837716775,3.224216837716775
1670,3,3,22,2013,662.0,514.0124856234088,147.9875143765912,38.94364961812746,416.1048203174972,-26.315462750311603,-7.0600429122631985,7.0600429122631985
1671,3,3,22,2013,662.0,633.6018173863131,28.398182613686913,15.115266471220306,172.7117178969351,-2.334511165605111,-0.6263142383135368,0.6263142383135368
1674,3,3,22,2013,662.0,240.10122326981667,421.89877673018333,110.87699183428745,780.4986917896397,-114.02815913691856,-30.59204029020882,30.59204029020882
1685,3,3,22,2013,662.0,199.32716645274786,462.67283354725214,142.3462883391269,828.8044269676399,-129.14092595949913,-34.646568356190976,34.646568356190976
1689,3,3,22,2013,662.0,373.5927290330981,288.4072709669019,66.16494882369885,614.7604054807849,-67.65084777513798,-18.149705094500153,18.149705094500153
1695,3,3,22,2013,662.0,496.90902368923724,165.09097631076276,41.96558445305392,442.69362808889855,-30.782768072098147,-8.2585537487721,8.2585537487721
1696,3,3,22,2013,662.0,631.118023815359,30.881976184640962,15.797647174078843,180.31918586513106,-2.6442808228789434,-0.7094207789060797,0.7094207789060797
1711,3,3,22,2013,662.0,247.95435995696127,414.0456400430387,106.79552726465725,771.0950223825465,-111.16197384432418,-29.823085879176304,29.823085879176304
1712,3,3,22,2013,662.0,297.5966467108528,364.4033532891472,86.85769385704712,710.7807232547696,-93.41067163513131,-25.06067844843598,25.06067844843598
1726,3,3,22,2013,662.0,187.86729417291662,474.1327058270834,161.45923000922485,842.2377422562421,-133.45447362843285,-35.803828326715504,35.803828326715504
1732,3,3,22,2013,662.0,245.79033934908514,416.2096606509149,107.88464329822664,773.6897617697448,-111.9502821685546,-30.034577147635762,30.034577147635762
1732,5,2,22,2013,662.0,187.87510716365028,474.1248928363497,162.5356267586678,843.1022532979015,-134.18643358630706,-36.00020217587342,36.00020217587342
1739,3,3,22,2013,662.0,496.7476154602649,165.2523845397351,41.994207378225404,442.9400945336506,-30.82582801024289,-8.270106082621812,8.270106082621812
1763,3,3,22,2013,662.0,203.382036503273,458.617963496727,137.7830555275981,824.0370109093278,-127.62135308863455,-34.23888980695141,34.23888980695141
1766,3,3,22,2013,662.0,421.9207620691915,240.07923793080852,55.89049369019252,550.452993704263,-52.354622258322706,-14.04595781978835,14.04595781978835
1796,3,3,22,2013,662.0,457.1049713641552,204.89502863584482,49.15621411031623,501.38233450566906,-41.86578106098643,-11.231959462406953,11.231959462406953
1800,3,3,22,2013,662.0,576.8929179260025,85.1070820739975,27.609848819514728,306.95678484981664,-11.798126386512259,-3.1652598840237,3.1652598840237
1812,3,3,22,2013,662.0,656.7005683801158,5.299431619884217,6.398457188402784,73.78408729702171,-0.19023358396942797,-0.05103680976166314,0.05103680976166314
1819,3,3,22,2013,662.0,193.98956403516797,468.010435964832,149.57072759980008,835.0685082466588,-131.1465740512303,-35.18465357737346,35.18465357737346
1819,5,2,22,2013,662.0,173.0891535524919,488.9108464475081,136.65282318004265,796.7798306312521,-84.83599122000093,-22.76022064291833,22.76022064291833
1819,6,2,22,2013,662.0,164.28344005248803,497.716559947512,168.81962749854813,823.781715668206,-103.15232031160195,-27.674216289082935,27.674216289082935
1823,3,3,22,2013,662.0,415.953926110946,246.04607388905401,57.08441254265457,558.5671146875637,-54.19056412731979,-14.538513413529017,14.538513413529017
1839,3,3,22,2013,662.0,579.0792515837004,82.9207484162996,27.193501392739158,302.6890725350783,-11.357644484986958,-3.0470852140074145,3.0470852140074145
1848,3,3,22,2013,662.0,359.2630658497352,302.7369341502648,69.54028912817066,633.2820367212036,-72.36032764066289,-19.413187719165443,19.413187719165443
1863,3,3,22,2013,662.0,389.3299831932743,272.6700168067257,62.65204239125456,594.1524222126988,-62.566726032909834,-16.78571168834673,16.78571168834673
1873,2,2,22,2013,662.0,518.0262118673953,143.97378813260468,38.23608984634352,409.7186220785138,-25.295576878150722,-6.786422870260269,6.786422870260269
1876,3,3,22,2013,662.0,442.6848680874817,219.31513191251832,51.8600711703166,521.7649986281289,-46.09225331833572,-12.365858409482188,12.365858409482188
1878,3,3,22,2013,662.0,554.5192053116607,107.4807946883393,31.74647334631601,348.4210944965694,-16.577479235859442,-4.447488379467465,4.447488379467465
1899,3,3,22,2013,662.0,582.9339565428312,79.0660434571688,26.452574621006832,295.0538311515759,-10.593434492271873,-2.842059165492081,2.842059165492081
1900,3,3,22,2013,662.0,508.4393802864818,153.56061971351818,39.92657185964793,424.8758436436041,-27.74990566941794,-7.444882375668148,7.444882375668148
1908,3,3,22,2013,662.0,289.09790363227245,372.90209636772755,89.75144151137012,721.2219512998016,-96.40247381424514,-25.863333981039,25.863333981039
1909,3,3,22,2013,662.0,589.5648121316798,72.43518786832021,25.154819761294647,281.5589823362641,-9.317228115534443,-2.4996721867731333,2.4996721867731333
1910,3,3,22,2013,662.0,209.0050904456028,452.99490955439717,132.29977707452937,817.413113497629,-125.52000767105928,-33.675130432383945,33.675130432383945
1910,4,3,22,2013,662.0,202.9776419202374,459.0223580797626,110.51525463079764,757.3813510695529,-68.99144060178135,-18.50936598945676,18.50936598945676
1910,5,3,22,2013,662.0,127.52277551366528,534.4772244863348,40.14692794804816,570.4785083273293,193.51298229360677,51.91662301498821,51.91662301498821
1912,3,3,22,2013,662.0,248.22824539013124,413.77175460986876,106.65948737476019,770.7664342080487,-111.06228507888798,-29.796340882573812,29.796340882573812
1914,3,3,22,2013,662.0,552.307141865007,109.692858134993,32.146129192137195,352.3327759510263,-17.07516986308663,-4.581011290259278,4.581011290259278
1945,3,3,22,2013,662.0,184.48850843358898,477.511491566411,176.297347353183,846.1872889519193,-134.73151073052983,-36.146438176555606,36.146438176555606
1955,3,3,22,2013,662.0,252.16281112287803,409.837188877122,104.74766431535656,766.041274980695,-109.63223094334116,-29.4126788637974,29.4126788637974
1958,2,2,22,2013,662.0,389.3382281026919,272.6617718973081,62.65024947421566,594.1415473862822,-62.564087445632026,-16.785003795060344,16.785003795060344
1958,5,2,22,2013,662.0,245.4741860885797,416.5258139114203,40.55262374272542,501.55523854649357,173.59177127595657,46.57206168299357,46.57206168299357
1959,3,3,22,2013,662.0,618.1200329226602,43.87996707733976,19.055429953122843,216.26530513566317,-4.451374785179938,-1.19423691310785,1.19423691310785
1968,3,3,22,2013,662.0,315.0584258642116,346.9415741357884,81.37401535732486,689.1603502073832,-87.32924020873084,-23.42912185200619,23.42912185200619
1968,4,3,22,2013,662.0,200.61668725426108,461.3833127457389,67.6189401592482,614.2911871358903,76.65752415595848,20.566060921064793,20.566060921064793
1981,4,2,22,2013,662.0,532.9419553249812,129.05804467501878,35.60252550997076,385.4257635481454,-21.60688143349966,-5.796801354704821,5.796801354704821
1991,3,3,22,2013,662.0,364.4887182906805,297.5112817093195,68.28803147779493,626.5531454526841,-70.63432273233401,-18.950126558691093,18.950126558691093
2008,2,2,22,2013,662.0,391.78270405536966,270.21729594463034,62.12073037403453,590.9135930145244,-61.78297370130731,-16.57544272419429,16.57544272419429
2031,3,3,22,2013,662.0,631.4987732912602,30.50122670873975,15.694577996535122,179.1717389389178,-2.595996287061842,-0.696466764070699,0.696466764070699
2032,2,2,22,2013,662.0,614.6718870387313,47.328112961268744,19.85323912390986,224.9648384694932,-4.978215965719118,-1.3355804789742707,1.3355804789742707
2052,3,3,22,2013,662.0,208.450905223089,453.54909477691103,132.80533718884539,818.0666033385862,-125.7268001140917,-33.73060973501271,33.73060973501271
2060,3,3,22,2013,662.0,260.2299828275554,401.7700171724446,101.05445153064227,756.3248167225158,-106.71226652300285,-28.629296321545656,28.629296321545656
2064,4,2,22,2013,662.0,425.7560108053038,236.2439891946962,55.13209936400702,545.2082761438116,-51.18292390338353,-13.731608771679713,13.731608771679713
2079,3,3,22,2013,662.0,402.2404021079036,259.7595978920964,59.899398658880465,577.0171500630313,-58.468350909301044,-15.68617927587234,15.68617927587234
2088,3,3,22,2013,662.0,490.92049283247337,171.07950716752663,43.02952649005186,451.786543784308,-32.39120910308838,-8.69007428893442,8.69007428893442
2088,4,3,22,2013,662.0,463.4295002501314,198.5704997498686,33.41530320397681,375.3060515612824,82.71172040468441,22.19031072889923,22.19031072889923
2088,5,3,22,2013,662.0,244.1793348305976,417.8206651694024,56.3338630983234,564.4900178118,95.98375185979921,25.750997177588335,25.750997177588335
2097,2,2,22,2013,662.0,498.69526188087156,163.30473811912844,41.64900168428863,439.96082080746385,-30.307336729306805,-8.131002669249392,8.131002669249392
2100,3,3,22,2013,662.0,227.046644292279,434.953355707721,118.60264440652234,796.0564069061832,-118.82541978296486,-31.87907317820154,31.87907317820154
2102,4,2,22,2013,662.0,641.0233285169813,20.976671483018663,12.905309612729146,147.91258659427092,-1.487280519843409,-0.39901499708733984,0.39901499708733984
2119,2,2,22,2013,662.0,390.37624286648315,271.62375713351685,62.4248987685857,592.7717546324145,-62.23210934307123,-16.695939062577796,16.695939062577796
2151,2,2,22,2013,662.0,478.5876834718656,183.4123165281344,45.23674308711341,470.1989637452638,-35.77174835458728,-9.597022132057177,9.597022132057177
2169,3,3,22,2013,662.0,230.04601424687442,431.9539857531256,116.70444590185075,792.4899227043942,-117.71966986760008,-31.582417104668714,31.582417104668714
2169,4,3,22,2013,662.0,191.79822924953365,470.2017707504664,169.79947053087298,851.4444314619286,-143.5275169636709,-38.50627437064933,38.50627437064933
2171,3,3,22,2013,662.0,251.2530487306167,410.7469512693833,105.1828403662628,767.1346340415411,-109.9625509409626,-29.501298751660038,29.501298751660038
2176,3,3,22,2013,662.0,501.57759143948186,160.42240856051814,41.138778096314724,435.5303674789584,-29.544437505555056,-7.926328280334995,7.926328280334995
2178,3,3,22,2013,662.0,627.1527462762397,34.84725372376033,16.841502493079417,191.90661382755425,-3.163661483199582,-0.8487627993924907,0.8487627993924907
2182,3,3,22,2013,662.0,607.6421947468414,54.35780525315863,21.41691652245544,241.88495087676085,-6.1075575004049565,-1.6385658291896603,1.6385658291896603
2198,3,3,22,2013,662.0,377.5523299336383,284.4476700663617,65.26324457199502,609.6026375583382,-66.36278448066757,-17.804137083063054,17.804137083063054
2202,3,3,22,2013,662.0,414.3237163227016,247.6762836772984,57.41371131447639,560.7746102313282,-54.6948813682864,-14.67381414513315,14.67381414513315
2203,3,3,22,2013,662.0,192.6892442549293,469.3107557450707,151.64610735825363,836.5925858696239,-131.63609508421234,-35.3159847088873,35.3159847088873
2205,3,3,22,2013,662.0,473.6792074465906,188.32079255340938,46.122818676383105,477.4182237391037,-37.14176439565156,-9.96457683296352,9.96457683296352
2213,3,3,22,2013,662.0,461.72301452421556,200.27698547578444,48.30387086013512,494.766119963454,-40.53474226408431,-10.874861769952167,10.874861769952167
2214,2,2,22,2013,662.0,197.557633248521,464.44236675147897,144.5557111595119,830.8825418609825,-129.80517021468856,-34.82477510065745,34.82477510065745
2217,3,3,22,2013,662.0,341.93627015904826,320.06372984095174,73.89047698163881,655.3969982523748,-78.15117683932691,-20.96678547379846,20.96678547379846
2220,3,3,22,2013,662.0,390.3073710849519,271.6926289150481,62.439827817302124,592.8626814600648,-62.25412277177662,-16.70184493445171,16.70184493445171
2223,3,3,22,2013,662.0,230.92076319829067,431.0792368017093,116.16603436059337,791.4488920076615,-117.39757963234923,-31.496005138287277,31.496005138287277
2225,3,3,22,2013,662.0,624.6842890673576,37.315710932642446,17.46695689416812,198.8191075005603,-3.501627564027899,-0.9394340163943303,0.9394340163943303
2228,3,3,22,2013,662.0,594.2323854419328,67.76761455806718,24.22089322243738,271.7550439786459,-8.449340594119695,-2.2668310164565177,2.2668310164565177
2228,4,3,22,2013,662.0,297.51550023969907,364.48449976030093,58.59474408765242,567.007455711511,44.97798345401095,12.066916561770185,12.066916561770185
2229,2,2,22,2013,662.0,523.53695030357,138.46304969642995,37.26434821917811,400.8502851084669,-23.913808963114604,-6.415715318297196,6.415715318297196
2230,2,2,22,2013,662.0,241.63072012633287,420.3692798736671,110.05311584807541,778.669903802223,-113.46875883709411,-30.441961602276695,30.441961602276695
2250,3,3,22,2013,662.0,213.45532427779577,448.54467572220426,128.4650241149155,812.160086977584,-123.86187865995012,-33.23027935438569,33.23027935438569
2256,3,3,22,2013,662.0,463.01006730613915,198.98993269386085,48.067370871494575,492.91406018552544,-40.16578417396988,-10.775875862930498,10.775875862930498
2264,3,3,22,2013,662.0,622.7016353867482,39.298364613251806,17.957457520284603,204.22341791671357,-3.7808489511009222,-1.0143449154904844,1.0143449154904844
2267,3,3,22,2013,662.0,388.64203490591746,273.35796509408254,62.80180758518126,595.0595108778332,-62.78698163296369,-16.8448029535394,16.8448029535394
2272,3,3,22,2013,662.0,487.7425038523038,174.2574961476962,43.59600473520625,456.5703189490839,-33.253689324589025,-8.921464762001467,8.921464762001467
2286,4,2,22,2013,662.0,228.918854473549,433.081145526451,117.40811955576605,793.8307535121317,-118.1349636958475,-31.693834193414006,31.693834193414006
2313,3,3,22,2013,662.0,363.25162935927693,298.74837064072307,68.58218125331781,628.1486866052159,-71.04204752172892,-19.05951298813883,19.05951298813883
2324,2,2,22,2013,662.0,317.57310685785285,344.42689314214715,80.6289883459884,686.0272725338252,-86.46094595537807,-23.196171561627217,23.196171561627217
2361,3,3,22,2013,662.0,215.73121373003724,446.2687862699628,126.63974007656854,809.4699230365594,-123.01560012620551,-33.00323555049539,33.00323555049539
2368,3,3,22,2013,662.0,554.9646546346626,107.03534536533743,31.665836374660937,347.6297668264313,-16.47777738513427,-4.420739872278724,4.420739872278724
2379,4,2,22,2013,662.0,372.26725935394467,289.73274064605533,66.46964475628621,616.4830008403867,-68.08332855120663,-18.265733182880908,18.265733182880908
2384,4,2,22,2013,662.0,204.75696913666047,457.2430308633395,136.36367892424983,822.4187315629542,-127.10690093716677,-34.10087003127311,34.10087003127311
2416,3,3,22,2013,662.0,633.2653039024202,28.734696097579786,15.209148827824542,173.7598329013619,-2.3757507831264744,-0.637378207514789,0.637378207514789
2470,3,3,22,2013,662.0,378.4376258446728,283.5623741553272,65.06334628210087,608.446997081401,-66.07560087922732,-17.7270900415915,17.7270900415915
2501,3,3,22,2013,662.0,233.0046582332452,428.9953417667548,114.9092881278975,788.9672409760452,-116.63099460254858,-31.29034190303875,31.29034190303875
2505,3,3,22,2013,662.0,593.0042473889209,68.99575261107907,24.468431306891258,274.36093496733696,-8.675184512319882,-2.3274215433682324,2.3274215433682324
2510,2,2,22,2013,662.0,372.2527243674177,289.7472756325823,66.47299411233764,616.5018797894633,-68.08807469987991,-18.26700650319525,18.26700650319525
2540,3,3,22,2013,662.0,310.5865417507542,351.4134582492458,82.72504259235613,694.7195167030251,-88.8780648796316,-23.844648219293873,23.844648219293873
2541,3,3,22,2013,662.0,259.7872530165971,402.2127469834029,101.24987900626647,756.8590651033943,-106.87208786357493,-28.672173983756668,28.672173983756668
2541,4,3,22,2013,662.0,157.71687370274984,504.2831262972502,149.35317008827562,801.728982401878,-79.44829795581977,-21.31478356266862,21.31478356266862
2542,3,3,22,2013,662.0,458.21404107384427,203.78595892615573,48.9509633782598,499.79748181097654,-41.54510007892382,-11.14592557746294,11.14592557746294
2544,3,3,22,2013,662.0,193.48280121460607,468.51719878539393,150.36051281842904,835.6625642859034,-131.33730860481586,-35.23582478974933,35.23582478974933
2545,3,3,22,2013,662.0,428.3784835849913,233.62151641500873,54.61738242884622,541.6084318151642,-50.38557418154134,-13.517691832209577,13.517691832209577
2547,3,3,22,2013,662.0,616.0565458210267,45.9434541789733,19.535560546919342,221.50600668170594,-4.764432479247008,-1.2782255845250572,1.2782255845250572
2549,3,3,22,2013,662.0,267.87493883602036,394.12506116397964,97.7991485527469,747.0806630842915,-103.9604639233926,-27.891029066902917,27.891029066902917
2551,2,2,22,2013,662.0,362.273630560116,299.726369439884,68.81572488082938,629.4089232777766,-71.3647676508088,-19.146093945561976,19.146093945561976
2558,3,3,22,2013,662.0,606.9143484121208,55.08565158787917,21.57460981381031,243.58129001824662,-6.22853447387802,-1.6710221318668932,1.6710221318668932
2602,3,3,22,2013,662.0,597.7203433867704,64.27965661322958,23.51026127488538,264.2452330381456,-7.8179917895941875,-2.097449626706745,2.097449626706745
2606,3,3,22,2013,662.0,233.05058854698697,428.949411453013,114.88198681671209,788.9125179518629,-116.61411011315454,-31.285812048450797,31.285812048450797
2608,3,3,22,2013,662.0,373.1937446364188,288.8062553635812,66.25651350251744,615.2791370760732,-67.78096193531803,-18.184612766961788,18.184612766961788
