r,R1s,R2s,R2p
0.39302064443222157,2.91026473735973,-0.08723991294147146,0.8875840272740024
0.3960207943897195,2.8623011159444207,-0.10153194166141777,0.8885877767132883
0.39902094434721735,2.8151436162605603,-0.115601338189127,0.8895514593522929
0.4020210943047152,2.7687783205678853,-0.12945112880258497,0.8904756281310706
0.4050212442622131,2.723191561323341,-0.14308429530391864,0.8913608279707034
0.40802139421971095,2.6783699164021795,-0.15650377578393082,0.8922075959185494
0.4110215441772088,2.634300204418223,-0.169712465371203,0.8930164612903166
0.41402169413470674,2.590969480141013,-0.18271321696611692,0.8937879458090261
0.4170218440922046,2.5483650300076883,-0.1955088419601356,0.8945225637409497
0.4200219940497025,2.5064743677273924,-0.20810211094067305,0.8952208220285882
0.42302214400720034,2.4652852299761627,-0.22049575438187086,0.8958832204207631
0.4260222939646982,2.424785572180221,-0.2326924633216137,0.896510251599891
0.4290224439221961,2.384963564385694,-0.24469489002507147,0.8971024013065062
0.43202259387969394,2.3458075872127995,-0.2565056486350863,0.8976601484611001
0.43502274383719186,2.307306227892618,-0.2681273158096933,0.898183965283337
0.4380228937946897,2.269448276384586,-0.2795624313470577,0.8986743174087143
0.4410230437521876,2.2322227215728945,-0.29081349879811724,0.8991316640027219
0.44402319370968546,2.195618747540054,-0.30188298606720465,0.8995564578725661
0.4470233436671833,2.1596257299158865,-0.3127733260009022,0.8999491455765114
0.4500234936246812,2.1242332323002646,-0.32348691696541837,0.9003101675308982
0.4530236435821791,2.089431002757973,-0.3340261234127108,0.9006399581148934
0.456023793539677,2.0552089703840863,-0.3443932764356276,0.9009389457730248
0.45902394349717485,2.0215572419382903,-0.3545906743122988,0.9012075531155539
0.4620240934546727,1.988466098546658,-0.3646205830400251,0.9014461970167365
0.4650242434121706,1.9559259924693613,-0.3744852368588783,0.9016552887110222
0.46802439336966845,1.923927543932884,-0.3841868387652649,0.9018352338872428
0.47102454332716637,1.8924615380253296,-0.3937275610156481,0.9019864327808336
0.47402469328466423,1.8615189216534258,-0.4031095456206656,0.9021092802641364
0.4770248432421621,1.8310908005598905,-0.41233490482984125,0.9022041659348303
0.48002499319965997,1.8011684363998466,-0.4214057216070953,0.9022714742025311
0.48302514315715783,1.77174324387499,-0.43032405009726765,0.9023115843736061
0.4860252931146557,1.7428067879242748,-0.4390919160838303,0.9023248707342434
0.48902544307215357,1.7143507809698806,-0.44771131743799836,0.9023117026318176
0.4920255930296515,1.6863670802172723,-0.45618422455941615,0.9022724445545922
0.49502574298714935,1.6588476850081915,-0.46451258080860136,0.9022074562097986
0.4980258929446472,1.6317847342254392,-0.4726983029313302,0.902117092600126
0.5010260429021451,1.6051705037483341,-0.4807432814751329,0.9020017040986636
0.504026192859643,1.5789974039577814,-0.4886493811980716,0.9018616365223294
0.5070263428171409,1.5532579772898654,-0.49641844146996217,0.9016972312038198
0.5100264927746387,1.5279448958369604,-0.5040522766662109,0.9015088250621169
0.5130266427321366,1.5030509589953358,-0.5115526765544108,0.9012967506715837
0.5160267926896345,1.478569091158271,-0.518921406673863,0.9010613363296842
0.5190269426471324,1.454492339453724,-0.5261602087081713,0.9008029061233577
0.5220270926046303,1.4308138715256153,-0.5332708008510472,0.9005217799940759
0.5250272425621282,1.4075269733577902,-0.5402548781654868,0.9002182738016208
0.528027392519626,1.3846250471398003,-0.5471141129364416,0.8998926993866045
0.5310275424771239,1.3621016091735878,-0.5538501550171329,0.899545364631766
0.5340276924346218,1.3399502878202503,-0.5604646321691356,0.8991765735220697
0.5370278423921196,1.3181648214860304,-0.5669591503963668,0.8987866262036351
0.5400279923496175,1.2967390566467243,-0.5733352942731058,0.8983758190415232
0.5430281423071154,1.2756669459097094,-0.5795946272661637,0.8979444446764072
0.5460282922646132,1.2549425461128103,-0.5857386920513384,0.8974927920801515
0.5490284422221111,1.2345600164592474,-0.5917690108242543,0.897021146610326
0.552028592179609,1.214513616687918,-0.5976870856057229,0.8965297900636756
