Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_total_Magnesium
18.3,0.0017340478781281644,0.00015717070810368188,5.984973398371544e-06,9.730111506459907e-06,0.003468095756256329,0.00031434141620736376,5.8380669038759445e-05,1.1969946796743088e-05,0.0038527877882991953
18.35,0.0017142395180799687,0.00015515924314212122,5.907714431920739e-06,9.549042985734704e-06,0.0034284790361599374,0.00031031848628424244,5.7294257914408225e-05,1.1815428863841478e-05,0.00380790720922243
18.400000000000002,0.001694680467658202,0.00015317670566340546,5.831577875951915e-06,9.371725542159463e-06,0.003389360935316404,0.0003063534113268109,5.6230353252956775e-05,1.166315575190383e-05,0.0037636078556480754
18.45,0.0016753673736113358,0.0001512226406002453,5.756545863164027e-06,9.198073698967882e-06,0.0033507347472226715,0.0003024452812004906,5.518844219380729e-05,1.1513091726328054e-05,0.0037198815623432978
18.5,0.001656296929285853,0.00014929660050728844,5.682600829661399e-06,9.028004100616487e-06,0.003312593858571706,0.0002985932010145769,5.416802460369892e-05,1.1365201659322798e-05,0.0036767202858493044
18.55,0.0016374658739888373,0.00014739814542966506,5.609725509636118e-06,8.861435455942537e-06,0.0032749317479776746,0.0002947962908593301,5.316861273565522e-05,1.1219451019272237e-05,0.003634116102591932
18.6,0.0016188709923583141,0.00014552684277374228,5.537902930141573e-06,8.698288482954412e-06,0.0032377419847166283,0.00029105368554748455,5.218973089772647e-05,1.1075805860283147e-05,0.0035920612070221222
18.650000000000002,0.0016005091137413089,0.00014368226718005817,5.4671164059558596e-06,8.538485855204754e-06,0.0032010182274826177,0.00028736453436011634,5.123091513122852e-05,1.0934232811911719e-05,0.0035505479097858745
18.7,0.001582377111579556,0.00014186400039840284,5.3973495345337005e-06,8.381952149697955e-06,0.003164754223159112,0.0002837280007968057,5.029171289818773e-05,1.0794699069067401e-05,0.003509568635923173
18.75,0.001564471902802796,0.0001400716311650149,5.328586191045512e-06,8.228613796285203e-06,0.003128943805605592,0.0002801432623300298,4.937168277771121e-05,1.0657172382091023e-05,0.0034691159230954244
18.8,0.0015467904472296202,0.0001383047550818639,5.260810523502389e-06,8.078399028501996e-06,0.0030935808944592405,0.0002766095101637278,4.8470394171011974e-05,1.0521621047004777e-05,0.003429182419840985
18.85,0.0015293297469757764,0.0001365629744979854,5.194006947965598e-06,7.931237835804119e-06,0.003058659493951553,0.0002731259489959708,4.758742701482471e-05,1.0388013895931195e-05,0.0033897608838582794
18.900000000000002,0.001512086845869896,0.00013484589839283972,5.128160143839329e-06,7.787061917159867e-06,0.003024173691739792,0.00026969179678567944,4.6722371502959205e-05,1.0256320287678657e-05,0.0033508441803161092
18.95,0.001495058828876571,0.0001331531422616634,5.06325504924542e-06,7.645804635957446e-06,0.002990117657753142,0.0002663062845233268,4.587482781574468e-05,1.012651009849084e-05,0.0033124252801907043
19.0,0.0014782428215267159,0.00013148432800278231,4.999276856478744e-06,7.507400976187765e-06,0.0029564856430534317,0.00026296865600556463,4.504440585712659e-05,9.998553712957489e-06,0.0032744972586290807
19.05,0.0014616359893551674,0.0001298390838068586,4.936211007542049e-06,7.3717874998643784e-06,0.002923271978710335,0.0002596781676137172,4.423072499918627e-05,9.872422015084097e-06,0.0032370532933383225
19.1,0.0014452355373454353,0.00012821704404803873,4.8740431897589205e-06,7.238902305643139e-06,0.0028904710746908706,0.00025643408809607746,4.343341383385883e-05,9.748086379517841e-06,0.0032000866630003248
19.150000000000002,0.0014290387093815577,0.00012661784917697557,4.812759331463684e-06,7.108684988605684e-06,0.0028580774187631154,0.00025323569835395115,4.2652109931634106e-05,9.625518662927369e-06,0.003163590745711628
19.200000000000003,0.0014130427877069888,0.00012504114561569417,4.75234559776699e-06,6.9810766011718385e-06,0.0028260855754139776,0.00025008229123138834,4.1886459607031035e-05,9.50469119553398e-06,0.003127559017447931
19.25,0.0013972450923904576,0.00012348658565427273,4.692788386395876e-06,6.856019615107166e-06,0.002794490184780915,0.00024697317130854547,4.1136117690643e-05,9.385576772791753e-06,0.0030919850505528954
19.3,0.001381642980798724,0.00012195382734930941,4.634074323607069e-06,6.733457884592921e-06,0.002763285961597448,0.00024390765469861883,4.0400747307557524e-05,9.268148647214138e-06,0.003056862512250838
19.35,0.0013662338470761834,0.00012044253442414836,4.576190260172401e-06,6.6133366103268635e-06,0.002732467694152367,0.00024088506884829673,3.968001966196118e-05,9.152380520344802e-06,0.0030221851631829695
19.400000000000002,0.0013510151216312336,0.00011895237617083468,4.519123267435089e-06,6.495602304624109e-06,0.0027020302432624673,0.00023790475234166937,3.8973613827744656e-05,9.038246534870178e-06,0.002987946855966751
19.450000000000003,0.0013359842706293513,0.00011748302735377223,4.462860633435757e-06,6.380202757488423e-06,0.0026719685412587026,0.00023496605470754446,3.828121654493054e-05,8.925721266871514e-06,0.0029541415337780495
19.5,0.001321138795492808,0.00011603416811505631,4.407389859107041e-06,6.267087003625176e-06,0.002642277590985616,0.00023206833623011261,3.760252202175105e-05,8.814779718214083e-06,0.002920763228955694
19.55,0.0013064762324069537,0.0001146054838814537,4.352698654535619e-06,6.156205290368041e-06,0.0026129524648139074,0.0002292109677629074,3.693723174220824e-05,8.705397309071238e-06,0.0028878060616280943
19.6,0.0012919941518330163,0.00011319666527300462,4.298774935290593e-06,6.047509046492584e-06,0.0025839883036660326,0.00022639333054600924,3.62850542789555e-05,8.597549870581186e-06,0.0028552642383615785
19.650000000000002,0.00127769015802733,0.0001118074080132183,4.2456068188170476e-06,5.940950851890422e-06,0.00255538031605466,0.0002236148160264366,3.564570511134253e-05,8.491213637634095e-06,0.0028231320508300736
19.700000000000003,0.0012635618885669414,0.00011043741284083734,4.193182620893746e-06,5.836484408078775e-06,0.002527123777133883,0.00022087482568167467,3.501890644847265e-05,8.386365241787492e-06,0.0027914038745058176
19.75,0.0012496070138815199,0.00010908638542314467,4.141490852153855e-06,5.734064509520803e-06,0.0024992140277630397,0.00021817277084628934,3.440438705712482e-05,8.28298170430771e-06,0.0027600741673707617
19.8,0.0012358232367915025,0.00010775403627078714,4.090520214667622e-06,5.633647015732951e-06,0.002471646473583005,0.00021550807254157428,3.3801882094397705e-05,8.181040429335244e-06,0.002729137468648312
19.85,0.0012222082920524207,0.00010644008065409178,4.0402595985860005e-06,5.535188824156359e-06,0.0024444165841048414,0.00021288016130818356,3.321113294493816e-05,8.080519197172001e-06,0.002698588397555135
19.900000000000002,0.0012087599459053217,0.00010514423852084836,3.990698078844122e-06,5.438647843769884e-06,0.0024175198918106435,0.00021028847704169672,3.26318870626193e-05,7.981396157688245e-06,0.0026684216520726474
19.950000000000003,0.0011954759956332335,0.0001038662344155347,3.941824911923638e-06,5.343982969423216e-06,0.002390951991266467,0.0002077324688310694,3.2063897816539295e-05,7.883649823847276e-06,0.002638632007737923
20.0,0.0011823542691236026,0.00010260579739996046,3.893629532672902e-06,5.25115405686909e-06,0.002364708538247205,0.00020521159479992092,3.150692434121454e-05,7.787259065345804e-06,0.0026092143164536865
20.05,0.001169392624436632,0.00010136266097530487,3.846101551183987e-06,5.160121898474257e-06,0.002338785248873264,0.00020272532195060973,3.096073139084554e-05,7.692203102367974e-06,0.002580163505317087
20.1,0.0011565889493794692,0.00010013656300552622,3.7992307497256066e-06,5.070848199589626e-06,0.0023131778987589384,0.00020027312601105245,3.0425089197537757e-05,7.598461499451213e-06,0.00255147457546698
20.150000000000002,0.0011439411610861588,9.892724564211824e-05,3.753007079730895e-06,4.983295555560364e-06,0.0022878823221723177,0.00019785449128423648,2.9899773333362184e-05,7.50601415946179e-06,0.002523142600949378
20.200000000000003,0.0011314472056033077,9.773445525019167e-05,3.7074206588391518e-06,4.897427429357562e-06,0.0022628944112066153,0.00019546891050038333,2.938456457614537e-05,7.4148413176783035e-06,0.002495162727600822
20.25,0.001119105057481393,9.655794233585807e-05,3.6624617679906038e-06,4.813208129813504e-06,0.002238210114962786,0.00019311588467171614,2.8879248778881026e-05,7.3249235359812075e-06,0.0024675301719493644
20.3,0.0011069127193716445,9.539746147489331e-05,3.618120848573229e-06,4.730602790443145e-06,0.002213825438743289,0.00019079492294978663,2.8383616742658872e-05,7.236241697146458e-06,0.0024402402201328813
20.35,0.0010948682216284486,9.425277124265988e-05,3.5743884996207844e-06,4.649577348835015e-06,0.002189736443256897,0.00018850554248531977,2.789746409301009e-05,7.148776999241569e-06,0.0024132882268344687
20.400000000000002,0.001082969621917191,9.31236341452649e-05,3.5312554750610693e-06,4.570098526595123e-06,0.002165939243834382,0.0001862472682905298,2.742059115957074e-05,7.062510950122139e-06,0.0023866696142346043
20.450000000000003,0.00107121500482749,9.200981655193382e-05,3.488712681013606e-06,4.492133809828099e-06,0.00214243000965498,0.00018401963310386764,2.6952802858968593e-05,6.977425362027212e-06,0.0023603798709798435
20.5,0.0010596024814917492,9.091108862857832e-05,3.446751173135844e-06,4.415651430140188e-06,0.0021192049629834985,0.00018182217725715665,2.649390858084113e-05,6.893502346271688e-06,0.002334414551167768
20.55,0.0010481301892089638,8.982722427253745e-05,3.405362154016999e-06,4.3406203461491925e-06,0.0020962603784179276,0.0001796544485450749,2.6043722076895155e-05,6.810724308033998e-06,0.0023087692733479315
20.6,0.0010367962910737291,8.875800104847284e-05,3.364536970618767e-06,4.267010225486987e-06,0.0020735925821474582,0.00017751600209694568,2.5602061352921926e-05,6.729073941237534e-06,0.0022834397195385637
20.650000000000002,0.001025598975610372,8.770320012539638e-05,3.3242671117619746e-06,4.194791427280518e-06,0.002051197951220744,0.00017540640025079276,2.516874856368311e-05,6.648534223523949e-06,0.002258421634258744
20.700000000000003,0.001014536456412156,8.666260621481187e-05,3.284544205658421e-06,4.1239349850977635e-06,0.002029072912824312,0.00017332521242962375,2.474360991058658e-05,6.569088411316842e-06,0.0022337108235758393
20.75,0.001003606971785494,8.563600750995076e-05,3.245360017487116e-06,4.05441259034548e-06,0.002007213943570988,0.0001712720150199015,2.432647554207288e-05,6.490720034974232e-06,0.0022093031541679372
20.8,0.0009928087843991016,8.462319562608255e-05,3.206706447014063e-06,3.98619657610592e-06,0.0019856175687982033,0.0001692463912521651,2.391717945663552e-05,6.413412894028126e-06,0.002185194552401032
20.85,0.000982140180938044,8.362396554188217e-05,3.1685755262548777e-06,3.9192599014002095e-06,0.001964280361876088,0.00016724793108376435,2.3515559408401256e-05,6.337151052509755e-06,0.0021613810034207632
20.900000000000002,0.0009715994717625988,8.263811554183439e-05,3.1309594171794124e-06,3.8535761358662676e-06,0.0019431989435251976,0.00016527623108366878,2.3121456815197605e-05,6.261918834358825e-06,0.002137858550258423
20.950000000000003,0.000961184990571888,8.16654471596579e-05,3.0938504094576868e-06,3.7891194448396795e-06,0.001922369981143776,0.0001633308943193158,2.2734716669038075e-05,6.1877008189153735e-06,0.0021146232929510453
21.0,0.0009508950940722123,8.070576512273118e-05,3.0572409182463584e-06,3.7258645748261885e-06,0.0019017901881444245,0.00016141153024546237,2.2355187448957132e-05,6.114481836492717e-06,0.002091671387675337
21.05,0.0009407281616500284,7.97588772975018e-05,3.021123482014991e-06,3.663786839354803e-06,0.0018814563233000567,0.0001595177545950036,2.1982721036128818e-05,6.042246964029982e-06,0.002068999045895219
21.1,0.00093068259504952,7.882459463586304e-05,2.9854907604114513e-06,3.602862105200948e-06,0.00186136519009904,0.00015764918927172608,2.1617172631205687e-05,5.970981520822903e-06,0.0020466025335227948
21.150000000000002,0.0009207568180546893,7.79027311224793e-05,2.950335532165681e-06,3.5430667789692284e-06,0.0018415136361093786,0.0001558054622449586,2.125840067381537e-05,5.900671064331362e-06,0.002024478170092484
21.200000000000003,0.0009109492761759229,7.699310372304462e-05,2.915650693031176e-06,3.4843777940258525e-06,0.0018218985523518459,0.00015398620744608925,2.0906266764155114e-05,5.831301386062352e-06,0.002002622327948153
21.25,0.000901258436340971,7.609553233345727e-05,2.881429253763493e-06,3.426772597770961e-06,0.001802516872681942,0.00015219106466691454,2.0560635586625766e-05,5.762858507526986e-06,0.001981031431443009
21.3,0.0008916827865902792,7.52098397298941e-05,2.847664338135093e-06,3.3702291392414e-06,0.0017833655731805584,0.0001504196794597882,2.02213748354484e-05,5.695328676270186e-06,0.0019597019561520654
21.35,0.0008822208357766283,7.433585151976941e-05,2.814349180985911e-06,3.3147258570348362e-06,0.0017644416715532566,0.00014867170303953882,1.9888355142209017e-05,5.628698361971822e-06,0.0019386304280969765
21.400000000000002,0.000872871113269011,7.347339609356144e-05,2.781477126308941e-06,3.2602416675462416e-06,0.001745742226538022,0.00014694679218712288,1.956145000527745e-05,5.562954252617882e-06,0.0019178134229830403
21.450000000000003,0.0008636321686607015,7.262230457749204e-05,2.7490416253702533e-06,3.2067559535081733e-06,0.001727264337321403,0.00014524460915498407,1.924053572104904e-05,5.498083250740507e-06,0.001897247565448177
21.5,0.00085450257148146,7.178241078704388e-05,2.7170362348627995e-06,3.154248552826452e-06,0.00170900514296292,0.00014356482157408776,1.892549131695871e-05,5.434072469725599e-06,0.001876929528323692
21.55,0.0008454809109138138,7.095355118130011e-05,2.685454615093378e-06,3.1026997477030856e-06,0.0016909618218276276,0.00014190710236260023,1.8616198486218515e-05,5.370909230186756e-06,0.0018568560319066332
21.6,0.0008365657955133727,7.01355648180926e-05,2.654290528202194e-06,3.052090254038602e-06,0.0016731315910267454,0.0001402711296361852,1.8312541524231612e-05,5.308581056404388e-06,0.0018370238432435667
21.650000000000002,0.00082775585293311,6.932829330994305e-05,2.6235378364143808e-06,3.0024012111060474e-06,0.00165551170586622,0.0001386565866198861,1.8014407266636282e-05,5.2470756728287616e-06,0.0018174297754255712
21.700000000000003,0.0008190497296515692,6.853158078078394e-05,2.5931905003229227e-06,2.953614171489269e-06,0.0016380994593031383,0.00013706316156156787,1.7721685028935614e-05,5.186381000645845e-06,0.0017980706868942877
21.75,0.0008104460907049383,6.774527382344476e-05,2.5632425772024037e-06,2.905711091278234e-06,0.0016208921814098766,0.00013549054764688953,1.7434266547669403e-05,5.126485154404807e-06,0.0017789434807588401
21.8,0.0008019436194229398,6.69692214578898e-05,2.5336882193530117e-06,2.8586743205143593e-06,0.0016038872388458795,0.0001339384429157796,1.7152045923086156e-05,5.067376438706023e-06,0.0017600451041234514
21.85,0.0007935410171684919,6.620327509019462e-05,2.50452167247427e-06,2.812486593879086e-06,0.0015870820343369839,0.00013240655018038924,1.6874919563274517e-05,5.00904334494854e-06,0.001741372547425596
21.900000000000002,0.0007852370030810802,6.544728847224702e-05,2.475737274067915e-06,2.7671310216190163e-06,0.0015704740061621605,0.00013089457694449405,1.66027861297141e-05,4.95147454813583e-06,0.0017229228437845045
21.950000000000003,0.0007770303138237982,6.470111766216039e-05,2.4473294518694214e-06,2.7225910807012436e-06,0.0015540606276475963,0.00012940223532432077,1.633554648420746e-05,4.894658903738843e-06,0.0017046930683598635
22.0,0.0007689197033340035,6.396462098538605e-05,2.4192927223076385e-06,2.6788506061926204e-06,0.001537839406668007,0.0001279292419707721,1.6073103637155722e-05,4.838585444615277e-06,0.0016866803377205502
22.05,0.0007609039425775404,6.323765899651216e-05,2.3916216889920073e-06,2.63589378285689e-06,0.0015218078851550808,0.00012647531799302433,1.581536269714134e-05,4.783243377984015e-06,0.0016688818092232304
22.1,0.0007529818193064854,6.252009444173737e-05,2.3643110412268978e-06,2.593705136963841e-06,0.0015059636386129708,0.00012504018888347473,1.5562230821783048e-05,4.7286220824537956e-06,0.0016512946804006824
22.150000000000002,0.0007451521378203598,6.181179222200608e-05,2.3373555525525187e-06,2.5522695283047117e-06,0.0014903042756407197,0.00012362358444401215,1.531361716982827e-05,4.6747111051050374e-06,0.0016339161883596651
22.200000000000003,0.0007374137187307686,6.111261935679428e-05,2.3107500793119447e-06,2.5115721424083387e-06,0.0014748274374615372,0.00012222523871358856,1.5069432854450031e-05,4.621500158623889e-06,0.0016167436091881998
22.25,0.0007297653987294165,6.042244494853389e-05,2.2844895592437738e-06,2.4715984829526393e-06,0.001459530797458833,0.00012084488989706778,1.4829590897715835e-05,4.5689791184875476e-06,0.0015997742573721043
22.3,0.0007222060303594527,5.9741140147663876e-05,2.2585690100999396e-06,2.4323343643661767e-06,0.0014444120607189053,0.00011948228029532775,1.459400618619706e-05,4.517138020199879e-06,0.0015830054852206301
22.35,0.0007147344817901057,5.9068578118297637e-05,2.232983528288239e-06,2.3937659046147603e-06,0.0014294689635802114,0.00011813715623659527,1.4362595427688562e-05,4.465967056576478e-06,0.0015664346823010716
22.400000000000002,0.0007073496365945538,5.840463400449447e-05,2.2077282875390855e-06,2.3558795181680795e-06,0.0014146992731891076,0.00011680926800898894,1.4135277109008477e-05,4.415456575078171e-06,0.001550059274882183
22.450000000000003,0.0007000503935309925,5.774918489712507e-05,2.182798537596074e-06,2.318661909141614e-06,0.001400100787061985,0.00011549836979425014,1.3911971454849683e-05,4.365597075192148e-06,0.001533876725386277
22.5,0.0006928356663268539,5.710210980131999e-05,2.1581896029299195e-06,2.282100064609129e-06,0.0013856713326537077,0.00011420421960263998,1.3692600387654774e-05,4.316379205859839e-06,0.0015178845318498625
22.55,0.0006857043834661305,5.6463289604490404e-05,2.133896881475309e-06,2.2461812480812147e-06,0.001371408766932261,0.00011292657920898081,1.3477087488487288e-05,4.267793762950618e-06,0.0015020802273926798
22.6,0.0006786554879797693,5.5832607044911487e-05,2.1099158433902928e-06,2.210892993145503e-06,0.0013573109759595387,0.00011166521408982297,1.3265357958873018e-05,4.2198316867805855e-06,0.0014864613796950153
22.650000000000002,0.000671687937239082,5.52099466808573e-05,2.0862420298377583e-06,2.1762230972642174e-06,0.001343375874478164,0.0001104198933617146,1.3057338583585304e-05,4.1724840596755166e-06,0.0014710255904831395
22.700000000000003,0.0006648007027521375,5.459519486027803e-05,2.0628710517886142e-06,2.1421596157249397e-06,0.001329601405504275,0.00010919038972055605,1.2852957694349637e-05,4.1257421035772285e-06,0.001455770495022758
22.75,0.0006579927699630927,5.398823969100938e-05,2.0397985888462646e-06,2.1086908557405344e-06,0.0013159855399261853,0.00010797647938201877,1.2652145134443207e-05,4.079597177692529e-06,0.0014406937616203398
22.8,0.0006512631380544173,5.338897101150447e-05,2.0170203880919816e-06,2.0758053706942857e-06,0.0013025262761088346,0.00010677794202300894,1.2454832224165713e-05,4.034040776183963e-06,0.0014257930911321934
22.85,0.000644610819751981,5.279728036207927e-05,1.994532262950822e-06,2.0434919545264596e-06,0.001289221639503962,0.00010559456072415854,1.2260951727158757e-05,3.989064525901644e-06,0.001411066216481181
22.900000000000002,0.0006380348411329505,5.221306095666162e-05,1.972330092077667e-06,2.0117396362585347e-06,0.001276069682265901,0.00010442612191332323,1.2070437817551208e-05,3.944660184155334e-06,0.0013965109021809308
22.950000000000003,0.0006315342414364667,5.163620765503518e-05,1.95040981826305e-06,1.9805376746515204e-06,0.0012630684828729335,0.00010327241531007036,1.1883226047909121e-05,3.9008196365261e-06,0.001382124943867439
23.0,0.0006251080728770594,5.106661693556934e-05,1.9287674473583956e-06,1.949875552994841e-06,0.0012502161457541188,0.00010213323387113868,1.1699253317969046e-05,3.857534894716791e-06,0.0013679061678379433
23.05,0.0006187554004607577,5.0504186868425915e-05,1.907399047220302e-06,1.9197429740223683e-06,0.0012375108009215153,0.00010100837373685183,1.151845784413421e-05,3.814798094440604e-06,0.001353852430596942
23.1,0.0006124753018038666,4.994881708923482e-05,1.8863007466735513e-06,1.8901298549523094e-06,0.0012249506036077333,9.989763417846964e-05,1.1340779129713857e-05,3.7726014933471026e-06,0.0013399616184092639
23.150000000000002,0.000606266866954362,4.940040877322924e-05,1.865468734492464e-06,1.8610263226476886e-06,0.001212533733908724,9.880081754645849e-05,1.1166157935886131e-05,3.730937468984928e-06,0.0013262316468600536
23.200000000000003,0.0006001291982158729,4.8858864609832764e-05,1.844899258400283e-06,1.8324227088943133e-06,0.0012002583964317458,9.771772921966553e-05,1.099453625336588e-05,3.689798516800566e-06,0.0013126604604215776
23.25,0.0005940614099742142,4.8324088777689966e-05,1.8245886240862564e-06,1.8043095457931668e-06,0.0011881228199484284,9.664817755537993e-05,1.0825857274759e-05,3.649177248172513e-06,0.00129924603202674
23.3,0.0005880626285264289,4.779598692013238e-05,1.80453319424008e-06,1.7766775612642538e-06,0.0011761252570528578,9.559197384026476e-05,1.0660065367585523e-05,3.60906638848016e-06,0.0012859863626491883
23.35,0.0005821319919123125,4.7274466121072426e-05,1.7847293876034036e-06,1.7495176746590426e-06,0.001164263983824625,9.454893224214485e-05,1.0497106047954255e-05,3.5694587752068073e-06,0.001272879480889931
23.400000000000002,0.0005762686497483747,4.675943488131691e-05,1.7651736780380647e-06,1.7228209924786598e-06,0.0011525372994967494,9.351886976263382e-05,1.0336925954871959e-05,3.5303473560761294e-06,0.0012599234425703311
23.450000000000003,0.0005704717630642097,4.6250803095293005e-05,1.7458625936107531e-06,1.6965788041951437e-06,0.0011409435261284194,9.250160619058601e-05,1.0179472825170862e-05,3.4917251872215063e-06,0.0012471163303313978
23.5,0.0005647405041412398,4.574848202817915e-05,1.726792715693812e-06,1.6707825781730896e-06,0.0011294810082824796,9.14969640563583e-05,1.0024695469038537e-05,3.453585431387624e-06,0.001234456253239264
23.55,0.0005590740563537947,4.5252384293433264e-05,1.7079606780818635e-06,1.6454239576891019e-06,0.0011181481127075894,9.050476858686653e-05,9.872543746134611e-06,3.415921356163727e-06,0.0012219413463967544
23.6,0.0005534716140124998,4.47624238307118e-05,1.689363166123986e-06,1.6204947570465692e-06,0.0011069432280249997,8.95248476614236e-05,9.722968542279415e-06,3.378726332247972e-06,0.0012095697705609505
23.650000000000002,0.0005479323822099335,4.427851588417168e-05,1.6709969158711405e-06,1.5959869577832843e-06,0.001095864764419867,8.855703176834335e-05,9.575921746699706e-06,3.341993831742281e-06,0.0011973397117666523
23.700000000000003,0.0005424555766685241,4.3800576981148874e-05,1.6528587132385826e-06,1.5718927049695664e-06,0.0010849111533370482,8.760115396229775e-05,9.431356229817398e-06,3.3057174264771653e-06,0.0011852493809556405
23.75,0.0005370404235906551,4.332852491120663e-05,1.634945393182978e-06,1.5482043035945618e-06,0.0010740808471813102,8.665704982241327e-05,9.28922582156737e-06,3.269890786365956e-06,0.0011732970136116567
23.8,0.0005316861595109428,4.286227870554644e-05,1.6172538388939442e-06,1.524914215038471e-06,0.0010633723190218857,8.572455741109288e-05,9.149485290230825e-06,3.2345076777878884e-06,0.0011614808694009973
23.85,0.0005263920311506629,4.240175861677576e-05,1.599780980999777e-06,1.5020150536285398e-06,0.0010527840623013257,8.480351723355152e-05,9.01209032177124e-06,3.199561961999554e-06,0.001149799231818648
23.900000000000002,0.0005211572952742844,4.1946886099025394e-05,1.5825237967870772e-06,1.479499583276655e-06,0.0010423145905485687,8.389377219805079e-05,8.87699749965993e-06,3.1650475935741544e-06,0.0011382504078398536
23.950000000000003,0.0005159812185480896,4.149758378841074e-05,1.5654793094340371e-06,1.4573607141965e-06,0.0010319624370961791,8.299516757682148e-05,8.744164285179e-06,3.1309586188680743e-06,0.0011268327275770478
24.0,0.0005108630774008452,4.105377548383044e-05,1.5486445872571367e-06,1.4355914996982497e-06,0.0010217261548016905,8.210755096766088e-05,8.613548998189498e-06,3.0972891745142734e-06,0.0011155445439420552
24.05,0.0005058021578864953,4.061538612809636e-05,1.5320167429709944e-06,1.4141851330588346e-06,0.0010116043157729906,8.123077225619272e-05,8.485110798353007e-06,3.0640334859419888e-06,0.0011043842323134783
24.1,0.0005007977555488495,4.0182341789389254e-05,1.5155929329611507e-06,1.3931349444658937e-06,0.001001595511097699,8.036468357877851e-05,8.358809666795363e-06,3.0311858659223013e-06,0.0010933501902091953
24.150000000000002,0.0004958491752882338,3.9754569643033704e-05,1.499370356569527e-06,1.3724343980335296e-06,0.0009916983505764677,7.950913928606741e-05,8.234606388201177e-06,2.998740713139054e-06,0.0010824408369638752
24.200000000000003,0.0004909557312300781,3.933199795358705e-05,1.4833462553923417e-06,1.3520770888880813e-06,0.0009819114624601561,7.86639959071741e-05,8.112462533328488e-06,2.9666925107846833e-06,0.0010716546134114434
24.25,0.00048611674659541107,3.8914556057236484e-05,1.4675179125902544e-06,1.332056740322151e-06,0.0009722334931908221,7.782911211447297e-05,7.992340441932907e-06,2.9350358251805088e-06,0.0010609899815724085
24.3,0.00048133155357323466,3.850217434449861e-05,1.451882652210507e-06,1.3123672010151694e-06,0.0009626631071464693,7.700434868899721e-05,7.874203206091015e-06,2.903765304421014e-06,0.0010504454243459786
24.35,0.0004765994931947533,3.809478424321652e-05,1.4364378385208598e-06,1.29300244231885e-06,0.0009531989863895066,7.618956848643304e-05,7.7580146539131e-06,2.8728756770417196e-06,0.0010400194452068945
24.400000000000002,0.000471919915209426,3.769231820184844e-05,1.4211808753550892e-06,1.2739565556058912e-06,0.000943839830418852,7.538463640369688e-05,7.643739333635347e-06,2.8423617507101783e-06,0.0010297105679068946
24.450000000000003,0.0004672921779628193,3.729470967304306e-05,1.406109205469845e-06,1.2552237496803643e-06,0.0009345843559256386,7.458941934608612e-05,7.531342498082186e-06,2.81221841093969e-06,0.0010195173361807468
24.5,0.00046271564827623287,3.6901893097496414e-05,1.3912203099126627e-06,1.236798348248248e-06,0.0009254312965524657,7.380378619499283e-05,7.420790089489489e-06,2.7824406198253255e-06,0.0010094383134567734
24.55,0.0004581897013280704,3.651380388808498e-05,1.376511707400922e-06,1.2186747874466053e-06,0.0009163794026561408,7.302760777616996e-05,7.312048724679632e-06,2.753023414801844e-06,0.0009994720825717922
24.6,0.00045371372053693536,3.6130378414270535e-05,1.3619809537115607e-06,1.2008476134299703e-06,0.0009074274410738707,7.226075682854107e-05,7.2050856805798216e-06,2.7239619074231214e-06,0.0009896172454904146
24.650000000000002,0.0004492870974464197,3.575155398677131e-05,1.347625641081336e-06,1.1833114800125e-06,0.0008985741948928394,7.150310797354262e-05,7.099868880075e-06,2.695251282162672e-06,0.0009798724230286196
24.700000000000003,0.0004449092316115656,3.53772688424951e-05,1.3334433976174536e-06,1.1660611463645312e-06,0.0008898184632231312,7.07545376849902e-05,6.9963668781871875e-06,2.666886795234907e-06,0.0009702362545815435
24.75,0.0004405795304869745,3.500746212972948e-05,1.3194318867183691e-06,1.1490914747621934e-06,0.000881159060973949,7.001492425945896e-05,6.894548848573161e-06,2.6388637734367383e-06,0.0009607073978554179
24.8,0.00043629740931653736,3.4642073893584446e-05,1.305588806504578e-06,1.1323974283887637e-06,0.0008725948186330747,6.928414778716889e-05,6.794384570332583e-06,2.611177613009156e-06,0.0009512845286035853
24.85,0.0004320622910247669,3.428104506168325e-05,1.2919118892592206e-06,1.1159740691865087e-06,0.0008641245820495338,6.85620901233665e-05,6.6958444151190515e-06,2.583823778518441e-06,0.0009419663403665377
24.900000000000002,0.0004278736061097029,3.3924317430096615e-05,1.27839890087831e-06,1.099816555757748e-06,0.0008557472122194058,6.784863486019323e-05,6.598899334546487e-06,2.55679780175662e-06,0.0009327515442159022
24.950000000000003,0.00042373079253737176,3.3571833649516234e-05,1.2650476403304233e-06,1.0839201413139492e-06,0.0008474615850747435,6.714366729903247e-05,6.503520847883695e-06,2.5300952806608466e-06,0.0009236388685023205
25.0,0.0004196332956377751,3.3223537211663226e-05,1.2518559391256743e-06,1.0682801716716768e-06,0.0008392665912755502,6.644707442332645e-05,6.409681030030061e-06,2.5037118782513485e-06,0.0009146270586071581
25.05,0.0004155805680023851,3.287937243592722e-05,1.238821660793799e-06,1.0528920832942369e-06,0.0008311611360047702,6.575874487185444e-05,6.317352499765421e-06,2.477643321587598e-06,0.0009057148766979777
25.1,0.0004115720693831278,3.253928445623227e-05,1.2259427003712063e-06,1.0377514013779233e-06,0.0008231441387662556,6.507856891246454e-05,6.22650840826754e-06,2.4518854007424127e-06,0.0008969011014877301
