event_number,record_index,vlm,pro,pdg,theta_deg,et_keV,Eprime_k_keV,Eprime_from_E0_minus_et_keV,difference_k_minus_E0_minus_et_keV,px,py,pz,theta_bin_left_deg,theta_bin_right_deg,theta_bin_center_deg
323368,3,3,2013,22,56.01095918265306,240.68524766026445,421.3147523397356,421.31475233973555,5.684341886080802e-14,0.065518738996678,-0.5590343200585461,0.8265518276774688,56.0,58.0,57.0
323371,3,3,2013,22,16.973850284706582,35.363910944281265,626.6360890557188,626.6360890557187,1.1368683772161603e-13,0.22472308224535745,-0.9564380944049855,0.18634835088378504,16.0,18.0,17.0
323382,3,3,2013,22,70.57216505063943,306.96270797942395,355.0372920205761,355.03729202057605,5.684341886080802e-14,-0.005279647075870548,-0.3326193210955304,0.9430464000041052,70.0,72.0,71.0
323417,3,3,2013,22,52.77285642955388,427.9699543333079,437.9019973818009,234.0300456666921,203.87195171510882,0.36251886604411393,-0.6049763988091243,-0.7089313285827006,52.0,54.0,53.0
323421,3,3,2013,22,30.866554161151022,102.63696357425033,559.3630364257497,559.3630364257497,0.0,0.13812544446912786,-0.858364534087888,-0.4940968409232028,30.0,32.0,31.0
323423,3,3,2013,22,7.89957294826909,8.039580257248046,653.9604197427519,653.9604197427519,0.0,0.12509344138258072,-0.9905104876480538,0.056926310105937857,6.0,8.0,7.0
323424,3,3,2013,22,152.29701618052562,469.6978629498417,192.3021370501583,192.3021370501583,0.0,0.23198291711221464,0.8853694167542021,-0.40287085032852815,152.0,154.0,153.0
323432,3,3,2013,22,82.0507498450236,349.195698090473,312.80430190952694,312.804301909527,-5.684341886080802e-14,0.48669268528495335,-0.13829591466615987,0.8625569372956035,82.0,84.0,83.0
323456,3,3,2013,22,156.11232229726556,471.7718787948419,190.22812120515815,190.22812120515812,2.842170943040401e-14,0.06002950724024493,0.9143410657272695,-0.40047081514788874,156.0,158.0,157.0
323460,3,3,2013,22,111.6851898732242,423.3724945007378,238.62750549926224,238.6275054992622,2.842170943040401e-14,0.8161970787793748,0.3695065776502615,0.444170257519801,110.0,112.0,111.0
323489,3,3,2013,22,9.122305884544364,10.672201567211713,651.3277984327883,651.3277984327883,0.0,-0.15317750630261634,-0.9873521592291477,-0.04089456233353962,8.0,10.0,9.0
323541,3,3,2013,22,55.93558823938974,240.30619224569332,421.6938077543067,421.6938077543067,0.0,0.7527137736797924,-0.5601245517153826,0.3459515305333508,54.0,56.0,55.0
323543,3,3,2013,22,35.90593443878514,130.7723525927956,531.2276474072044,531.2276474072044,0.0,-0.5241436418101963,-0.8099809022931643,-0.2630672550324267,34.0,36.0,35.0
323551,3,3,2013,22,76.60139383771511,330.220753425028,331.779246574972,331.779246574972,0.0,-0.048840615266929295,-0.23172423865099034,0.9715546672843308,76.0,78.0,77.0
323562,3,3,2013,22,33.96319974651214,119.829031809899,542.170968190101,542.170968190101,0.0,0.03440160407424461,-0.8293965630719282,0.5576000993557946,32.0,34.0,33.0
323570,3,3,2013,22,36.89394328669359,136.36399459393078,525.6360054060692,525.6360054060692,0.0,0.1408944146491555,-0.7997481241942016,0.5835680780924603,36.0,38.0,37.0
