event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,energy_transfer_E0_minus_Eprime_keV
592205,3,3,22,2013,662.0,647.0091914597909,14.99080854020906
592208,3,3,22,2013,662.0,416.9441832103552,245.05581678964478
592209,4,2,22,2013,662.0,213.81553985120743,448.1844601487926
592250,3,3,22,2013,662.0,250.32331419208137,411.6766858079186
592250,16,3,22,2013,662.0,25.71453909002264,636.2854609099774
592253,3,3,22,2013,662.0,606.3406295087444,55.65937049125557
592260,4,2,22,2013,662.0,614.913779356553,47.08622064344695
592274,3,3,22,2013,662.0,645.5644571619123,16.435542838087713
592276,3,3,22,2013,662.0,234.4838616892295,427.5161383107705
592279,4,2,22,2013,662.0,459.04299893418624,202.95700106581376
592291,3,3,22,2013,662.0,431.14112035481605,230.85887964518395
592299,3,3,22,2013,662.0,623.8328204363088,38.16717956369121
592323,3,3,22,2013,662.0,641.3871849018147,20.61281509818525
592328,2,2,22,2013,662.0,476.42694134207983,185.57305865792017
592358,2,2,22,2013,662.0,228.331348059179,433.668651940821
592362,3,3,22,2013,662.0,334.2234146583823,327.7765853416177
592367,3,3,22,2013,662.0,327.98339881548367,334.01660118451633
592369,3,3,22,2013,662.0,191.9668448436309,470.0331551563691
592373,3,3,22,2013,662.0,256.8092133463002,405.1907866536998
592378,3,3,22,2013,662.0,276.0102204976138,385.9897795023862
592397,3,3,22,2013,662.0,445.26084878694434,216.73915121305566
592414,3,3,22,2013,662.0,502.4580613832432,159.5419386167568
592422,3,3,22,2013,662.0,456.173788551795,205.82621144820502
592434,3,3,22,2013,662.0,199.13238014059323,462.8676198594068
592448,3,3,22,2013,662.0,524.0359059678317,137.9640940321683
592449,2,2,22,2013,662.0,309.21038799737295,352.78961200262705
592453,3,3,22,2013,662.0,465.11676101511785,196.88323898488215
592459,3,3,22,2013,662.0,328.39164795419,333.60835204581
592460,2,2,22,2013,662.0,277.7718544412713,384.2281455587287
592468,3,3,22,2013,662.0,634.510506349931,27.489493650068994
592471,3,3,22,2013,662.0,191.76198830655406,470.23801169344597
592487,2,2,22,2013,662.0,284.6740331327035,377.3259668672965
592488,3,3,22,2013,662.0,372.41474355363596,289.58525644636404
592488,5,2,22,2013,662.0,319.1539211245786,342.8460788754214
592518,3,3,22,2013,662.0,539.772418956764,122.227581043236
592540,3,3,22,2013,662.0,219.3659353235068,442.6340646764932
592541,3,3,22,2013,662.0,333.0080730428913,328.9919269571087
592554,2,2,22,2013,662.0,309.9165348088933,352.0834651911067
592557,4,2,22,2013,662.0,561.8380427182271,100.16195728177286
592560,3,3,22,2013,662.0,435.7147718290517,226.2852281709483
592566,2,2,22,2013,662.0,640.2295037796912,21.770496220308814
592578,3,3,22,2013,662.0,613.4066152832548,48.59338471674516
592586,3,3,22,2013,662.0,603.3618318494806,58.63816815051939
592596,3,3,22,2013,662.0,186.46004914070852,475.5399508592915
592608,3,3,22,2013,662.0,367.0401664967563,294.9598335032437
592631,4,2,22,2013,662.0,228.8728319994944,433.1271680005056
592638,4,2,22,2013,662.0,503.7676115376196,158.2323884623804
592662,3,3,22,2013,662.0,621.2539003657183,40.74609963428168
592672,2,2,22,2013,662.0,396.21977688084837,265.78022311915163
592672,3,2,22,2013,662.0,177.7253805525663,484.2746194474337
592675,2,2,22,2013,662.0,317.65278906820475,344.34721093179525
592693,3,3,22,2013,662.0,287.0964754710245,374.9035245289755
592711,4,2,22,2013,662.0,229.7633050267391,432.2366949732609
592737,2,2,22,2013,662.0,530.943413177056,131.05658682294404
592737,4,3,22,2013,662.0,248.7680028506754,413.23199714932457
592753,3,3,22,2013,662.0,384.175833339026,277.824166660974
592754,2,2,22,2013,662.0,622.4204984267081,39.57950157329185
592778,2,2,22,2013,662.0,404.26756568226244,257.73243431773756
592782,4,2,22,2013,662.0,352.76013633504584,309.23986366495416
592786,3,3,22,2013,662.0,194.45474565261378,467.5452543473862
592796,3,3,22,2013,662.0,594.6289777017801,67.37102229821994
592816,3,3,22,2013,662.0,361.65521705064214,300.34478294935786
592820,3,3,22,2013,662.0,291.11046049386806,370.88953950613194
592826,4,2,22,2013,662.0,278.82209380802874,383.17790619197126
592827,3,3,22,2013,662.0,510.8922834730993,151.10771652690067
592848,3,3,22,2013,662.0,395.69599043330084,266.30400956669916
592864,4,2,22,2013,662.0,595.0977230350348,66.90227696496515
592870,3,3,22,2013,662.0,269.05017430913443,392.94982569086557
592900,2,2,22,2013,662.0,210.78011053619755,451.2198894638025
592908,3,3,22,2013,662.0,283.23047691992235,378.76952308007765
592947,3,3,22,2013,662.0,372.77764311576055,289.22235688423945
592955,3,3,22,2013,662.0,605.3927192320941,56.60728076790588
592967,3,3,22,2013,662.0,485.89308829623496,176.10691170376504
592974,3,3,22,2013,662.0,269.3056725046178,392.6943274953822
592978,3,3,22,2013,662.0,581.9801978399346,80.01980216006541
592990,3,3,22,2013,662.0,522.419919166628,139.580080833372
592991,3,3,22,2013,662.0,278.9494248102046,383.0505751897954
592991,5,2,22,2013,662.0,266.80877798011306,395.19122201988694
593007,3,3,22,2013,662.0,222.54988188995196,439.45011811004804
593024,4,2,22,2013,662.0,239.6697337869511,422.3302662130489
593026,2,2,22,2013,662.0,282.34819536542636,379.65180463457364
593032,4,2,22,2013,662.0,210.28038205246656,451.71961794753344
593037,3,3,22,2013,662.0,335.8918856862953,326.1081143137047
593045,2,2,22,2013,662.0,498.6068109917432,163.3931890082568
593050,3,3,22,2013,662.0,607.6481674540767,54.351832545923344
593061,4,2,22,2013,662.0,457.3449215584373,204.6550784415627
593080,3,3,22,2013,662.0,211.5174322792002,450.4825677207998
593080,5,2,22,2013,662.0,142.52874917475688,519.4712508252431
593086,3,3,22,2013,662.0,440.76509065002244,221.23490934997756
593097,3,3,22,2013,662.0,247.7215953533198,414.2784046466802
593113,3,3,22,2013,662.0,218.27402529708246,443.72597470291754
593146,4,2,22,2013,662.0,657.9351976095911,4.064802390408886
593151,3,3,22,2013,662.0,517.7072835998619,144.29271640013815
593154,3,3,22,2013,662.0,254.94271956064458,407.0572804393554
593154,4,3,22,2013,662.0,204.39394840216622,457.6060515978338
593156,2,2,22,2013,662.0,319.56875061770455,342.43124938229545
593157,2,2,22,2013,662.0,335.71262941705476,326.28737058294524
593159,4,2,22,2013,662.0,484.6284128477036,177.3715871522964
593172,3,3,22,2013,662.0,620.1471582599079,41.85284174009212
593187,3,3,22,2013,662.0,205.8622696174475,456.1377303825525
593194,3,3,22,2013,662.0,537.4329599387618,124.56704006123823
593201,2,2,22,2013,662.0,418.81358314234507,243.18641685765493
593203,3,3,22,2013,662.0,598.0542965235824,63.945703476417634
593206,2,2,22,2013,662.0,430.2498008147466,231.7501991852534
593235,3,3,22,2013,662.0,302.6167416931625,359.3832583068375
593240,3,3,22,2013,662.0,210.70134203895455,451.2986579610455
593245,3,3,22,2013,662.0,391.5660347441232,270.4339652558768
593248,2,2,22,2013,662.0,613.0114486073317,48.98855139266834
593254,3,3,22,2013,662.0,244.5261672154411,417.4738327845589
593272,3,3,22,2013,662.0,306.2544913286161,355.7455086713839
593272,5,2,22,2013,662.0,143.59099983750556,518.4090001624944
593281,3,3,22,2013,662.0,518.0815600309381,143.91843996906186
593281,4,3,22,2013,662.0,515.0180117342287,146.9819882657713
593282,4,2,22,2013,662.0,516.6893902392488,145.31060976075116
593288,4,2,22,2013,662.0,188.2853894169945,473.71461058300554
593323,3,3,22,2013,662.0,449.4931063468116,212.5068936531884
593333,3,3,22,2013,662.0,428.93753176584244,233.06246823415756
593362,3,3,22,2013,662.0,607.2130383735735,54.786961626426546
593375,3,3,22,2013,662.0,243.77809618247784,418.22190381752216
593397,3,3,22,2013,662.0,328.31184531581016,333.68815468418984
593397,5,2,22,2013,662.0,151.14075527706538,510.8592447229346
593398,3,3,22,2013,662.0,428.9700940516912,233.0299059483088
593400,3,3,22,2013,662.0,607.3663389349391,54.63366106506089
593420,3,3,22,2013,662.0,282.5106138155282,379.4893861844718
593420,4,3,22,2013,662.0,163.2252214392031,498.7747785607969
593423,4,2,22,2013,662.0,659.4505521316803,2.549447868319703
593430,3,3,22,2013,662.0,647.2881711924654,14.71182880753463
593436,3,3,22,2013,662.0,266.21802501017487,395.78197498982513
593436,4,3,22,2013,662.0,249.9297263561076,412.0702736438924
593442,3,3,22,2013,662.0,460.06167244157217,201.93832755842783
593449,3,3,22,2013,662.0,471.45349192869486,190.54650807130514
593449,4,3,22,2013,662.0,424.4165822785296,237.58341772147043
593452,3,3,22,2013,662.0,578.3856103314489,83.6143896685511
593454,2,2,22,2013,662.0,589.9388934266444,72.06110657335557
593457,3,3,22,2013,662.0,367.9437672041754,294.0562327958246
593459,3,3,22,2013,662.0,197.11334599180907,464.88665400819093
593460,3,3,22,2013,662.0,288.93304752415526,373.06695247584474
593462,3,3,22,2013,662.0,599.7411679945612,62.25883200543876
593492,3,3,22,2013,662.0,514.1133281959499,147.88667180405014
593492,4,3,22,2013,662.0,197.77786498070793,464.22213501929207
593499,3,3,22,2013,662.0,278.0454494605765,383.9545505394235
593500,3,3,22,2013,662.0,495.53168970980346,166.46831029019654
593502,3,3,22,2013,662.0,220.28261824961507,441.7173817503849
593510,3,3,22,2013,662.0,262.6692118655885,399.3307881344115
593526,3,3,22,2013,662.0,466.455774509203,195.54422549079698
593528,3,3,22,2013,662.0,451.9757818050995,210.02421819490053
593537,3,3,22,2013,662.0,353.3957768394138,308.6042231605862
593546,3,3,22,2013,662.0,233.89328505601517,428.1067149439848
593555,3,3,22,2013,662.0,249.0385767270086,412.9614232729914
593559,3,3,22,2013,662.0,660.8207081948433,1.1792918051567085
593559,5,2,22,2013,662.0,525.8669160540522,136.13308394594776
593577,3,3,22,2013,662.0,381.20085076165157,280.79914923834843
593585,4,2,22,2013,662.0,643.980771225041,18.019228774958947
593586,3,3,22,2013,662.0,449.5938286754955,212.4061713245045
593590,3,3,22,2013,662.0,507.8906532652945,154.10934673470553
593594,3,3,22,2013,662.0,618.8789019593513,43.12109804064869
593601,3,3,22,2013,662.0,511.3488330959777,150.65116690402232
593609,3,3,22,2013,662.0,530.1816484399436,131.81835156005639
593612,3,3,22,2013,662.0,521.6158627878121,140.38413721218785
593612,4,3,22,2013,662.0,412.2857920934544,249.7142079065456
593618,3,3,22,2013,662.0,372.5657131073441,289.4342868926559
593618,5,2,22,2013,662.0,166.72857216496388,495.2714278350361
593626,3,3,22,2013,662.0,509.1992723781734,152.80072762182658
593628,3,3,22,2013,662.0,351.78526615456144,310.21473384543856
593628,5,2,22,2013,662.0,279.64768316504666,382.35231683495334
593636,3,3,22,2013,662.0,332.4420809718715,329.5579190281285
593651,2,2,22,2013,662.0,534.7225569796611,127.27744302033886
593657,3,3,22,2013,662.0,392.95935175047305,269.04064824952695
593658,3,3,22,2013,662.0,512.8523854343244,149.14761456567555
593663,3,3,22,2013,662.0,285.54292497673566,376.45707502326434
593664,3,3,22,2013,662.0,444.74411005004197,217.25588994995803
593673,3,3,22,2013,662.0,250.34073249601508,411.6592675039849
593677,3,3,22,2013,662.0,490.72965923019393,171.27034076980607
593678,3,3,22,2013,662.0,409.11245919121166,252.88754080878834
593680,3,3,22,2013,662.0,381.5494688380102,280.4505311619898
593691,3,3,22,2013,662.0,631.9048502969066,30.095149703093398
593697,3,3,22,2013,662.0,184.89104984503544,477.10895015496453
593699,3,3,22,2013,662.0,507.36924415297045,154.63075584702955
593710,3,3,22,2013,662.0,324.2755045607392,337.7244954392608
593717,3,3,22,2013,662.0,226.61327948017274,435.38672051982724
593725,3,3,22,2013,662.0,311.0628782829116,350.9371217170884
593726,3,3,22,2013,662.0,538.2218320733546,123.77816792664544
593731,3,3,22,2013,662.0,185.4317157398076,476.5682842601924
593748,3,3,22,2013,662.0,627.9652321464965,34.03476785350347
593752,3,3,22,2013,662.0,575.7570653606657,86.2429346393343
593763,3,3,22,2013,662.0,314.6179922279825,347.3820077720175
593763,4,3,22,2013,662.0,226.04735613128898,435.952643868711
593764,3,3,22,2013,662.0,330.73916450224976,331.26083549775024
593766,4,2,22,2013,662.0,519.9250593145134,142.07494068548658
593769,3,3,22,2013,662.0,446.85745140453093,215.14254859546907
593771,3,3,22,2013,662.0,306.4231952646918,355.5768047353082
593792,3,3,22,2013,662.0,196.5588661274876,465.4411338725124
593794,2,2,22,2013,662.0,647.2705293846005,14.729470615399464
593800,3,3,22,2013,662.0,375.2855987775942,286.7144012224058
593802,4,2,22,2013,662.0,582.442982896268,79.55701710373205
593805,3,3,22,2013,662.0,407.4580445135236,254.5419554864764
593812,3,3,22,2013,662.0,522.549156247392,139.45084375260797
593835,3,3,22,2013,662.0,315.19833279182757,346.80166720817243
593884,3,3,22,2013,662.0,639.7542043203832,22.245795679616776
593895,2,2,22,2013,662.0,336.0943207303165,325.9056792696835
593905,3,3,22,2013,662.0,377.13855492811035,284.86144507188965
593910,3,3,22,2013,662.0,566.5456110283051,95.45438897169493
593923,3,3,22,2013,662.0,454.8789689896097,207.1210310103903
593928,3,3,22,2013,662.0,254.5950968037715,407.4049031962285
593948,4,2,22,2013,662.0,234.43355604823464,427.56644395176534
593959,3,3,22,2013,662.0,643.5586413716568,18.44135862834321
593967,3,3,22,2013,662.0,612.6865414664026,49.31345853359744
593969,3,3,22,2013,662.0,567.499701717502,94.50029828249797
593969,5,2,22,2013,662.0,180.1295213695816,481.8704786304184
593992,3,3,22,2013,662.0,576.7927967207565,85.20720327924346
593993,2,2,22,2013,662.0,485.57468734515993,176.42531265484007
594003,3,3,22,2013,662.0,568.0329977257546,93.96700227424537
594008,3,3,22,2013,662.0,447.8306260129589,214.16937398704113
594039,3,3,22,2013,662.0,252.19091745146955,409.80908254853045
594060,3,3,22,2013,662.0,365.85325932763294,296.14674067236706
594061,3,3,22,2013,662.0,314.17697056588815,347.82302943411185
594069,3,3,22,2013,662.0,184.38677660901814,477.61322339098183
594073,3,3,22,2013,662.0,197.59081725745773,464.40918274254227
594083,3,3,22,2013,662.0,563.4497688870233,98.55023111297669
594088,3,3,22,2013,662.0,195.11620840063708,466.8837915993629
594088,4,3,22,2013,662.0,165.43115257619283,496.56884742380714
594088,6,2,22,2013,662.0,125.48489540246563,536.5151045975343
594089,3,3,22,2013,662.0,554.3048750842537,107.6951249157463
594095,3,3,22,2013,662.0,299.0750979107784,362.9249020892216
594095,5,2,22,2013,662.0,228.37085071944347,433.62914928055653
594096,3,3,22,2013,662.0,189.67726806631484,472.3227319336852
594100,3,3,22,2013,662.0,194.2354768710288,467.7645231289712
594101,3,3,22,2013,662.0,512.049259916277,149.95074008372296
594102,3,3,22,2013,662.0,556.2441701309832,105.7558298690168
594129,2,2,22,2013,662.0,422.0976520309784,239.9023479690216
594146,3,3,22,2013,662.0,660.8444412857508,1.1555587142491959
594150,3,3,22,2013,662.0,498.59155255128,163.40844744871998
594160,2,2,22,2013,662.0,335.23252906236223,326.76747093763777
594187,3,3,22,2013,662.0,521.7564218252614,140.24357817473856
594226,3,3,22,2013,662.0,412.7691511965862,249.23084880341378
594226,5,2,22,2013,662.0,381.65270525119485,280.34729474880515
594229,3,3,22,2013,662.0,620.0480704220064,41.95192957799361
594230,3,3,22,2013,662.0,257.051041016207,404.948958983793
594252,3,3,22,2013,662.0,506.30723291026743,155.69276708973257
594257,3,3,22,2013,662.0,615.4579899014639,46.54201009853614
594267,3,3,22,2013,662.0,283.63586868381134,378.36413131618866
594271,3,3,22,2013,662.0,526.3226352522478,135.67736474775222
594272,3,3,22,2013,662.0,646.9379695678849,15.06203043211508
594294,2,2,22,2013,662.0,213.11552924539382,448.8844707546062
594295,3,3,22,2013,662.0,402.8468780714948,259.1531219285052
594297,2,2,22,2013,662.0,489.05451751445247,172.94548248554753
594297,5,2,22,2013,662.0,302.77854175389285,359.22145824610715
594298,3,3,22,2013,662.0,491.2134177326855,170.7865822673145
594303,3,3,22,2013,662.0,469.4553472790787,192.5446527209213
594304,3,3,22,2013,662.0,614.0566806444446,47.943319355555445
594319,3,3,22,2013,662.0,216.23699487093774,445.76300512906226
594322,3,3,22,2013,662.0,634.8255135077931,27.17448649220694
594322,4,3,22,2013,662.0,184.98999229417487,477.01000770582516
594332,3,3,22,2013,662.0,193.16281990369308,468.83718009630695
594346,3,3,22,2013,662.0,599.5294018200865,62.47059817991351
594351,3,3,22,2013,662.0,324.8026586769878,337.1973413230122
594355,4,2,22,2013,662.0,642.4137853326636,19.586214667336435
594362,3,3,22,2013,662.0,530.2022715328967,131.7977284671033
594362,4,3,22,2013,662.0,525.5203078225131,136.47969217748687
594373,3,3,22,2013,662.0,509.7270705512726,152.27292944872738
594385,3,3,22,2013,662.0,386.5093840027245,275.4906159972755
594395,3,3,22,2013,662.0,350.71882412024127,311.28117587975873
594398,2,2,22,2013,662.0,194.7828530451653,467.2171469548347
594401,3,3,22,2013,662.0,601.6020659541265,60.39793404587351
594413,3,3,22,2013,662.0,264.12279852128654,397.87720147871346
594419,3,3,22,2013,662.0,474.45089658584817,187.54910341415183
594419,5,2,22,2013,662.0,189.98264109506383,472.01735890493615
594420,3,3,22,2013,662.0,323.41817436274704,338.58182563725296
594444,4,2,22,2013,662.0,538.5347037209726,123.46529627902737
594446,3,3,22,2013,662.0,283.7130376746969,378.2869623253031
594447,3,3,22,2013,662.0,197.49646052303075,464.50353947696925
594461,4,2,22,2013,662.0,622.5945651278057,39.40543487219429
594477,3,3,22,2013,662.0,407.85965619500195,254.14034380499805
594495,3,3,22,2013,662.0,661.2876192881603,0.7123807118397281
594496,3,3,22,2013,662.0,488.3023382208962,173.69766177910378
594509,3,3,22,2013,662.0,274.1454452442427,387.8545547557573
594511,3,3,22,2013,662.0,187.46303300875468,474.5369669912453
594511,4,3,22,2013,662.0,156.92887862451107,505.07112137548893
594520,4,2,22,2013,662.0,195.96168499359513,466.0383150064049
594524,3,3,22,2013,662.0,218.64902192457114,443.3509780754289
594530,3,3,22,2013,662.0,193.0452528171597,468.95474718284026
594534,3,3,22,2013,662.0,257.59455229201615,404.40544770798385
594539,3,3,22,2013,662.0,384.3179446741231,277.6820553258769
594545,3,3,22,2013,662.0,220.07725718099033,441.92274281900967
594575,3,3,22,2013,662.0,599.0467270157302,62.9532729842698
594576,3,3,22,2013,662.0,375.4063012916306,286.5936987083694
594584,3,3,22,2013,662.0,199.13991837469712,462.8600816253029
594628,3,3,22,2013,662.0,647.4110673638447,14.588932636155278
594628,4,3,22,2013,662.0,638.5707579219531,23.429242078046855
594635,3,3,22,2013,662.0,630.913086002156,31.08691399784402
594639,3,3,22,2013,662.0,521.6737745100393,140.32622548996073
594651,3,3,22,2013,662.0,647.4350485197125,14.564951480287505
594656,3,3,22,2013,662.0,620.4152225655245,41.58477743447554
