event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,Et_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
25173,3,3,22,2013,662.0,634.6699745739247,27.33002542607528,14.814092054108361,169.34626271572506,-2.205158526551537,-0.5916108705180413,0.5916108705180413
25180,3,3,22,2013,662.0,542.4019293711275,119.5980706288725,33.9220176823988,369.50326921024987,-19.354954294350158,-5.192643168753966,5.192643168753966
25182,3,3,22,2013,662.0,244.43032911074033,417.56967088925967,108.58245851231679,775.3191106850813,-112.44629297903697,-30.167649388856773,30.167649388856773
25201,3,3,22,2013,662.0,275.8632743806245,386.1367256193755,94.61508048621047,737.3821686730653,-101.1013931638061,-27.123983378084898,27.123983378084898
25208,3,3,22,2013,662.0,393.03886436973636,268.96113563026364,61.85019066914175,589.2518873608933,-61.38249846617832,-16.468001241134072,16.468001241134072
25216,3,3,22,2013,662.0,278.1444867011855,383.8555132988145,93.74230163021058,734.6050318887462,-100.28805404860897,-26.905776724833252,26.905776724833252
25224,3,3,22,2013,662.0,562.9263591919877,99.07364080801233,30.214528600752512,333.26960741748815,-14.725870742426144,-3.950729665992237,3.950729665992237
25228,3,3,22,2013,662.0,557.6328916378105,104.36710836218947,31.181648229253355,342.863603396083,-15.884254962761252,-4.261506732010488,4.261506732010488
25235,3,3,22,2013,662.0,276.5827836670097,385.4172163329903,94.33813943379559,736.5066092905449,-100.84470971647414,-27.055119069285702,27.055119069285702
25237,3,3,22,2013,662.0,430.15429068894196,231.84570931105804,54.270562253870324,539.1643927580925,-49.847438206493585,-13.373318042832656,13.373318042832656
25248,3,3,22,2013,662.0,293.8671805351266,368.1328194648734,88.10748689196781,715.3689339988922,-94.72103399853579,-25.41222896472476,25.41222896472476
25250,3,3,22,2013,662.0,443.54808087086366,218.45191912913634,51.696234114753146,520.5560739209527,-45.836334582146826,-12.297199261182607,12.297199261182607
25259,3,3,22,2013,662.0,267.55928842624144,394.44071157375856,97.92931551703325,747.4630574780556,-104.07378231574302,-27.921430687438097,27.921430687438097
25266,3,3,22,2013,662.0,237.36087001960766,424.63912998039234,112.39153852499997,783.7720688039108,-115.03182632699452,-30.861309103712127,30.861309103712127
25275,3,3,22,2013,662.0,656.6060156602995,5.393984339700523,6.455810811720941,74.4428324511166,-0.1953398817151505,-0.05240675265606149,0.05240675265606149
25294,3,3,22,2013,662.0,187.70323202601222,474.2967679739878,161.89249849366956,842.4296332709528,-133.5164275205779,-35.82044962428781,35.82044962428781
25297,3,3,22,2013,662.0,400.3582214375751,261.6417785624249,60.294144017058116,579.5289014372191,-59.06163587395101,-15.845348709804476,15.845348709804476
25302,3,3,22,2013,662.0,542.5598565118981,119.44014348810185,33.89385297576111,369.23368500420634,-19.317965933664585,-5.182719747829463,5.182719747829463
25320,3,3,22,2013,662.0,543.0714796201115,118.92852037988848,33.80258108138391,368.3594460901216,-19.198277451143227,-5.150609127897672,5.150609127897672
25331,3,3,22,2013,662.0,215.74201531796015,446.2579846820398,126.63127237232088,809.4571492025466,-123.01158637381924,-33.00215872109075,33.00215872109075
25332,3,3,22,2013,662.0,206.6676929992531,455.33230700074694,134.48009354852212,820.1683576735672,-126.39265782106077,-33.909249344327854,33.909249344327854
25334,3,3,22,2013,662.0,209.68806950119503,452.31193049880494,131.6858750431486,816.6075491944254,-125.2652492824541,-33.60678258789125,33.60678258789125
25338,3,3,22,2013,662.0,273.7790751749801,388.2209248250199,95.42615507404763,739.9164988845349,-101.84570852088603,-27.32367199504371,27.32367199504371
25342,3,3,22,2013,662.0,474.911984510814,187.08801548918598,45.89981446393485,475.6106280538275,-36.796399852367124,-9.871920719746074,9.871920719746074
25343,3,3,22,2013,662.0,468.48302900261046,193.51697099738954,47.066469940645426,484.99767067104546,-38.606779435861995,-10.357618336703528,10.357618336703528
25361,3,3,22,2013,662.0,220.3122371022088,441.68776289779123,123.19764073435593,804.0472689437325,-121.31570154489548,-32.54717832496163,32.54717832496163
25373,3,3,22,2013,662.0,257.1455180989802,404.8544819010198,102.43287845480025,760.0444391188023,-107.8267667628789,-28.92829997555358,28.92829997555358
25376,3,3,22,2013,662.0,471.0732992975772,190.9267007024228,46.59529953207813,481.22726121738066,-37.87460910744059,-10.161188048291452,10.161188048291452
25390,3,3,22,2013,662.0,288.1412394468542,373.8587605531458,90.08768416971422,722.3940829737959,-96.74051956161057,-25.954026571374683,25.954026571374683
25391,3,3,22,2013,662.0,582.8014119049255,79.19858809507446,26.478205526796764,295.3188120260836,-10.619444898039909,-2.849037366203582,2.849037366203582
25396,3,3,22,2013,662.0,541.102018396877,120.89798160312296,34.15368747582852,371.7173598266576,-19.660177298317585,-5.2745299106389965,5.2745299106389965
25400,3,3,22,2013,662.0,212.63006093581546,449.36993906418456,129.14818105968385,813.1349458925488,-124.16903462833449,-33.312684681555,33.312684681555
25406,3,3,22,2013,662.0,631.7224741324196,30.27752586758038,15.633771479135984,178.49452093642182,-2.5677610798543378,-0.6888916825905429,0.6888916825905429
25410,3,3,22,2013,662.0,575.7784027879916,86.22159721200842,27.82107593900315,309.1155903758017,-12.024589011621975,-3.226016400694851,3.226016400694851
25413,3,3,22,2013,662.0,602.2398066218323,59.76019337816774,22.571049454004214,254.25591058589367,-7.0227481185105285,-1.8840977089833955,1.8840977089833955
25417,3,3,22,2013,662.0,193.42786247418178,468.5721375258182,150.44753657253898,835.7269596762095,-131.35798961380846,-35.24137319345182,35.24137319345182
25422,3,3,22,2013,662.0,585.2322136486715,76.76778635132848,26.006296980956137,290.4303760259365,-10.145505005617718,-2.7218864203858253,2.7218864203858253
25424,3,3,22,2013,662.0,240.5009712056778,421.49902879432216,110.66022295085584,780.0208457691829,-113.88190031734479,-30.552801248422426,30.552801248422426
25424,4,3,22,2013,662.0,234.84359673345844,427.1564032665416,110.5222472549184,776.1440568075371,-106.83954307491481,-28.66344270638218,28.66344270638218
25427,3,3,22,2013,662.0,468.1973654927168,193.8026345072832,47.11852876265302,485.4125370431461,-38.68775091905156,-10.379341767958072,10.379341767958072
25435,3,3,22,2013,662.0,598.8582078680905,63.14179213190948,23.27584874866131,261.75878175017135,-7.615309480480767,-2.04307301119842,2.04307301119842
25471,3,3,22,2013,662.0,646.7666826714166,15.23331732858344,10.942139066709807,125.69992465397046,-0.9229152238566822,-0.24760427535069732,0.24760427535069732
25480,3,3,22,2013,662.0,400.022283417298,261.977716582702,60.36482553601407,579.9767057580725,-59.16768052327001,-15.873798894470111,15.873798894470111
25485,3,3,22,2013,662.0,540.6432031388293,121.35679686117066,34.23539287447996,372.4967838501464,-19.768234552745806,-5.303520046988986,5.303520046988986
25494,3,3,22,2013,662.0,554.67831136363,107.32168863637003,31.717677567363253,348.1385883191503,-16.541847524127345,-4.437928927055289,4.437928927055289
25501,3,3,22,2013,662.0,428.0082415363621,233.9917584636379,54.6898651219241,542.1173397676096,-50.49795395803275,-13.54784163622511,13.54784163622511
25505,3,3,22,2013,662.0,541.2781468566944,120.72185314330557,34.12231389641313,371.4178732441027,-19.618741722663483,-5.263413368817637,5.263413368817637
25516,3,3,22,2013,662.0,201.63425860297673,460.36574139702327,139.67486158503812,826.0928519013297,-128.27590250110802,-34.41449557091255,34.41449557091255
25526,3,3,22,2013,662.0,411.2989169599417,250.70108304005828,58.02839516229592,564.8601538221976,-55.633669753311025,-14.925676950917541,14.925676950917541
25536,3,3,22,2013,662.0,327.2577449535005,334.7422550464995,77.85158968606441,673.9126295247939,-83.13514442852355,-22.303909026856275,22.303909026856275
25536,4,3,22,2013,662.0,175.67740902139818,486.32259097860185,78.6368467547097,650.598732161403,56.67316430599169,15.20455770701986,15.20455770701986
25541,3,3,22,2013,662.0,339.49204794642856,322.50795205357144,74.53111713401964,658.4935862020245,-78.97622562305627,-21.188133655022096,21.188133655022096
25543,3,3,22,2013,662.0,237.08523251382465,424.9147674861754,112.54672548783637,784.1010940462387,-115.13287934718151,-30.88842010934799,30.88842010934799
25544,3,3,22,2013,662.0,586.2372299269591,75.76277007304088,25.810004947852796,288.39102479264045,-9.951475033643359,-2.669831096814212,2.669831096814212
25561,3,3,22,2013,662.0,630.615192852872,31.384807147127958,15.932956628634786,181.8246699574834,-2.708482025605504,-0.7266449961113447,0.7266449961113447
25567,3,3,22,2013,662.0,555.4611916170134,106.53880838298664,31.57588689180093,346.7462294019601,-16.366847675085648,-4.390979099283048,4.390979099283048
25572,3,3,22,2013,662.0,336.6587626612586,325.3412373387414,75.28284777753755,662.0762463866224,-79.93506189572345,-21.445375007571926,21.445375007571926
25576,3,3,22,2013,662.0,201.73076641691083,460.2692335830892,139.56763495810307,825.979370637156,-128.23974273886384,-34.40479445048904,34.40479445048904
25581,3,3,22,2013,662.0,584.6891670783094,77.31083292169058,26.11206782226776,291.52781616064976,-10.250816591265263,-2.750139935092548,2.750139935092548
25584,3,3,22,2013,662.0,353.3711997360923,308.6288002639077,70.9839309134214,640.8351561917216,-74.31791360168279,-19.938378593457813,19.938378593457813
25601,3,3,22,2013,662.0,314.4799694641763,347.5200305358237,81.54686599088568,689.8803412459041,-87.52924732704163,-23.482780754052882,23.482780754052882
25609,3,3,22,2013,662.0,364.51464292524923,297.48535707475077,68.28188220317371,626.5196916986797,-70.62578425577674,-18.94783581383619,18.94783581383619
25614,3,3,22,2013,662.0,561.0367458181834,100.96325418181664,30.5608290520573,336.71620746394797,-15.136424040680073,-4.060874941830474,4.060874941830474
25620,3,3,22,2013,662.0,604.6985408004057,57.30145919959432,22.050348938612768,248.68740139220395,-6.601324174125824,-1.7710360022658875,1.7710360022658875
25624,3,3,22,2013,662.0,390.66143959493,271.33856040507,62.36311228234995,592.3951650533752,-62.14097209756985,-16.67148831017225,16.67148831017225
25625,3,3,22,2013,662.0,407.3261670797089,254.6738329202911,58.84323141954318,570.2059831586248,-56.872610864303766,-15.258066219248846,15.258066219248846
25632,3,3,22,2013,662.0,570.6409633201966,91.35903667980335,28.78659971253811,318.92822061887324,-13.084879105658759,-3.510476287810408,3.510476287810408
25635,3,3,22,2013,662.0,460.9457605512735,201.0542394487265,48.44691025252897,495.8828507003064,-40.757982298619254,-10.934753714034859,10.934753714034859
25653,3,3,22,2013,662.0,534.5479535573934,127.45204644260662,35.31802046709415,382.75284161099455,-21.219628610172713,-5.692907245886578,5.692907245886578
25675,3,3,22,2013,662.0,475.0322105580354,186.9677894419646,45.87808318183862,475.43414634281544,-36.76276406304662,-9.862896743301357,9.862896743301357
25709,3,3,22,2013,662.0,436.0762768760721,225.9237231239279,53.1235966525745,530.9755937791446,-48.06344844702125,-12.894700418798527,12.894700418798527
25715,3,3,22,2013,662.0,505.9487054648448,156.0512945351552,40.36624345663155,428.7611098842854,-28.397708855693242,-7.618678228593071,7.618678228593071
25716,3,3,22,2013,662.0,208.49323287948883,453.5067671205112,132.76648316344065,818.0166961477667,-125.71100330096034,-33.72637168760908,33.72637168760908
25719,3,3,22,2013,662.0,271.43848558827017,390.56151441172983,96.35319728380551,742.7592563167896,-102.68296478181124,-27.548295258817515,27.548295258817515
25726,3,3,22,2013,662.0,515.3273596365672,146.67264036343283,38.71184842316897,414.0193016469803,-25.980121698731693,-6.9700759511323485,6.9700759511323485
25726,4,3,22,2013,662.0,475.9759933072963,186.02400669270372,23.061355509170983,291.48956932408805,180.36728734243505,48.38983075040244,48.38983075040244
25733,3,3,22,2013,662.0,641.6779655519864,20.322034448013596,12.694990547218541,145.54057849253226,-1.4186448423806315,-0.38060107699795337,0.38060107699795337
25736,3,3,22,2013,662.0,470.010945083937,191.98905491606303,46.7883533046088,482.775509730599,-38.17444954073144,-10.24163072740945,10.24163072740945
25750,3,3,22,2013,662.0,418.8120884438916,243.18791155610842,56.51032678146262,554.6871873296851,-53.30917274480317,-14.302049360355845,14.302049360355845
25751,3,3,22,2013,662.0,314.52756051169365,347.47243948830635,81.5326240886073,689.8211158489465,-87.5127884172183,-23.478365076063696,23.478365076063696
25765,3,3,22,2013,662.0,446.4416844802666,215.5583155197334,51.14896517648074,516.4934810176645,-44.98112675209924,-12.067759861376956,12.067759861376956
25765,4,3,22,2013,662.0,396.16911776215176,265.83088223784824,50.56867100041866,511.8969839024359,9.416581677406013,2.5263272533001766,2.5263272533001766
25772,3,3,22,2013,662.0,411.67073044654865,250.32926955345135,57.952574982111464,564.3586722652396,-55.51806019550784,-14.894660645146951,14.894660645146951
25785,3,3,22,2013,662.0,478.2651066870733,183.73489331292672,45.29482691344616,470.6752292658455,-35.86136297346759,-9.621064386638226,9.621064386638226
25790,3,3,22,2013,662.0,573.2576524701503,88.74234752984967,28.29643589069267,313.9581022402469,-12.541499535445718,-3.3646957207061576,3.3646957207061576
25796,3,3,22,2013,662.0,576.1269363459865,85.87306365401355,27.755091894566117,308.4416750577804,-11.953630871486771,-3.2069793987966806,3.2069793987966806
25800,3,3,22,2013,662.0,255.56521160652918,406.43478839347085,103.15485720206813,761.9479673355221,-108.39870848809964,-29.08174333931599,29.08174333931599
25800,4,3,22,2013,662.0,133.48933019553618,528.5106698044638,69.53643778333509,627.9116872573079,116.15074261714587,31.161497517598384,31.161497517598384
25807,3,3,22,2013,662.0,201.63757852263788,460.3624214773621,139.67116730207175,826.0889481576943,-128.27465855284947,-34.41416183830183,34.41416183830183
25816,3,3,22,2013,662.0,461.98269716541523,200.01730283458477,48.2561175737344,494.3927273862828,-40.46022845745012,-10.854870836204014,10.854870836204014
25818,3,3,22,2013,662.0,638.7583984201623,23.24160157983772,13.61147160012579,155.86224107171887,-1.732688345780702,-0.464854226234165,0.464854226234165
25832,3,3,22,2013,662.0,371.89850265113046,290.10149734886954,66.55467343854441,616.9618923672163,-68.20376378505787,-18.298044144964525,18.298044144964525
25834,3,3,22,2013,662.0,255.6264803677362,406.37351963226376,103.12666052679249,761.874194751479,-108.37652246373081,-29.075791162621144,29.075791162621144
25838,3,3,22,2013,662.0,271.26028102918195,390.73971897081805,96.42450054088323,742.975550712796,-102.7467700803422,-27.565413260880888,27.565413260880888
25838,4,3,22,2013,662.0,173.04608705036804,488.95391294963196,45.03767727626536,553.433056950859,174.74810013537524,46.882287326587374,46.882287326587374
25852,3,3,22,2013,662.0,218.45122586170336,443.5487741382966,124.56134378330746,806.2514466793824,-122.00570238572995,-32.73229517401766,32.73229517401766
25854,3,3,22,2013,662.0,227.37299162857616,434.6270083714238,118.39204384509635,795.668581429863,-118.70500691352649,-31.846768216153567,31.846768216153567
25859,3,3,22,2013,662.0,395.6541791545431,266.3458208454569,61.29026556347745,585.7857497003556,-60.55073521696121,-16.244851669795192,16.244851669795192
25862,3,3,22,2013,662.0,261.8798990112686,400.1201009887314,100.33308411652932,754.3327953654779,-106.11710370874538,-28.469623088803765,28.469623088803765
25865,3,3,22,2013,662.0,217.54072735041984,444.45927264958016,125.2453385020785,807.3292096603778,-122.34357047856633,-32.82294010231485,32.82294010231485
25877,3,3,22,2013,662.0,477.8467060680262,184.1532939319738,45.370194887625644,471.29258493030886,-35.97768699971148,-9.652272373546962,9.652272373546962
25878,3,3,22,2013,662.0,409.1276456501986,252.8723543498014,58.472658088415635,567.7846620666818,-56.30997154795391,-15.107118551892725,15.107118551892725
25883,3,3,22,2013,662.0,533.0516117129395,128.94838828706054,35.58310821637577,385.24363533187665,-21.580376947720428,-5.789690599756511,5.789690599756511
25891,3,3,22,2013,662.0,269.2403781748424,392.7596218251576,97.24004084837276,745.4257829090541,-103.47057202546857,-27.75959843790238,27.75959843790238
