event_number,record_index,vlm,pdg,Eprime_k_keV,Et_662_minus_k_keV,theta_energy_deg,theta_direction_deg,delta_theta_deg,px,py,pz
90137,6,4,22,474.47300584331003,187.52699415668997,45.97923892126832,41.05129045279408,-4.927948468474241,0.5114864397455882,-0.7541219822089791,-0.4119243351704083
90137,7,4,22,474.47300584331003,187.52699415668997,45.97923892126832,41.05129045279408,-4.927948468474241,0.5114864397455882,-0.7541219822089791,-0.4119243351704083
90149,7,4,22,605.9258819621505,56.07411803784953,21.787649877327937,21.787626355874945,-2.35214529915595e-05,0.32991176739353717,-0.9285660061345964,-0.17006880368403063
90238,7,4,22,331.4029537786596,330.5970462213404,76.70447101237363,77.19801065682397,0.4935396444503368,0.6388159768928259,-0.22158235524525394,-0.7367600745903856
90238,8,4,22,331.4029537786596,330.5970462213404,76.70447101237363,77.19801065682397,0.4935396444503368,0.6388159768928259,-0.22158235524525394,-0.7367600745903856
90254,7,4,22,542.8122288852579,119.18777111474208,33.84887334750964,33.848836158473496,-3.7189036142137866e-05,0.5563580060120611,-0.8305100079285763,-0.02681223371447577
90289,7,4,22,434.62293858323477,227.37706141676523,53.403805904572664,30.452889620807483,-22.95091628376518,-0.2888244472424153,-0.8620461830280348,0.41648147257940415
90289,8,4,22,434.62293858323477,227.37706141676523,53.403805904572664,30.452889620807483,-22.95091628376518,-0.2888244472424153,-0.8620461830280348,0.41648147257940415
90389,7,4,22,362.2518367839575,299.7481632160425,68.82102303032244,55.746791181100804,-13.074231849221633,-0.2511307068068704,-0.5628512195207444,-0.7874845222496075
90389,8,4,22,362.2518367839575,299.7481632160425,68.82102303032244,55.746791181100804,-13.074231849221633,-0.2511307068068704,-0.5628512195207444,-0.7874845222496075
90457,7,4,22,507.31215072278746,154.68784927721254,40.12556381003054,40.125519175287245,-4.463474329696737e-05,0.5930394043356643,-0.764634436494718,0.2522666118050619
90488,7,4,22,265.47510257121166,396.52489742878834,98.79778394353094,75.23410906098995,-23.563674882540994,-0.9655318737676696,-0.2548701478340201,0.05281485095839966
90488,8,4,22,265.47510257121166,396.52489742878834,98.79778394353094,75.23410906098995,-23.563674882540994,-0.9655318737676696,-0.2548701478340201,0.05281485095839966
90665,6,4,22,487.40556428866586,174.59443571133414,43.65619827078002,43.65614931828733,-4.8952492683440596e-05,0.683460285599143,-0.7234956932195797,0.0971391779945551
90794,7,4,22,611.9997209580048,50.00027904199521,20.456857513072503,20.456835460314153,-2.2052758350099566e-05,0.3061497187797154,-0.9369357568179506,-0.16859340819579918
90952,7,4,22,644.1255829779464,17.87441702205365,11.880317328406752,11.88030461201786,-1.2716388892997088e-05,0.2026693802985821,-0.9785798098466539,-0.03614800201775176
91049,7,4,22,546.7648880568323,115.23511194316768,33.14231772251931,33.1422813552934,-3.6367225909827994e-05,0.4559953573635717,-0.8373154932386957,0.3016139898037031
91081,6,4,22,405.0128218260028,256.9871781739972,59.321856697338305,49.66600626675719,-9.655850430581111,0.540378232858443,-0.6472421587265137,0.5376513307152032
91081,7,4,22,405.0128218260028,256.9871781739972,59.321856697338305,49.66600626675719,-9.655850430581111,0.540378232858443,-0.6472421587265137,0.5376513307152032
91160,8,4,22,497.09120684905656,164.90879315094344,41.93332752754024,31.734477992977197,-10.198849534563045,0.4132656302197304,-0.85049475047114,-0.32537700948303394
91198,7,4,22,586.3423486584935,75.6576513415065,25.78946064135324,25.78943266195782,-2.7979395419208686e-05,0.3695387387201979,-0.9003990278680711,-0.22961426610582747
91356,7,4,22,545.0808858748709,116.91911412512911,33.4436984039038,33.443661686508214,-3.6717395587970714e-05,0.47023134349991574,-0.8344281324578892,0.28742333821926086
91458,7,4,22,559.2100562919628,102.78994370803719,30.89448641690655,30.894452644538617,-3.3772367931561575e-05,0.4246787449850285,-0.8581146225694358,-0.28859531889907003
92003,7,4,22,564.2504614503109,97.74953854968908,29.971142229824355,29.971109515102633,-3.271472172272638e-05,0.4971481886691149,-0.8662774107213854,-0.04906247218465729
92004,6,4,22,547.4570279911298,114.54297200887015,33.01828328608103,33.018247062809436,-3.622327159291672e-05,0.5340729656012045,-0.8384970735026585,-0.10811440764954452
92114,7,4,22,528.1364577406803,133.86354225931973,36.45243839222732,36.45239814763424,-4.024459308027417e-05,0.4913670239352461,-0.8043507672884793,0.3340333680210015
92185,7,4,22,523.4247109082102,138.57528909178984,37.28419005176468,37.284148821515394,-4.123024928759378e-05,0.5466933027639999,-0.7956411002860594,0.26092464860296033
92357,7,4,22,488.4659104320132,173.53408956798683,43.46698001738684,38.19350231900199,-5.273477698384845,0.4248055311415272,-0.7859270192992751,0.44928719216879703
92357,8,4,22,488.4659104320132,173.53408956798683,43.46698001738684,38.19350231900199,-5.273477698384845,0.4248055311415272,-0.7859270192992751,0.44928719216879703
93063,7,4,22,620.2739170071296,41.726082992870374,18.545073523175162,18.545053569666983,-1.9953508179071378e-05,0.2867445891966432,-0.948073854884502,0.13759907794345314
93095,7,4,22,210.0291078697536,451.9708921302464,131.38326737565055,115.96966796615445,-15.4135994094961,-0.06057013721904819,0.4378952693338205,-0.8969832727383085
93095,8,4,22,210.0291078697536,451.9708921302464,131.38326737565055,115.96966796615445,-15.4135994094961,-0.06057013721904819,0.4378952693338205,-0.8969832727383085
93105,7,4,22,577.175858662518,84.82414133748205,27.55614803142944,27.556118061860925,-2.9969568515753053e-05,0.4039174828456414,-0.8865581504432312,-0.22553339649443946
93178,7,4,22,615.0668256576467,46.933174342353254,19.763005253090967,19.76298396362106,-2.1289469906093927e-05,0.3049099991922508,-0.9410994147981822,-0.14615670993526364
93231,7,4,22,520.4324170023057,141.56758299769433,37.81191709628012,37.81187523815468,-4.18581254422179e-05,0.611242122907067,-0.790027963060066,0.04731685500141701
93268,7,4,22,629.5612494484243,32.43875055157571,16.21370242496953,16.213685016130853,-1.7408838676402638e-05,0.27689909771974514,-0.9602270216536396,0.03592988405452639
93617,7,4,22,630.612881369505,31.387118630495024,15.933593653223351,15.933576549087032,-1.7104136318835117e-05,0.2529715688572556,-0.9615805984707897,0.10662147060726895
93643,7,4,22,543.7486215993273,118.2513784006727,33.68174838834696,33.68171139397349,-3.6994373473930864e-05,0.5237503462831075,-0.8321311840837731,-0.18232736284952605
93654,7,4,22,538.0746375542998,123.92536244570022,34.69225888206546,34.69222070801747,-3.817404798667212e-05,0.5675220673609399,-0.8222213269577437,-0.04325265950449498
93656,7,4,22,541.660446344469,120.33955365553095,34.05423566991358,34.05419824144011,-3.742847346899225e-05,0.5133834045126492,-0.8285082400396796,0.2236326813266663
93682,7,4,22,592.4319711746458,69.56802882535419,24.583351305088094,24.583324676267058,-2.6628821036212003e-05,0.34388740720221067,-0.9093572246090689,-0.23411725527827373
93834,8,4,22,103.6914632249475,558.3085367750525,,140.7863042390729,,-0.574781503233686,0.7747933887327881,-0.26328962819751656
93834,9,4,22,103.6914632249475,558.3085367750525,,140.7863042390729,,-0.574781503233686,0.7747933887327881,-0.26328962819751656
93978,7,4,22,541.927812483275,120.07218751672497,34.006583992181525,34.00654661928977,-3.7372891753761905e-05,0.5373517677866326,-0.8289736737279577,-0.15509908420927068
94180,7,4,22,617.7396215619555,44.26037843804454,19.144592237035983,19.144571626508302,-2.061052768098648e-05,0.3251903173303652,-0.9446940763764474,-0.042477753869847965
94205,6,4,22,292.95354699908324,369.04645300091676,88.41846585723226,47.94753142451035,-40.47093443272191,-0.17169316895838646,-0.6698108601234818,-0.7224090720593619
94205,7,4,22,239.34529208608805,422.6547079139119,111.28993092464448,25.998525526655513,-85.29140539798897,-0.42863028300976536,-0.8988053272263856,0.09178814867093876
94205,8,4,22,239.34529208608805,422.6547079139119,111.28993092464448,25.998525526655513,-85.29140539798897,-0.42863028300976536,-0.8988053272263856,0.09178814867093876
94255,7,4,22,617.1122721564923,44.88772784350772,19.29097057990121,19.29094980878105,-2.077112015896887e-05,0.28714208411286757,-0.9438531464197841,-0.16337276861457825
94448,7,4,22,563.7501970476084,98.24980295239163,30.063184916800214,30.063152096855056,-3.2819945158024666e-05,0.4404534799754998,-0.8654737718315297,-0.23865431537933113
94604,8,4,22,443.15591310404784,218.84408689595216,51.77069314733202,37.05232246891838,-14.718370678413635,0.6019499525578584,-0.7980856000282113,0.026751254983682637
94609,7,4,22,584.0722246658147,77.9277753341853,26.2320159639651,26.23198748738821,-2.84765768903128e-05,0.36694263221654944,-0.8970117428897232,-0.2464204491918868
94731,7,4,22,636.4403385061274,25.559661493872568,14.303625821763177,14.303610486693822,-1.5335069354804887e-05,0.2158106704048069,-0.9690001648697123,0.12026817959002374
94906,7,4,22,610.1987279978949,51.801272002105065,20.857114771686263,20.857092277860048,-2.2493826214997625e-05,0.33358050799922667,-0.9344713666533888,0.12444801962235323
95144,7,4,22,599.4454894304367,62.55451056956326,23.154362577528033,23.154337540884562,-2.503664347131007e-05,0.39048067134497405,-0.9194490033747736,-0.046242572366962956
95186,7,4,22,484.68832103502723,177.31167896497277,44.14187012839661,44.14182057378944,-4.955460717326332e-05,0.6173421978197147,-0.7176181550942456,0.3223550748324826
95256,7,4,22,262.845114573873,399.154885426127,99.91618554195026,118.43607564697562,18.519890105025368,0.47827932997294137,0.47617797564325726,0.7379047486179525
95256,8,4,22,226.46881007244755,435.5311899275524,118.97827997443592,163.61070682878412,44.632426854348196,0.05615229287216966,0.9593667187728373,0.2765183880255302
95256,9,4,22,226.46881007244755,435.5311899275524,118.97827997443592,163.61070682878412,44.632426854348196,0.05615229287216966,0.9593667187728373,0.2765183880255302
95332,7,4,22,609.3208904544867,52.679109545513256,21.05041192745885,21.050389220424275,-2.270703457440959e-05,0.3377820691738872,-0.9332648960109148,0.12214707371993684
95420,7,4,22,552.1763283101114,109.82367168988856,32.16975929074277,32.16972404981353,-3.524092923612443e-05,0.4322726814023724,-0.8464746278017801,0.31083924044599137
95452,7,4,22,540.4454452267083,121.55455477329167,34.270637037425004,34.27059935635891,-3.7681066096695304e-05,0.5423915718818335,-0.8263873523715546,0.15131201734127317
95486,7,4,22,579.8686811634755,82.13131883652454,27.042525976267665,25.406682208980147,-1.6358437672875183,0.39296267046739264,-0.9032852614960141,-0.17220939574603056
95486,8,4,22,579.8686811634755,82.13131883652454,27.042525976267665,25.406682208980147,-1.6358437672875183,0.39296267046739264,-0.9032852614960141,-0.17220939574603056
95501,6,4,22,512.4699252336312,149.53007476636878,39.215666891137566,39.21562335311187,-4.353802569312393e-05,0.6322402250906877,-0.7747721188083911,-0.0006794810026135523
95664,7,4,22,598.0274673669924,63.97253263300763,23.447145970261342,23.447120608078137,-2.5362183205146493e-05,0.32928361680992607,-0.9174276970555303,0.22338021482655965
95845,8,4,22,436.5493829978886,225.45061700211141,53.03264296858613,33.76655922253712,-19.266083746049013,0.5096742226395998,-0.831309010584413,0.22171494243258338
95997,7,4,22,594.9946311602348,67.0053688397652,24.066601387257833,24.066575335170736,-2.6052087097383492e-05,0.3696229178436585,-0.9130722298166791,0.17227304415473002
96542,8,4,22,185.5225978372123,476.4774021627877,169.25851765697467,42.0644043789948,-127.19411327797988,0.6300811709094037,-0.7423922075286261,-0.22770930649889556
96620,7,4,22,601.3877876208409,60.61221237915913,22.7498479026425,22.7498233152111,-2.4587431401101867e-05,0.3451139353457632,-0.9222021641787652,-0.1744693096626517
96748,6,4,22,473.67903287615246,188.32096712384754,46.122902310732734,46.12285027830812,-5.203242461249147e-05,0.7074822246919787,-0.6931144082839982,-0.13806273492152563
96860,6,4,22,558.471475714452,103.52852428554797,31.02907515181939,31.0290412248964,-3.392692299186706e-05,0.513739873740096,-0.8569061358345927,-0.04222814817792356
96883,7,4,22,301.7631737836768,360.2368262163232,85.49636135941579,47.15921553676751,-38.337145822648274,-0.43203137920475376,-0.6799634179995266,0.592451379916394
96883,8,4,22,251.34795372155511,410.6520462784449,105.13741439549561,94.46223430018172,-10.675180095313891,-0.749701114066321,0.07780197482132267,0.6571872581552531
96883,9,4,22,251.34795372155511,410.6520462784449,105.13741439549561,94.46223430018172,-10.675180095313891,-0.749701114066321,0.07780197482132267,0.6571872581552531
97002,7,4,22,496.32034693604345,165.67965306395655,42.070036142609936,42.0699891425211,-4.70000888341815e-05,0.6468756703320734,-0.7423269007793087,-0.1746500487025895
97377,7,4,22,609.2567441461417,52.74325585385827,21.064492063877566,21.064469341307287,-2.272257027868818e-05,0.35914100715266656,-0.9331765991573422,-0.014112822768866617
97415,7,4,22,578.2689682132057,83.73103178679435,27.348149014860457,27.348119280365726,-2.9734494731314953e-05,0.44913281099220986,-0.8882317271306015,-0.09656146751590207
97448,7,4,22,181.90802971048151,480.0919702895185,,144.0446694684745,,-0.5868666943252561,0.8094750030642284,-0.018376683757253626
97448,8,4,22,181.90802971048151,480.0919702895185,,144.0446694684745,,-0.5868666943252561,0.8094750030642284,-0.018376683757253626
97599,7,4,22,564.7411988446207,97.25880115537927,29.880761688070056,29.880729076627564,-3.261144249222525e-05,0.4981756165446665,-0.8670643617946161,-0.00452190071060571
97706,7,4,22,624.7359438297608,37.2640561702392,17.454060344531225,17.45404158382669,-1.876070453477041e-05,0.2807382398101002,-0.9539578477532364,-0.10559576420642805
97739,7,4,22,492.48274582740294,169.51725417259706,42.751602792902354,42.75155495647096,-4.783643139205651e-05,0.6787283560630245,-0.7343040871170634,0.01119492381216688
97972,7,4,22,554.2609618974658,107.73903810253421,31.793231698032358,31.79319689166297,-3.48063693884626e-05,0.4684891670476514,-0.8499552559561651,0.2410268931706329
98015,7,4,22,444.9314791807591,217.06852081924092,51.434282178481624,23.127666150742755,-28.30661602773887,-0.3812310480339968,-0.919631944069462,0.09455144346821175
98015,8,4,22,444.9314791807591,217.06852081924092,51.434282178481624,23.127666150742755,-28.30661602773887,-0.3812310480339968,-0.919631944069462,0.09455144346821175
98027,7,4,22,585.3093463122931,76.69065368770691,25.991285309477004,25.99125710345497,-2.8206022033572253e-05,0.4124072184278641,-0.8988609279100341,0.14822050622401847
98046,7,4,22,517.7233802636816,144.27661973631837,38.28951673682886,38.28947430875843,-4.2428070429423315e-05,0.5623529072410098,-0.7848902156365563,-0.26020483684125567
98198,7,4,22,509.08155406952847,152.91844593047153,39.81330330432076,5.275192241947893,-34.53811106237287,0.0633725620664996,-0.9957645991947138,0.06660916879618366
98198,8,4,22,509.08155406952847,152.91844593047153,39.81330330432076,5.275192241947893,-34.53811106237287,0.0633725620664996,-0.9957645991947138,0.06660916879618366
98385,7,4,22,419.37317154136565,242.62682845863435,56.398171522341364,21.39708773679495,-35.00108378554641,0.3279376514575657,-0.9310743608292193,0.15986691766265057
98385,8,4,22,419.37317154136565,242.62682845863435,56.398171522341364,21.39708773679495,-35.00108378554641,0.3279376514575657,-0.9310743608292193,0.15986691766265057
98587,7,4,22,610.0846135271231,51.91538647287689,20.882307500782442,20.88228497917598,-2.252160646065704e-05,0.3542896633908367,-0.9343147278617776,0.039176826249456655
98607,7,4,22,257.9593448637334,404.0406551362666,102.06545425895904,60.52939586906494,-41.536058389894094,-0.4349611306381099,-0.4919769552320058,-0.7541667523529937
98607,8,4,22,257.9593448637334,404.0406551362666,102.06545425895904,56.88547800749215,-45.17997625146688,-0.42583506947100463,-0.5463142687949026,-0.721252530893109
98639,8,4,22,256.7123641753887,405.2876358246113,102.62983351124758,79.37408625085644,-23.255747260391146,-0.3215802795568624,-0.18439589402289644,0.9287541537283304
98639,9,4,22,256.7123641753887,405.2876358246113,102.62983351124758,79.37408625085644,-23.255747260391146,-0.3215802795568624,-0.18439589402289644,0.9287541537283304
