event_number,track_id,record_index,volume,pdg,Eprime_k_keV,Et_662_minus_k_keV,stored_et_keV,px,py,pz,theta_direction_deg,theta_energy_deg,delta_theta_deg,q_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
35903,1,6,4,22,381.76634396044216,280.23365603955784,,-0.1376940230947421,-0.8458134447865048,0.5154027285748216,32.24080522531229,64.317219036584,-32.07641381127171,395.55761702922945,164.24025538735143,44.06319060234036,44.06319060234036
36159,1,7,4,22,254.8613219599593,407.1386780400407,,0.12598666645827428,-0.1490689098991619,-0.9807679745873675,81.42702760940914,103.48015987322874,-22.053132263819606,672.9762392332865,-27.342190905271305,-7.3354986358437575,7.3354986358437575
36166,1,7,4,22,519.542869515125,142.45713048487505,,-0.07117855702095727,-0.9326440560304508,0.35370705077999737,21.14920077674539,37.96875503871477,-16.81955426196938,258.1210719164329,152.96058357804066,41.037024284629055,41.037024284629055
36251,1,7,4,22,309.50560885566057,352.49439114433943,,-0.16314583195219,-0.41847105608364854,0.893457001056494,65.26190355627014,83.05692485938715,-17.79502130311701,602.1248889349622,-1.914149512655894,-0.5135375284129587,0.5135375284129587
36327,1,7,4,22,583.5299032400372,78.47009675996276,,0.3627406788551523,-0.8961986370768281,-0.2554353201993393,26.3371915890986,26.337220183996514,-2.8594897912626038e-05,293.86021151116876,-10.476724611751148,-2.8107476596835173,2.8107476596835173
36408,1,7,4,22,323.5765230103552,338.4234769896448,,0.632618163577275,-0.7493081144776799,0.19578459768332257,41.46951987165236,78.89084621005077,-37.42132633839841,471.0952061411696,131.54251902648986,35.29087965983877,35.29087965983877
36838,1,7,4,22,254.59001038161034,407.40998961838966,,0.79671280882059,0.5935623355244519,0.11372094841305176,126.41021197808756,103.60608539093546,22.804126587152098,838.5322819583762,-170.9912573828387,-45.87438291315581,45.87438291315581
36855,1,13,4,22,138.85352647408018,523.1464735259199,,0.9799727142909815,-0.17740352722226327,-0.09045146640196708,79.78144100975915,,,651.8512639495921,84.17995921788687,22.584217122452465,22.584217122452465
36898,1,7,4,22,618.9309794486995,43.06902055130047,,0.282823916945448,-0.9462863384078974,0.15669332387248808,18.864417672695218,18.864437976056568,-2.0303361349505167e-05,214.17606225769603,-4.33019129502824,-1.1617252051114295,1.1617252051114295
36927,1,6,4,22,297.0802708938327,364.9197291061673,,0.8374273459889481,0.19843060413364574,-0.509255079044935,101.44520002152568,87.029057750262,14.41614227126368,777.528292665939,-148.93495512260012,-39.95700870922742,39.95700870922742
37000,1,7,4,22,488.59106159227537,173.40893840772463,,0.6352103397675252,-0.7260395024789995,-0.2633903283958468,43.44460899239015,43.444657683264076,-4.869087392478377e-05,455.2957466756118,-33.02280123169338,-8.859520958875505,8.859520958875505
37138,1,8,4,22,474.5603049667576,187.4396950332424,,0.310187822881944,-0.9071017278085514,0.2845170819871812,24.8921450165408,45.963450952322596,-21.071305935781798,305.7830625590643,160.34257449598286,43.0175014342468,43.0175014342468
37677,1,7,4,22,471.5381989427895,190.4618010572105,,0.6821547768079972,-0.6882165985278375,-0.24702788099484807,46.510897539625105,46.51095006164021,-5.2522015103306785e-05,480.5488977572409,-37.74359136451009,-10.12603795816635,10.12603795816635
38040,1,7,4,22,643.1105403212924,18.889459678707567,,0.20912875768617648,-0.9773276836803686,-0.033102287241243755,12.22389320253492,12.223906289458004,-1.3086923082994417e-05,140.22053451463765,-1.2721763940156219,-0.3413057949593607,0.3413057949593607
38076,1,7,4,22,560.6270546204017,101.37294537959826,,0.473917900259683,-0.860424241268058,-0.1872750620123771,30.635749905797336,30.635783381364682,-3.347556734567547e-05,337.4602246782033,-15.225873022092168,-4.084872758369731,4.084872758369731
38086,1,8,4,22,448.9680048376916,213.03199516230842,,0.4904380830113017,-0.8707469713292815,0.03563984642339352,29.454441262797214,50.67358361831276,-21.219142355515547,349.59259012520295,136.5928836638491,36.645816542410245,36.645816542410245
38163,1,7,4,22,467.1672100625998,194.8327899374002,,0.6828414268158765,-0.6780772408750482,0.2719169748863429,47.30642603789697,47.30647956809333,-5.353019636089584e-05,486.9070780090714,-38.98011860345327,-10.45777962092764,10.45777962092764
38249,1,8,4,22,483.1206502778705,178.87934972212952,,0.6762838326325051,-0.7151301184536308,0.17671754695101946,44.34613614485229,44.42261053272418,-0.07647438787189031,462.8340279597715,-33.92214068601222,-9.100800209802118,9.100800209802118
38456,1,7,4,22,570.8026527285156,91.19734727148443,,0.39179525489212425,-0.8766729885778557,0.2791790632228467,28.756404132541114,28.756435462782605,-3.133024149093444e-05,318.6227334177455,-13.051104750009426,-3.5014151361034895,3.5014151361034895
38901,1,7,4,22,553.1619329337886,108.83806706621135,,0.45425088266109753,-0.8481235214150284,-0.27265844572318987,31.991843962677212,31.991878998208396,-3.503553118378022e-05,350.8247313365906,-16.88234397072494,-4.5292790031402586,4.5292790031402586
39064,1,7,4,22,548.6579812363672,113.34201876363284,,0.541079958194084,-0.8405401956766,-0.0269194779412838,32.802793015370895,32.80282898880557,-3.597343467731662e-05,358.7223289791807,-17.90544537382331,-4.803761723737131,4.803761723737131
39229,1,7,4,22,618.2973624928565,43.70263750714355,,0.2951046606703149,-0.9454402667454527,0.1380432586798269,19.013776534302952,19.013797001392994,-2.0467090042330938e-05,215.80991818179172,-4.424785638726184,-1.1871034449737305,1.1871034449737305
39451,1,7,4,22,611.5440730872391,50.4559269127609,,0.2995705905974238,-0.9363136423043514,-0.18323270582477813,20.558580090492033,20.55860225531596,-2.2164823928250144e-05,232.61910470025225,-5.471800284816658,-1.4680017290473892,1.4680017290473892
39513,1,7,4,22,539.9621805292562,122.03781947074378,,0.5590521714741246,-0.8255411195975234,-0.07708780333965641,34.35660904816531,34.3566468297072,-3.778154189149063e-05,373.6517293387353,-19.92893672014307,-5.346634021790928,5.346634021790928
39530,1,7,4,22,614.4107248582878,47.589275141712164,,0.3000621102417831,-0.9402122394835045,0.16113247569208758,19.912770147053678,19.91279160116132,-2.1454107642426834e-05,225.61222165193925,-5.0188667690788344,-1.3464864781908028,1.3464864781908028
39544,1,7,4,22,633.2559681125409,28.744031887459073,,0.2623825797518779,-0.964962720404756,0.00152645727166665,15.211746728562101,15.211763048442098,-1.6319879996729014e-05,173.78882960691385,-2.3768981844990096,-0.6376860380479075,0.6376860380479075
39590,1,7,4,22,613.014270106121,48.98572989387901,,0.3454991079536146,-0.9383176397594577,-0.01379758382823624,20.229081471339732,20.229103273370598,-2.180203086510346e-05,229.04783538791446,-5.2379777793600075,-1.405270667160313,1.405270667160313
39760,1,6,4,22,502.77828358991616,159.22171641008384,,0.6546161404515531,-0.755551276017011,-0.024899356806530375,40.926437610239745,40.9264832156204,-4.560538065589981e-05,433.67707115356825,-29.228208682785482,-7.841488842775751,7.841488842775751
39802,1,7,4,22,571.3729235496742,90.62707645032583,,0.4272681792983565,-0.8775664904889189,-0.21752921121088495,28.649810378515063,28.64984158762813,-3.1209113068086936e-05,317.5436057475248,-12.932191469534073,-3.4695124912228086,3.4695124912228086
39806,1,7,4,22,474.7780512944323,187.22194870556768,,0.7018766145466917,-0.695611590018081,0.1532766576651251,45.92402691578762,45.92407869790854,-5.1782120920051966e-05,475.80718942692755,-36.83388010118016,-9.881976106857943,9.881976106857943
39954,1,7,4,22,570.7418354725753,91.2581645274247,,0.4743161358104949,-0.8765775945680442,-0.0814611810072851,28.767763179433558,28.767794522586357,-3.1343152798513074e-05,318.73766297245754,-13.06380547007324,-3.5048225482975277,3.5048225482975277
39979,1,7,4,22,603.7354761879748,58.26452381202523,,0.32847065336307335,-0.9255063096361897,-0.18853408366350377,22.255173602813084,22.255197641802447,-2.4038989362651364e-05,250.88039192864406,-6.765430515083405,-1.8150632656405852,1.8150632656405852
40054,1,7,4,22,219.45712797313388,442.5428720268661,,-0.9447159485046335,-0.28862136167825125,-0.15559397875233805,73.22456305078774,123.8188993091404,-50.59433625835267,634.4629626845026,39.195009888853406,10.51543172116967,10.51543172116967
40180,1,7,4,22,568.8437440217195,93.15625597828046,,0.4647445899859922,-0.8735901186505003,0.14440488452596348,29.121446734276162,29.121478479775238,-3.1745499075697126e-05,322.30975560329455,-13.462026507714118,-3.611659264071309,3.611659264071309
40309,1,7,4,22,622.2900307579476,39.70996924205235,,0.30589693905849824,-0.9507429167653755,-0.050149465551566616,18.058054930219736,18.058074350847217,-1.9420627481281372e-05,205.3299385254112,-3.839661913882314,-1.030123548949212,1.030123548949212
40335,1,7,4,22,522.8174016893869,139.18259831061312,,0.5181289767674861,-0.7945070675508508,0.31670314656729504,37.39127829782708,37.391319655377686,-4.135755060730162e-05,402.0150590809699,-24.09299330566554,-6.46378778274969,6.46378778274969
40367,1,7,4,22,596.1434897568416,65.85651024315837,,0.3660500757055608,-0.914727323951006,-0.17111769310443783,23.83296692569764,23.832992717424087,-2.5791726447010888e-05,267.6607738214977,-8.101553904023634,-2.173525077674837,2.173525077674837
40522,1,7,4,22,597.602527350214,64.39747264978598,,0.36547151080651247,-0.9168201022569062,-0.1608461217637568,23.53445748243139,23.534482941789417,-2.545935802800159e-05,264.5016278688484,-7.83907103068133,-2.103104870091413,2.103104870091413
40554,1,7,4,22,617.9365864071234,44.0634135928766,,0.2666704867593023,-0.9449577455303878,0.18958299146728214,19.09845321813197,19.098473778077228,-2.0559945259179813e-05,216.7355463488511,-4.478933871073781,-1.201630601407364,1.201630601407364
40557,1,7,4,22,323.5825995084807,338.4174004915193,,0.9452496111233548,0.07159346561257046,-0.3183984113539642,94.10551574907072,78.88911459603538,15.216401153035335,757.3783809442153,-150.36039735871725,-40.339433424742644,40.339433424742644
40814,1,7,4,22,623.7970075341018,38.202992465898205,,0.26521310864547776,-0.9527266825832091,-0.14823587722476314,17.687708517496702,17.687727533368516,-1.901587181407649e-05,201.25318295861496,-3.6257447692787257,-0.9727327960333332,0.9727327960333332
40947,1,7,4,22,429.2690461060583,232.73095389394172,,0.8135353322504142,-0.5815085779677023,0.0028349480045978272,54.44328192520108,54.443344794192136,-6.286899105845123e-05,540.3834050250922,-50.115518947504896,-13.445240074128447,13.445240074128447
41025,1,7,4,22,511.927144451745,150.072855548255,,0.617482427759575,-0.7737148926640849,-0.1417064440240624,39.31133484055949,39.31137849365388,-4.365309439435805e-05,419.3995626892078,-26.84973569020087,-7.203380307401142,7.203380307401142
41151,1,7,4,22,636.1424787371662,25.857521262833757,,0.2480792478561116,-0.9686242238394918,0.014959938986776576,14.390536498884552,14.390551928132416,-1.5429247863352202e-05,164.60541232619767,-2.0307808443642585,-0.5448279607564183,0.5448279607564183
41176,1,7,4,22,593.0601184714816,68.93988152851841,,0.3644887707336091,-0.9102707997241877,-0.1963542899419069,24.457199096771493,24.457225584722575,-2.6487951082287964e-05,274.24280464283885,-8.664870865826316,-2.3246545471152165,2.3246545471152165
41248,1,7,4,22,481.1614491267649,180.83855087323508,,0.669288582927867,-0.7098903478424918,-0.2193364693854484,44.77400557139981,44.77405591287331,-5.0341473496473554e-05,466.3895220160258,-35.05887858772166,-9.405769894060079,9.405769894060079
41428,1,7,4,22,611.3919777105772,50.60802228942282,,0.34844882493829415,-0.9361057738967431,-0.047847638147580834,20.592469013819027,20.592491215977574,-2.220215854720209e-05,232.98596604591515,-5.496171374660173,-1.4745401259491042,1.4745401259491042
41475,1,6,4,22,308.81183200840223,353.18816799159777,,0.9547412856128402,0.29082029550809585,-0.062390971036882896,106.90707229496235,83.27096717633131,23.636105118631036,807.7843340023223,-180.46724249255143,-48.41664721400861,48.41664721400861
41601,1,8,4,22,533.6226835633919,128.3773164366081,,0.7467042761730995,-0.6629337229469575,0.054328656568096025,48.47599915563563,35.48200560912399,12.99399354651164,504.60241689507944,-122.29626494615549,-32.81024873937068,32.81024873937068
41720,1,7,4,22,570.0355471808524,91.9644528191476,,0.46585145095934877,-0.8754682656504689,0.1285991503783346,28.899556759359978,28.899588252364726,-3.149300474802885e-05,320.070196802181,-13.211570749658097,-3.5444657506500805,3.5444657506500805
41836,1,7,4,22,600.9739870176497,61.02601298235027,,0.3650609480160102,-0.9216171036296842,0.13172857902096957,22.836351775920342,22.836376459387335,-2.468346699302515e-05,257.0848624321855,-7.2428247789114915,-1.9431409673581688,1.9431409673581688
41855,1,7,4,22,607.3752562233993,54.62474377660067,,0.31791806356090363,-0.9305784506687459,-0.18152644989819444,21.474834896969448,21.474858072642586,-2.317567313880886e-05,242.50820953197416,-6.15184029537897,-1.6504462371368012,1.6504462371368012
42052,1,7,4,22,606.7191076362197,55.280892363780254,,0.3066859131862863,-0.9296685847370515,0.2041079939789261,21.61678777982756,21.616811112379875,-2.3332552313348742e-05,244.03468717371706,-6.261111040364525,-1.6797619347543111,1.6797619347543111
42168,1,7,4,22,189.4888056848026,472.5111943151974,,0.1193580006263027,0.9397387098382072,-0.32038231055742367,160.00772234403,157.64211701066966,2.365605333360321,842.5643252455982,-134.71268292795816,-36.1413869602665,36.1413869602665
42214,1,7,4,22,584.9631389315517,77.03686106844827,,0.4098164665432769,-0.8983442232994084,0.158202781943194,26.05873084845225,26.058759130280862,-2.828182861236428e-05,290.97453846492573,-10.197644876817565,-2.7358747637261467,2.7358747637261467
42297,1,7,4,22,589.3141850440511,72.6858149559489,,0.39496303211104805,-0.9047939047397782,0.15922372063041487,25.20446021629565,25.20448753985779,-2.7323562139969226e-05,282.0779539873926,-9.364555375656808,-2.5123693789355546,2.5123693789355546
42384,1,7,4,22,642.0764319613618,19.923568038638223,,0.21681968008762462,-0.9760479674847538,-0.017877122128046853,12.565492096720405,12.56550555226786,-1.3455547454910288e-05,144.0791159936105,-1.3773860537484222,-0.3695319644759649,0.3695319644759649
42395,1,8,4,22,480.4392098522436,181.5607901477564,,0.42012261215930063,-0.8818675935666791,-0.21402462047474907,28.131522704972138,44.903784252519436,-16.7722615475473,328.7986056621768,117.77209986892055,31.596483285557294,31.596483285557294
42419,1,7,4,22,531.3004454873878,130.69955451261217,,0.5695442426048438,-0.8101127033979119,-0.13905669170881937,35.89305569560439,35.893095280007174,-3.9584402784953454e-05,388.1456341847167,-22.004741417028292,-5.90354120508998,5.90354120508998
42424,1,6,4,22,500.0220369274334,161.97796307256658,,0.5707296598124567,-0.7892853341397443,-0.2264869018779444,37.88122506722238,41.41409471490203,-3.5328696476796466,407.107009666573,-0.2390514715719738,-0.06413391486029699,0.06413391486029699
42452,1,7,4,22,600.1478743744342,61.852125625565805,,0.3883451891895796,-0.9204466740303003,-0.044338857674366,23.00852978086454,23.00855465551456,-2.4874650019768296e-05,258.91779196512385,-7.387577689682674,-1.9819759964593557,1.9819759964593557
42465,1,7,4,22,485.702484166362,176.297515833638,,0.6266458736390184,-0.7198195345651768,-0.29862147730791855,43.960417112463844,43.96046644193394,-4.932947009450572e-05,459.626468931572,-33.81053079120477,-9.07085695346457,9.07085695346457
42512,1,7,4,22,606.6767661501101,55.3232338498899,,0.34257638402594,-0.9296098031868824,-0.13589346903570285,21.625928074934738,21.625951417590997,-2.334265625947296e-05,244.13292402612828,-6.268182817144909,-1.6816591861159607,1.6816591861159607
42647,1,7,4,22,535.2029467789908,126.79705322100915,,0.5638907876773702,-0.8171257117030696,0.11971946728225524,35.201907053222484,35.20194582473879,-3.8771516308599985e-05,381.65927825722605,-21.06226312821331,-5.650688453609052,5.650688453609052
42711,1,7,4,22,569.4106812256389,92.58931877436112,,0.3797585747351096,-0.8744845280105317,0.301761884911524,29.015971726466105,29.016003351910893,-3.1625444787408696e-05,321.24579980722314,-13.342711580244396,-3.5796488633421855,3.5796488633421855
42762,1,7,4,22,547.5016275845376,114.49837241546243,,0.4870684143490297,-0.8385731088305767,0.24404815280953002,33.01025124258593,33.01028745658074,-3.621399481090748e-05,360.73115236688477,-18.170911485355692,-4.87498228926369,4.87498228926369
